season,variable,model,region,init_date,scale,lead,week,clim_basis,event,brier,brier_clim,briss_clim,base_rate
JFM2026,TP,SPIRE,east_northeast_india,2026-01-01,weekly,3,Week 3,era5,tp_below_normal,0.037359705554006896,0.11234533161637382,0.6674565376549932,0.0037026615157880562
JFM2026,TP,SPIRE,east_northeast_india,2026-01-01,weekly,4,Week 4,era5,tp_below_normal,0.05846907258287681,0.11234533161637382,0.4795593929747659,0.0037026615157880562
JFM2026,TP,SPIRE,east_northeast_india,2026-01-01,weekly,5,Week 5,era5,tp_below_normal,0.10250885669655546,0.11295879044630926,0.09251102732656102,0.005543038005594375
JFM2026,TP,SPIRE,east_northeast_india,2026-01-01,weekly,6,Week 6,era5,tp_below_normal,0.07650313461266535,0.11234533161637382,0.3190359268874563,0.0037026615157880562
JFM2026,TP,SPIRE,northwest_india,2026-01-01,weekly,1,Week 1,era5,tp_below_normal,0.12689441151215475,0.11515148071707486,-0.10197811371555066,0.01212110881789122
JFM2026,TP,SPIRE,northwest_india,2026-01-01,weekly,2,Week 2,era5,tp_below_normal,0.09815675725269903,0.11812155944856817,0.1690191213955493,0.02103134501237116
JFM2026,TP,SPIRE,northwest_india,2026-01-01,weekly,3,Week 3,era5,tp_below_normal,0.12520970293508915,0.11352859498058508,-0.10289132844902826,0.007252451608421883
JFM2026,TP,SPIRE,northwest_india,2026-01-01,weekly,4,Week 4,era5,tp_below_normal,0.12971730659052064,0.11235432736816633,-0.15453769898384717,0.003729648771165632
JFM2026,TP,SPIRE,northwest_india,2026-01-01,weekly,5,Week 5,era5,tp_below_normal,0.14806715547197397,0.11476201657474888,-0.29021047112336307,0.010952716390913246
JFM2026,TP,SPIRE,northwest_india,2026-01-01,weekly,6,Week 6,era5,tp_below_normal,0.2112644733974399,0.12185772169973505,-0.7336978769224702,0.0322398317658718
JFM2026,TP,SPIRE,south_peninsula,2026-01-01,weekly,1,Week 1,era5,tp_below_normal,0.10326904909481666,0.11577490400410206,0.10801870247149858,0.013991378678972778
JFM2026,TP,SPIRE,south_peninsula,2026-01-01,weekly,2,Week 2,era5,tp_below_normal,0.11330032472617177,0.11242283696194075,-0.007805244805626943,0.003935177552488845
JFM2026,TP,SPIRE,south_peninsula,2026-01-01,weekly,3,Week 3,era5,tp_below_normal,0.14477244878762,0.11442172764239615,-0.2652531277982393,0.009931849593855055
JFM2026,TP,SPIRE,south_peninsula,2026-01-01,weekly,4,Week 4,era5,tp_below_normal,0.13157063142742087,0.11375066877967645,-0.1566580912351372,0.007918673005695957
JFM2026,TP,SPIRE,south_peninsula,2026-01-01,weekly,5,Week 5,era5,tp_below_normal,0.14624449013054366,0.11375066877967645,-0.28565828842557806,0.007918673005695957
JFM2026,TP,SPIRE,south_peninsula,2026-01-01,weekly,6,Week 6,era5,tp_below_normal,0.13024476155950324,0.11375066877967645,-0.14500216092596507,0.007918673005695957
JFM2026,TP,ECMWF,All India,2026-01-01,weekly,1,Week 1,era5,tp_gt_10mm,3.837011831027438e-07,0.004495065858335384,0.9999146394746606,0.0
JFM2026,TP,ECMWF,All India,2026-01-01,weekly,2,Week 2,era5,tp_gt_10mm,0.0002514363688722263,0.004979172380602134,0.9495023771718022,0.0
JFM2026,TP,ECMWF,All India,2026-01-01,weekly,3,Week 3,era5,tp_gt_10mm,1.6854876358126406e-06,0.005605933368232643,0.9996993386247928,0.0
JFM2026,TP,ECMWF,All India,2026-01-01,weekly,4,Week 4,era5,tp_gt_10mm,0.02573744789703989,0.023967323757654497,-0.07385572779355742,0.007036939387020797
JFM2026,TP,ECMWF,All India,2026-01-01,weekly,5,Week 5,era5,tp_gt_10mm,1.8976056152221713e-05,0.0071595714578673135,0.9973495541927485,0.0
JFM2026,TP,ECMWF,All India,2026-01-01,weekly,6,Week 6,era5,tp_gt_10mm,0.00012857179164860551,0.008106202691620509,0.9841390850266412,0.0
JFM2026,TP,ECMWF,central_india,2026-01-01,weekly,1,Week 1,era5,tp_gt_10mm,0.0,3.38352141478509e-08,1.0,0.0
JFM2026,TP,ECMWF,central_india,2026-01-01,weekly,2,Week 2,era5,tp_gt_10mm,0.0,3.483347501631562e-08,1.0,0.0
JFM2026,TP,ECMWF,central_india,2026-01-01,weekly,3,Week 3,era5,tp_gt_10mm,2.867713088896495e-34,3.747313412298955e-08,1.0,0.0
JFM2026,TP,ECMWF,central_india,2026-01-01,weekly,4,Week 4,era5,tp_gt_10mm,1.2865803496471895e-11,3.833037513667616e-08,0.9996643444409141,0.0
JFM2026,TP,ECMWF,central_india,2026-01-01,weekly,5,Week 5,era5,tp_gt_10mm,1.0669889334407058e-19,3.9835284821025803e-08,0.9999999999973215,0.0
JFM2026,TP,ECMWF,central_india,2026-01-01,weekly,6,Week 6,era5,tp_gt_10mm,1.0494024355633843e-18,4.2720104093655845e-08,0.9999999999754354,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,weekly,1,Week 1,era5,tp_gt_10mm,0.0,0.023561281345914713,1.0,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,weekly,2,Week 2,era5,tp_gt_10mm,0.0,0.02568922809375132,1.0,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,weekly,3,Week 3,era5,tp_gt_10mm,1.2520273287700458e-31,0.02823133841114681,1.0,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,weekly,4,Week 4,era5,tp_gt_10mm,2.6296161372416843e-07,0.03127037644544842,0.9999915907116058,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,weekly,5,Week 5,era5,tp_gt_10mm,2.144867204040131e-05,0.034955499383505784,0.9993864006402803,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,weekly,6,Week 6,era5,tp_gt_10mm,5.412270737957969e-07,0.03930980224785453,0.9999862317528238,0.0
JFM2026,TP,ECMWF,northwest_india,2026-01-01,weekly,1,Week 1,era5,tp_gt_10mm,0.0,0.0028182711487713384,1.0,0.0
JFM2026,TP,ECMWF,northwest_india,2026-01-01,weekly,2,Week 2,era5,tp_gt_10mm,0.0,0.003363279379650788,1.0,0.0
JFM2026,TP,ECMWF,northwest_india,2026-01-01,weekly,3,Week 3,era5,tp_gt_10mm,6.887439517716214e-08,0.004132000679238559,0.9999833314656691,0.0
JFM2026,TP,ECMWF,northwest_india,2026-01-01,weekly,4,Week 4,era5,tp_gt_10mm,0.07911281436769829,0.05917234225274478,-0.3369897380397944,0.007036939387020797
JFM2026,TP,ECMWF,northwest_india,2026-01-01,weekly,5,Week 5,era5,tp_gt_10mm,4.850923959977361e-05,0.005797996391485558,0.9916334477767165,0.0
JFM2026,TP,ECMWF,northwest_india,2026-01-01,weekly,6,Week 6,era5,tp_gt_10mm,0.00039496200558595466,0.006672774483412774,0.9408099274795284,0.0
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,weekly,1,Week 1,era5,tp_gt_10mm,2.070118544732106e-06,0.00037096502798021174,0.9944196396193915,0.0
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,weekly,2,Week 2,era5,tp_gt_10mm,0.0013565324084057432,0.0003161756139289764,-3.2904397070624984,0.0
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,weekly,3,Week 3,era5,tp_gt_10mm,8.972541822294054e-06,0.00030554494997364336,0.9706342984131532,0.0
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,weekly,4,Week 4,era5,tp_gt_10mm,0.0,0.0003201409113734384,1.0,0.0
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,weekly,5,Week 5,era5,tp_gt_10mm,2.1952620615870154e-33,0.0003599627613885662,1.0,0.0
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,weekly,6,Week 6,era5,tp_gt_10mm,0.0,0.00043264431359181716,1.0,0.0
JFM2026,TP,FuXi,All India,2026-01-01,weekly,1,Week 1,era5,tp_gt_10mm,0.0,0.004495065858335384,1.0,0.0
JFM2026,TP,FuXi,All India,2026-01-01,weekly,2,Week 2,era5,tp_gt_10mm,7.809290652282707e-05,0.004979172380602134,0.9843160869812297,0.0
JFM2026,TP,FuXi,All India,2026-01-01,weekly,3,Week 3,era5,tp_gt_10mm,2.2122280752005963e-15,0.005605933368232643,0.9999999999996054,0.0
JFM2026,TP,FuXi,All India,2026-01-01,weekly,4,Week 4,era5,tp_gt_10mm,0.029058295898701122,0.023967323757654497,-0.21241304171145559,0.007036939387020797
JFM2026,TP,FuXi,All India,2026-01-01,weekly,5,Week 5,era5,tp_gt_10mm,2.664615236381108e-05,0.0071595714578673135,0.9962782475849821,0.0
JFM2026,TP,FuXi,All India,2026-01-01,weekly,6,Week 6,era5,tp_gt_10mm,1.2854980188458389e-06,0.008106202691620509,0.9998414179773503,0.0
JFM2026,TP,FuXi,central_india,2026-01-01,weekly,1,Week 1,era5,tp_gt_10mm,0.0,3.38352141478509e-08,1.0,0.0
JFM2026,TP,FuXi,central_india,2026-01-01,weekly,2,Week 2,era5,tp_gt_10mm,0.0,3.483347501631562e-08,1.0,0.0
JFM2026,TP,FuXi,central_india,2026-01-01,weekly,3,Week 3,era5,tp_gt_10mm,9.909465403698612e-21,3.747313412298955e-08,0.9999999999997355,0.0
JFM2026,TP,FuXi,central_india,2026-01-01,weekly,4,Week 4,era5,tp_gt_10mm,1.1406843884946711e-06,3.833037513667616e-08,-28.759280581713245,0.0
JFM2026,TP,FuXi,central_india,2026-01-01,weekly,5,Week 5,era5,tp_gt_10mm,9.606116333073928e-30,3.9835284821025803e-08,1.0,0.0
JFM2026,TP,FuXi,central_india,2026-01-01,weekly,6,Week 6,era5,tp_gt_10mm,2.6110643132471026e-14,4.2720104093655845e-08,0.9999993887972961,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,weekly,1,Week 1,era5,tp_gt_10mm,0.0,0.023561281345914713,1.0,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,weekly,2,Week 2,era5,tp_gt_10mm,0.0,0.02568922809375132,1.0,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,weekly,3,Week 3,era5,tp_gt_10mm,8.156804156026797e-22,0.02823133841114681,1.0,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,weekly,4,Week 4,era5,tp_gt_10mm,1.6043261955478703e-09,0.03127037644544842,0.999999948695015,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,weekly,5,Week 5,era5,tp_gt_10mm,2.0361428015402333e-07,0.034955499383505784,0.9999941750430191,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,weekly,6,Week 6,era5,tp_gt_10mm,1.586832750914729e-06,0.03930980224785453,0.9999596326447814,0.0
JFM2026,TP,FuXi,northwest_india,2026-01-01,weekly,1,Week 1,era5,tp_gt_10mm,0.0,0.0028182711487713384,1.0,0.0
JFM2026,TP,FuXi,northwest_india,2026-01-01,weekly,2,Week 2,era5,tp_gt_10mm,0.0,0.003363279379650788,1.0,0.0
JFM2026,TP,FuXi,northwest_india,2026-01-01,weekly,3,Week 3,era5,tp_gt_10mm,6.800036260436044e-15,0.004132000679238559,0.9999999999983543,0.0
JFM2026,TP,FuXi,northwest_india,2026-01-01,weekly,4,Week 4,era5,tp_gt_10mm,0.08931951381656536,0.05917234225274478,-0.5094807880859604,0.007036939387020797
JFM2026,TP,FuXi,northwest_india,2026-01-01,weekly,5,Week 5,era5,tp_gt_10mm,8.181292748064546e-05,0.005797996391485558,0.9858894483617153,0.0
JFM2026,TP,FuXi,northwest_india,2026-01-01,weekly,6,Week 6,era5,tp_gt_10mm,3.224894560864032e-06,0.006672774483412774,0.9995167085941716,0.0
JFM2026,TP,FuXi,south_peninsula,2026-01-01,weekly,1,Week 1,era5,tp_gt_10mm,0.0,0.00037096502798021174,1.0,0.0
JFM2026,TP,FuXi,south_peninsula,2026-01-01,weekly,2,Week 2,era5,tp_gt_10mm,0.00042132154166865573,0.0003161756139289764,-0.3325554631904615,0.0
JFM2026,TP,FuXi,south_peninsula,2026-01-01,weekly,3,Week 3,era5,tp_gt_10mm,1.5305918688507953e-24,0.00030554494997364336,1.0,0.0
JFM2026,TP,FuXi,south_peninsula,2026-01-01,weekly,4,Week 4,era5,tp_gt_10mm,3.012778038741906e-14,0.0003201409113734384,0.9999999999058922,0.0
JFM2026,TP,FuXi,south_peninsula,2026-01-01,weekly,5,Week 5,era5,tp_gt_10mm,0.0,0.0003599627613885662,1.0,0.0
JFM2026,TP,FuXi,south_peninsula,2026-01-01,weekly,6,Week 6,era5,tp_gt_10mm,0.0,0.00043264431359181716,1.0,0.0
JFM2026,TP,SPIRE,All India,2026-01-01,weekly,1,Week 1,era5,tp_gt_10mm,7.573227863163682e-10,0.004495065858335384,0.9999998315213147,0.0
JFM2026,TP,SPIRE,All India,2026-01-01,weekly,2,Week 2,era5,tp_gt_10mm,0.00033688526364072794,0.004979172380602134,0.9323411125605601,0.0
JFM2026,TP,SPIRE,All India,2026-01-01,weekly,3,Week 3,era5,tp_gt_10mm,2.642167045484579e-05,0.005605933368232643,0.9952868382980485,0.0
JFM2026,TP,SPIRE,All India,2026-01-01,weekly,4,Week 4,era5,tp_gt_10mm,0.022404371363351452,0.023967323757654497,0.06521180295751128,0.007036939387020797
JFM2026,TP,SPIRE,All India,2026-01-01,weekly,5,Week 5,era5,tp_gt_10mm,0.0019513651418354796,0.0071595714578673135,0.7274466560856492,0.0
JFM2026,TP,SPIRE,All India,2026-01-01,weekly,6,Week 6,era5,tp_gt_10mm,0.002695227614740001,0.008106202691620509,0.6675104586854097,0.0
JFM2026,TP,SPIRE,central_india,2026-01-01,weekly,1,Week 1,era5,tp_gt_10mm,0.0,3.38352141478509e-08,1.0,0.0
JFM2026,TP,SPIRE,central_india,2026-01-01,weekly,2,Week 2,era5,tp_gt_10mm,1.1064520659020611e-23,3.483347501631562e-08,0.9999999999999997,0.0
JFM2026,TP,SPIRE,central_india,2026-01-01,weekly,3,Week 3,era5,tp_gt_10mm,8.0512808753318e-08,3.747313412298955e-08,-1.1485475031009975,0.0
JFM2026,TP,SPIRE,central_india,2026-01-01,weekly,4,Week 4,era5,tp_gt_10mm,5.552304523569161e-09,3.833037513667616e-08,0.855146094871989,0.0
JFM2026,TP,SPIRE,central_india,2026-01-01,weekly,5,Week 5,era5,tp_gt_10mm,8.5340617570178e-08,3.9835284821025803e-08,-1.142337326156976,0.0
JFM2026,TP,SPIRE,central_india,2026-01-01,weekly,6,Week 6,era5,tp_gt_10mm,1.3644261792229395e-08,4.2720104093655845e-08,0.6806126276678329,0.0
JFM2026,TP,SPIRE,east_northeast_india,2026-01-01,weekly,1,Week 1,era5,tp_gt_10mm,0.0,0.023561281345914713,1.0,0.0
JFM2026,TP,SPIRE,east_northeast_india,2026-01-01,weekly,2,Week 2,era5,tp_gt_10mm,1.0818764385177354e-14,0.02568922809375132,0.9999999999995789,0.0
JFM2026,TP,SPIRE,east_northeast_india,2026-01-01,weekly,3,Week 3,era5,tp_gt_10mm,1.4481787608360683e-06,0.02823133841114681,0.9999487031489707,0.0
JFM2026,TP,SPIRE,east_northeast_india,2026-01-01,weekly,4,Week 4,era5,tp_gt_10mm,0.00040700925003832664,0.03127037644544842,0.9869841909083391,0.0
JFM2026,TP,SPIRE,east_northeast_india,2026-01-01,weekly,5,Week 5,era5,tp_gt_10mm,0.002027703106743098,0.034955499383505784,0.941991871307669,0.0
JFM2026,TP,SPIRE,east_northeast_india,2026-01-01,weekly,6,Week 6,era5,tp_gt_10mm,0.004262421698343939,0.03930980224785453,0.8915684777178807,0.0
JFM2026,TP,SPIRE,northwest_india,2026-01-01,weekly,1,Week 1,era5,tp_gt_10mm,0.0,0.0028182711487713384,1.0,0.0
JFM2026,TP,SPIRE,northwest_india,2026-01-01,weekly,2,Week 2,era5,tp_gt_10mm,4.0480789622806065e-30,0.003363279379650788,1.0,0.0
JFM2026,TP,SPIRE,northwest_india,2026-01-01,weekly,3,Week 3,era5,tp_gt_10mm,3.8995466982166764e-05,0.004132000679238559,0.9905625700455226,0.0
JFM2026,TP,SPIRE,northwest_india,2026-01-01,weekly,4,Week 4,era5,tp_gt_10mm,0.06868043590909848,0.05917234225274478,-0.16068476072387772,0.007036939387020797
JFM2026,TP,SPIRE,northwest_india,2026-01-01,weekly,5,Week 5,era5,tp_gt_10mm,0.005068866766869323,0.005797996391485558,0.12575544643093817,0.0
JFM2026,TP,SPIRE,northwest_india,2026-01-01,weekly,6,Week 6,era5,tp_gt_10mm,0.006333115597825904,0.006672774483412774,0.050902197643753144,0.0
JFM2026,TP,SPIRE,south_peninsula,2026-01-01,weekly,1,Week 1,era5,tp_gt_10mm,4.085856425107523e-09,0.00037096502798021174,0.9999889858716673,0.0
JFM2026,TP,SPIRE,south_peninsula,2026-01-01,weekly,2,Week 2,era5,tp_gt_10mm,0.0018175404778972462,0.0003161756139289764,-4.748515691363617,0.0
JFM2026,TP,SPIRE,south_peninsula,2026-01-01,weekly,3,Week 3,era5,tp_gt_10mm,7.279297942637262e-05,0.00030554494997364336,0.7617601618594847,0.0
JFM2026,TP,SPIRE,south_peninsula,2026-01-01,weekly,4,Week 4,era5,tp_gt_10mm,1.3743445355451368e-06,0.0003201409113734384,0.99570706371251,0.0
JFM2026,TP,SPIRE,south_peninsula,2026-01-01,weekly,5,Week 5,era5,tp_gt_10mm,1.5088783430732279e-06,0.0003599627613885662,0.9958082376708838,0.0
JFM2026,TP,SPIRE,south_peninsula,2026-01-01,weekly,6,Week 6,era5,tp_gt_10mm,7.64770766638843e-08,0.00043264431359181716,0.9998232333714756,0.0
JFM2026,TP,ECMWF,All India,2026-01-01,weekly,1,Week 1,era5,tp_gt_1mm,0.035791265840868475,0.12026419177027721,0.7023946586758325,0.0018403764898063189
JFM2026,TP,ECMWF,All India,2026-01-01,weekly,2,Week 2,era5,tp_gt_1mm,0.03194401576710242,0.1438929834080621,0.7780015744303995,0.018229202828218154
JFM2026,TP,ECMWF,All India,2026-01-01,weekly,3,Week 3,era5,tp_gt_1mm,0.08019310459590721,0.11458134597098293,0.300120766462146,0.01915332193126935
JFM2026,TP,ECMWF,All India,2026-01-01,weekly,4,Week 4,era5,tp_gt_1mm,0.1237759469635574,0.11983982003635618,-0.032844900184321846,0.05738122128396104
JFM2026,TP,ECMWF,All India,2026-01-01,weekly,5,Week 5,era5,tp_gt_1mm,0.11605609062897565,0.11808369560596861,0.017170913957154976,0.026627055168416368
JFM2026,TP,ECMWF,All India,2026-01-01,weekly,6,Week 6,era5,tp_gt_1mm,0.11636126492951213,0.12913677378360988,0.09893006058448728,0.01220807083924992
JFM2026,TP,ECMWF,central_india,2026-01-01,weekly,1,Week 1,era5,tp_gt_1mm,6.170048927708511e-22,0.04244108192229241,1.0,0.0
JFM2026,TP,ECMWF,central_india,2026-01-01,weekly,2,Week 2,era5,tp_gt_1mm,0.00021900111320668212,0.042759960445378095,0.9948783602481008,0.0
JFM2026,TP,ECMWF,central_india,2026-01-01,weekly,3,Week 3,era5,tp_gt_1mm,0.016864076715492327,0.044012702045715335,0.6168361420306379,0.0
JFM2026,TP,ECMWF,central_india,2026-01-01,weekly,4,Week 4,era5,tp_gt_1mm,0.09742755874983906,0.0492316924009213,-0.9789601778551869,0.001864824385582816
JFM2026,TP,ECMWF,central_india,2026-01-01,weekly,5,Week 5,era5,tp_gt_1mm,0.08483810502003922,0.06383636160935259,-0.3289934275892328,0.001887994223875491
JFM2026,TP,ECMWF,central_india,2026-01-01,weekly,6,Week 6,era5,tp_gt_1mm,0.05579627010637004,0.05196110801562075,-0.07380832005345916,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,weekly,1,Week 1,era5,tp_gt_1mm,0.10659477427062301,0.21173536897507478,0.4965660447444129,0.0018403764898063189
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,weekly,2,Week 2,era5,tp_gt_1mm,0.008070230958924236,0.22826226642240804,0.9646449188233768,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,weekly,3,Week 3,era5,tp_gt_1mm,0.08517071150672204,0.22383825917892974,0.6194988657473472,0.0018403764898063189
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,weekly,4,Week 4,era5,tp_gt_1mm,0.26001659668607247,0.20524672212372427,-0.26684896107296896,0.0036550437817188842
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,weekly,5,Week 5,era5,tp_gt_1mm,0.22674953179879556,0.2125433720782426,-0.06683887425726609,0.0036550437817188842
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,weekly,6,Week 6,era5,tp_gt_1mm,0.22245224687925758,0.23498127690880188,0.05331926949399857,0.0036807529796126378
JFM2026,TP,ECMWF,northwest_india,2026-01-01,weekly,1,Week 1,era5,tp_gt_1mm,0.011749529251360042,0.17518575713745124,0.9329310245116483,0.0
JFM2026,TP,ECMWF,northwest_india,2026-01-01,weekly,2,Week 2,era5,tp_gt_1mm,0.020511414054305576,0.18674869342292444,0.8901656890961268,0.0
JFM2026,TP,ECMWF,northwest_india,2026-01-01,weekly,3,Week 3,era5,tp_gt_1mm,0.14782383560834103,0.16415473883573292,0.0994848113628567,0.01731294544146303
JFM2026,TP,ECMWF,northwest_india,2026-01-01,weekly,4,Week 4,era5,tp_gt_1mm,0.13469954554219007,0.18276634480824863,0.26299589958144853,0.04983572710242294
JFM2026,TP,ECMWF,northwest_india,2026-01-01,weekly,5,Week 5,era5,tp_gt_1mm,0.15219248332281834,0.1615675003287007,0.058025388687758195,0.02108401716282199
JFM2026,TP,ECMWF,northwest_india,2026-01-01,weekly,6,Week 6,era5,tp_gt_1mm,0.18545854025182812,0.19721351015859656,0.059605297311098204,0.008527317859637281
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,weekly,1,Week 1,era5,tp_gt_1mm,0.0868163732880253,0.0932718739335648,0.06921165377397254,0.0
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,weekly,2,Week 2,era5,tp_gt_1mm,0.12945367411958558,0.18659074312146162,0.3062159893145532,0.018229202828218154
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,weekly,3,Week 3,era5,tp_gt_1mm,0.07378409527589364,0.06936156083161157,-0.06376059580058491,0.0
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,weekly,4,Week 4,era5,tp_gt_1mm,0.04350491870768303,0.07042139280893799,0.38222013265603405,0.002025626014236398
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,weekly,5,Week 5,era5,tp_gt_1mm,0.02100433704989907,0.06547153848364373,0.6791836951388208,0.0
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,weekly,6,Week 6,era5,tp_gt_1mm,0.021047559993240334,0.06631547695069505,0.6826146631066379,0.0
JFM2026,TP,FuXi,All India,2026-01-01,weekly,1,Week 1,era5,tp_gt_1mm,0.05388180820898787,0.12026419177027721,0.5519713106964518,0.0018403764898063189
JFM2026,TP,FuXi,All India,2026-01-01,weekly,2,Week 2,era5,tp_gt_1mm,0.02075768071473111,0.1438929834080621,0.8557422313229479,0.018229202828218154
JFM2026,TP,FuXi,All India,2026-01-01,weekly,3,Week 3,era5,tp_gt_1mm,0.15986098716326852,0.11458134597098293,-0.3951746316870146,0.01915332193126935
JFM2026,TP,FuXi,All India,2026-01-01,weekly,4,Week 4,era5,tp_gt_1mm,0.16735364772828212,0.11983982003635618,-0.3964777957569656,0.05738122128396104
JFM2026,TP,FuXi,All India,2026-01-01,weekly,5,Week 5,era5,tp_gt_1mm,0.10024752020434426,0.11808369560596861,0.15104689356218637,0.026627055168416368
JFM2026,TP,FuXi,All India,2026-01-01,weekly,6,Week 6,era5,tp_gt_1mm,0.12706120670948853,0.12913677378360988,0.016072626048404315,0.01220807083924992
JFM2026,TP,FuXi,central_india,2026-01-01,weekly,1,Week 1,era5,tp_gt_1mm,0.0,0.04244108192229241,1.0,0.0
JFM2026,TP,FuXi,central_india,2026-01-01,weekly,2,Week 2,era5,tp_gt_1mm,0.0,0.042759960445378095,1.0,0.0
JFM2026,TP,FuXi,central_india,2026-01-01,weekly,3,Week 3,era5,tp_gt_1mm,0.1662786906067344,0.044012702045715335,-2.7779705148305416,0.0
JFM2026,TP,FuXi,central_india,2026-01-01,weekly,4,Week 4,era5,tp_gt_1mm,0.1847519458278279,0.0492316924009213,-2.7527035293300326,0.001864824385582816
JFM2026,TP,FuXi,central_india,2026-01-01,weekly,5,Week 5,era5,tp_gt_1mm,0.08269268032400198,0.06383636160935259,-0.29538523561290764,0.001887994223875491
JFM2026,TP,FuXi,central_india,2026-01-01,weekly,6,Week 6,era5,tp_gt_1mm,0.07809953461137896,0.05196110801562075,-0.5030382837082761,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,weekly,1,Week 1,era5,tp_gt_1mm,0.1897561245427782,0.21173536897507478,0.10380525718820244,0.0018403764898063189
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,weekly,2,Week 2,era5,tp_gt_1mm,0.008080513437028662,0.22826226642240804,0.9645998720521097,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,weekly,3,Week 3,era5,tp_gt_1mm,0.20767575910253827,0.22383825917892974,0.07220615517507056,0.0018403764898063189
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,weekly,4,Week 4,era5,tp_gt_1mm,0.18676213098125755,0.20524672212372427,0.09006034762067516,0.0036550437817188842
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,weekly,5,Week 5,era5,tp_gt_1mm,0.162678617104064,0.2125433720782426,0.23460978569504443,0.0036550437817188842
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,weekly,6,Week 6,era5,tp_gt_1mm,0.2094317588816271,0.23498127690880188,0.10873001612418154,0.0036807529796126378
JFM2026,TP,FuXi,northwest_india,2026-01-01,weekly,1,Week 1,era5,tp_gt_1mm,1.3044608554196233e-11,0.17518575713745124,0.9999999999255385,0.0
JFM2026,TP,FuXi,northwest_india,2026-01-01,weekly,2,Week 2,era5,tp_gt_1mm,0.0,0.18674869342292444,1.0,0.0
JFM2026,TP,FuXi,northwest_india,2026-01-01,weekly,3,Week 3,era5,tp_gt_1mm,0.16459899010139048,0.16415473883573292,-0.0027062957110370878,0.01731294544146303
JFM2026,TP,FuXi,northwest_india,2026-01-01,weekly,4,Week 4,era5,tp_gt_1mm,0.17467093169749542,0.18276634480824863,0.044293784609232056,0.04983572710242294
JFM2026,TP,FuXi,northwest_india,2026-01-01,weekly,5,Week 5,era5,tp_gt_1mm,0.14639440290100952,0.1615675003287007,0.0939118164038083,0.02108401716282199
JFM2026,TP,FuXi,northwest_india,2026-01-01,weekly,6,Week 6,era5,tp_gt_1mm,0.2096817536009244,0.19721351015859656,-0.06322205528566993,0.008527317859637281
JFM2026,TP,FuXi,south_peninsula,2026-01-01,weekly,1,Week 1,era5,tp_gt_1mm,0.13821107725252257,0.0932718739335648,-0.4818087320832305,0.0
JFM2026,TP,FuXi,south_peninsula,2026-01-01,weekly,2,Week 2,era5,tp_gt_1mm,0.1054969118117722,0.18659074312146162,0.4346080086990233,0.018229202828218154
JFM2026,TP,FuXi,south_peninsula,2026-01-01,weekly,3,Week 3,era5,tp_gt_1mm,0.10133573395492247,0.06936156083161157,-0.4609782816297099,0.0
JFM2026,TP,FuXi,south_peninsula,2026-01-01,weekly,4,Week 4,era5,tp_gt_1mm,0.10696437092412374,0.07042139280893799,-0.5189187071935855,0.002025626014236398
JFM2026,TP,FuXi,south_peninsula,2026-01-01,weekly,5,Week 5,era5,tp_gt_1mm,0.0013189265174013596,0.06547153848364373,0.9798549637300663,0.0
JFM2026,TP,FuXi,south_peninsula,2026-01-01,weekly,6,Week 6,era5,tp_gt_1mm,0.0057657594489261745,0.06631547695069505,0.9130555985714622,0.0
