season,variable,model,region,init_date,scale,lead,week,clim_basis,crps,crps_clim,crps_pers,crpss_clim,crpss_pers,spread,rmse,ssr
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,daily,28,Week 4,era5,1.3080427297486619,1.4930414999632815,0.9049977390040242,0.12390731953476797,-0.445354693579898,3.559513430598314,2.2815030345065477,1.5601616025762504
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,daily,29,Week 5,era5,0.7730242745482026,1.5775012711707426,0.4117881373880286,0.5099691590267292,-0.877237842380536,2.2967337045067833,1.2195607210584314,1.8832467009215383
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,daily,30,Week 5,era5,0.8637377571340925,1.7314885628923182,0.1942090521318198,0.5011588435263556,-3.4474639449237863,2.9927350140083333,1.3005669649492078,2.3011002852323035
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,daily,31,Week 5,era5,0.9505691559161866,1.7657770637265577,0.2529100020488365,0.46167091223278656,-2.758527334686563,3.3387334877460293,1.3232829732343063,2.52306842548246
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,daily,32,Week 5,era5,0.905121279584493,1.7372207495825605,0.1813701387522435,0.47898315179462025,-3.990464724851498,3.235784576623533,1.2287677583764707,2.6333573244946353
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,daily,33,Week 5,era5,0.7550940517283024,1.7416520428074083,0.17046303728270268,0.5664495357458719,-3.429664423238126,2.675106608936715,1.0706848552879908,2.4985004651225498
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,daily,34,Week 5,era5,1.0572009457017244,1.697282179383049,0.23076731118149246,0.37712128334134165,-3.5812422057917184,3.7066668358162453,1.3913439445783566,2.66409096777256
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,daily,35,Week 5,era5,0.8836036114558109,1.6491488959752216,0.24615851771189107,0.4642062862775691,-2.5895715479161217,3.2520659651021635,1.045068996133576,3.1118193890870143
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,daily,36,Week 6,era5,0.6644002032281316,1.7395890714309397,0.26487001111552283,0.6180706040642037,-1.5084010093477667,1.9815942687927186,1.1258401947831556,1.7601026131194286
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,daily,37,Week 6,era5,1.1675681911485218,1.7249278771367753,0.65935497655445,0.3231205741270877,-0.7707733052229466,2.7902950196855496,2.1628196874744776,1.2901191143417852
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,daily,38,Week 6,era5,0.9208591321118443,1.6475960602319917,0.25118247811234734,0.4410892606879737,-2.666096214322594,3.3044405184908414,1.1517855423755712,2.868972041162623
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,daily,39,Week 6,era5,0.5545214800469467,1.8495995841331276,0.21646113208218684,0.7001937690709201,-1.5617600476948614,1.8842720730309204,0.9360885365259164,2.012920786343539
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,daily,40,Week 6,era5,0.6810897173519521,1.8557589048953274,0.21706622455351945,0.6329858821879837,-2.137704720081976,2.3713244971058756,1.0014631107180212,2.3678600556796363
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,daily,41,Week 6,era5,0.8905093693543744,1.8513400169434522,0.17424047447248256,0.518991994336838,-4.110806613965062,3.1297372009970044,1.223758528416622,2.5574793787516734
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,daily,42,Week 6,era5,1.2551082937304325,1.8296957033442627,0.5083849928727119,0.3140344094177062,-1.4688146017809052,3.6305550747215922,1.8664336597899556,1.945183026290989
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,weekly,1,Week 1,era5,0.2312238606883335,1.5433319698062222,0.14712474689853672,0.8501787915937713,-0.5716177295978289,0.12982902775389343,0.45727421367820503,0.2839194161192244
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,weekly,2,Week 2,era5,0.08843259329513324,1.6022229973184348,0.2544769675651301,0.9448063138257666,0.6524927417154165,0.16267782759789978,0.23969317542350219,0.6786919456946251
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,weekly,3,Week 3,era5,0.2602228938494881,1.6224011089559613,0.16851563879380205,0.8396063141149199,-0.5442061977873771,0.6293246208390486,0.46539997280722517,1.352223157734741
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,weekly,4,Week 4,era5,0.6928163317884407,1.6243737092441575,0.13263385289295662,0.5734871059253863,-4.223525643544296,2.022080262013924,1.1165505676574419,1.811006434089512
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,weekly,5,Week 5,era5,0.5979948309503709,1.6917391440174168,0.11326048181927649,0.646520663031833,-4.27981888603086,1.5942707876307052,1.0778640649195501,1.479101901174986
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,weekly,6,Week 6,era5,0.6339965479116916,1.752979699137839,0.23388844329955502,0.6383320649842622,-1.710679240785292,1.4140584013786501,1.1332263215909464,1.247816410929673
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,1,Week 1,era5,0.7208678039449674,0.7358940295200223,0.3856325529959209,0.020419007319376514,-0.8693126354210883,0.33633277147674,1.354118757938389,0.24837760314966612
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,2,Week 1,era5,0.11417379140394099,0.7176620624166454,0.3057627935010931,0.8409086986993938,0.626593575704191,0.07761969456109809,0.28711015236582604,0.27034813614740344
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,3,Week 1,era5,0.16448500876833835,0.7110460615729588,0.37843914447983434,0.7686717954608051,0.5653594212765081,0.07889709988742435,0.5391781502151235,0.14632844423674377
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,4,Week 1,era5,0.12421455942074966,0.7498872876359088,0.34778276289989185,0.8343556938905473,0.6428386548401066,0.1298496884603743,0.3291488265640263,0.39450144731145154
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,5,Week 1,era5,0.06663708742355742,0.7486293641408663,0.37023892563052896,0.9109878791622998,0.8200159874868038,0.13644155863915608,0.19065807848404223,0.7156348145540343
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,6,Week 1,era5,0.0986576359797121,0.7700639464986597,0.3748438947231468,0.8718838397404652,0.7368034070487425,0.27723001179276474,0.24939829520353526,1.1115954564425385
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,7,Week 1,era5,0.050978658103905145,0.7766846255520204,0.38615511045233203,0.9343637604932986,0.8679839869419569,0.14413564188089367,0.10364231743294158,1.3907026150216295
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,8,Week 2,era5,0.11158101840955992,0.7847671189993616,0.4217790713122175,0.8578163945606765,0.7354515053048631,0.3025487392848573,0.26483978544826403,1.1423840219956667
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,9,Week 2,era5,0.0738433974846665,0.7871033985220862,0.38257369802546926,0.9061833583448891,0.8069825556074937,0.2905033068327213,0.08482693229218743,3.424658878763634
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,10,Week 2,era5,0.11785306059473181,0.7918635451612491,0.3806564034315209,0.8511699884217638,0.6903951712559768,0.47709086391199157,0.13107995097432878,3.639693640146592
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,11,Week 2,era5,0.419685377968789,0.78071336463932,0.31785872616748784,0.46243346536961294,-0.32035191554768305,1.4992095903780134,0.5292200619231082,2.832866133098026
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,12,Week 2,era5,0.2883509452288646,0.8046533743572691,0.3803240005418479,0.6416457639798131,0.2418281654114628,1.1219761959101435,0.3102472051936389,3.6163942079989693
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,13,Week 2,era5,0.34482496722908407,0.8120174678631327,0.38146529801679624,0.5753478454884605,0.09605154381853853,1.3427268043610807,0.4095768061577109,3.2783272494293847
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,14,Week 2,era5,0.45305302183865326,0.7941744666311419,0.31415358885174677,0.42952960479768754,-0.4421386160017895,1.8128833346646862,0.4081394255534825,4.441823605269731
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,15,Week 3,era5,0.9755739005575319,1.1421925488923645,0.8901231567725476,0.1458761471491039,-0.09599878751027635,1.313779930322382,2.3973276597637385,0.5480185092645441
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,16,Week 3,era5,0.528768744667906,0.8121681741003225,0.392763036971754,0.34894180598291924,-0.3462792953857645,1.790003301357106,0.9075450887808812,1.9723574326887097
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,17,Week 3,era5,0.4413997850499066,0.7953657696184399,0.36285051001161883,0.4450354768703977,-0.21647833714157527,1.547579818161053,0.6752808968481494,2.2917571419306086
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,18,Week 3,era5,0.7133750106790956,0.8514298631653161,0.35385392522650816,0.16214471497743954,-1.0160155358526874,2.0487716099198856,1.3511099068231969,1.5163619181337133
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,19,Week 3,era5,0.5814868229461502,0.7954788384766577,0.2192076684804951,0.2690103182886704,-1.652675551803929,2.1856838067463267,0.752173753981566,2.905823016525903
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,20,Week 3,era5,0.8161073761264935,0.8417810792063133,0.30937467354847853,0.030499263661315168,-1.6379256154547854,2.9792966227909745,1.0709692954625842,2.7818693172749884
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,21,Week 3,era5,2.718501462478258,2.7583181141370394,3.2224659042057415,0.014435119522549389,0.1563909306440585,3.5008672697578027,6.280557279576057,0.5574134768490024
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,22,Week 4,era5,9.705252160404214,10.458871283693174,12.358408395825293,0.07205549268628597,0.21468429836946668,4.153268320611745,19.0816263527589,0.2176579838547802
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,23,Week 4,era5,1.071794751902448,0.7864010701970512,0.49731412895483634,-0.3629111054412537,-1.1551665024175959,3.658969060769596,1.7435450367094696,2.098580182175872
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,24,Week 4,era5,1.3178246296312783,0.8034999135700982,0.2502055370160619,-0.6401055026576676,-4.266968290740428,4.3347455393765655,2.26376214455607,1.9148414288139008
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,25,Week 4,era5,1.3420322412016255,0.9322053487281208,1.1761920160019483,-0.4396315608279473,-0.140997577728331,4.292959889331889,2.233278101669671,1.9222683848116962
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,26,Week 4,era5,7.3849495240632805,7.451606970822039,9.436218713379697,0.008945378764576017,0.21738253972514476,3.235873891656643,13.353349087661078,0.24232676539900347
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,27,Week 4,era5,1.2369278842322937,1.276989395801889,1.2534912918571246,0.03137184357309286,0.013213819459639953,3.1395762129305664,2.663658818498886,1.1786705531228228
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,28,Week 4,era5,1.0663141378851622,0.8959396985199141,0.3469271658950622,-0.19016284203803613,-2.0735965433381445,3.504670045672852,1.896368635072,1.8480953443631436
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,29,Week 5,era5,0.8708183178517844,0.8396511250228843,0.20774862457213192,-0.03711921761320891,-3.1916923380131914,2.9846727922561866,1.648700403330949,1.8103184703698187
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,30,Week 5,era5,0.8829844263974141,0.8866338621985638,0.5956267025266375,0.0041160573228054,-0.4824460062851623,2.9550312541771935,1.3082659540342134,2.258738939941805
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,31,Week 5,era5,1.0995110897890161,1.0181077113768013,1.7678187463424089,-0.07995556609833732,0.3780408245676269,3.3600702715841835,2.0476182974013017,1.6409651524644788
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,32,Week 5,era5,1.0070895201010621,0.9897726030154625,0.5439232163291583,-0.01749585413138477,-0.8515288369151282,3.122779540146049,1.6595901137535207,1.8816571117570773
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,33,Week 5,era5,0.8522089190813914,0.7895706877872815,0.8631871442809825,-0.07933201201991102,0.012718244557193614,2.880407255929936,1.1618271841772116,2.479204562569946
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,34,Week 5,era5,0.6179683745422868,0.9485839933091947,0.3726861150664876,0.348535945260403,-0.6581470292555456,2.0259796164509676,1.1107562851424155,1.8239641256598487
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,35,Week 5,era5,0.7349290358821753,0.9590980603397022,0.36497964232575975,0.23372899365277489,-1.0136165162500217,2.4528026130204807,1.406830583686271,1.7434953728355014
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,36,Week 6,era5,0.8419821488529347,0.9273638033410405,0.2676504084763749,0.09206921186755279,-2.1458279987166735,2.686464799794523,1.6075161560994917,1.6711899221672604
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,37,Week 6,era5,1.2759210883742238,0.9770338160789128,0.3734660536272769,-0.30591292478987286,-2.4164312284393232,4.267990384999398,2.1269136072781474,2.006659024792844
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,38,Week 6,era5,0.8431212802287373,0.9870127548278403,0.38196162847304954,0.14578481776985874,-1.2073454959317367,2.767350570343624,1.534435866766165,1.8034970573099518
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,39,Week 6,era5,0.6756750368151736,0.9043967331053896,0.25250104810295504,0.25289973738058935,-1.675929632338291,2.3570567443781387,1.135386571409063,2.075994911101451
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,40,Week 6,era5,0.8746622685980391,0.9086195488166205,0.7587131147339287,0.0373723856842032,-0.15282344750923715,2.6185576591054063,1.8355241173548866,1.4265994297470324
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,41,Week 6,era5,0.8295835870554524,0.9889359827679133,0.36769496175656724,0.16113519832340673,-1.2561733864732116,2.92490831104314,1.2867711816927134,2.273060162254722
JFM2026,TP,ECMWF,northwest_india,2026-01-01,daily,42,Week 6,era5,1.1457158453064882,0.9760433737267743,0.33523438410954437,-0.17383702010276703,-2.417656122446268,4.243746760188049,1.566142560320633,2.7096810135338103
JFM2026,TP,ECMWF,northwest_india,2026-01-01,weekly,1,Week 1,era5,0.11564887929762047,0.7390443549358419,0.3315613219333261,0.8435156448659158,0.6511991247251802,0.10027051852097778,0.24847369108826992,0.4035458163872843
JFM2026,TP,ECMWF,northwest_india,2026-01-01,weekly,2,Week 2,era5,0.15150249024245682,0.7886716858336582,0.3596110493483778,0.8079016998279677,0.5787045739640584,0.5334089516793704,0.22419035687134625,2.379268043118697
JFM2026,TP,ECMWF,northwest_india,2026-01-01,weekly,3,Week 3,era5,0.5973038508424917,0.8153818638670695,0.5218676674766646,0.2674550694447757,-0.14455040629471516,1.1355227903141298,1.2668985751864517,0.8963012608542976
JFM2026,TP,ECMWF,northwest_india,2026-01-01,weekly,4,Week 4,era5,1.699544702684093,1.7483289801480308,3.33811090057275,0.02790337403193255,0.49086631531849745,1.9780994314952727,3.619192738540729,0.54655818973953
JFM2026,TP,ECMWF,northwest_india,2026-01-01,weekly,5,Week 5,era5,0.49413707908718824,0.7639443088377614,0.523670686119636,0.35317656880126336,0.05639728901247032,1.432457649826491,0.8906857129352007,1.6082638679651813
JFM2026,TP,ECMWF,northwest_india,2026-01-01,weekly,6,Week 6,era5,0.6298590550404014,0.8880166716889573,0.1988930607093344,0.2907125788050293,-2.1668226774431703,1.722748856136847,1.258768132472491,1.3685990387705462
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,1,Week 1,era5,0.9173608843395082,0.43547285243804223,0.25795048944649496,-1.106585701504843,-2.556344809843017,0.9799599793176756,2.1919434571306464,0.447073566669684
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,2,Week 1,era5,0.1876038661242649,0.41790709507305923,0.074086004230251,0.5510871475118946,-1.5322443567237496,0.3520701840908834,0.41153549657074623,0.8555038071433038
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,3,Week 1,era5,0.08227606783429685,0.4260184449648488,0.09942085867700377,0.8068720525913249,0.17244661805231976,0.16622850249746357,0.18238959527429574,0.9113924631910746
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,4,Week 1,era5,0.04777286536445989,0.4218068899636776,0.10945198569964623,0.8867423304333087,0.5635267367779304,0.12555753129512054,0.1343907726247591,0.9342719655738388
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,5,Week 1,era5,0.24248012850715228,0.38954517468737404,0.12052502119803497,0.3775301447341698,-1.011865470728543,0.5693861166285777,0.8249476998355632,0.6902087450417445
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,6,Week 1,era5,0.4167932390990182,0.41530691011999743,0.1002108788957983,-0.003578868886605635,-3.1591615969400877,1.2448567100636463,1.6013152019183334,0.7773964229980086
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,7,Week 1,era5,0.2708680384078268,0.412947560104035,0.10315855122975426,0.3440618989501081,-1.6257448866701387,0.9523857449906346,0.7790945529468244,1.2224263940600772
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,8,Week 2,era5,0.9619960491596518,0.9284852072655951,0.9537696662714438,-0.03609195023445411,-0.008625125309727366,2.2678143153864156,2.7833996214577734,0.8147641818671636
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,9,Week 2,era5,1.9731717406588374,2.9249639798905727,3.389325605671008,0.32540306334553337,0.41782762406853646,3.355706854578097,4.102065904706131,0.8180528866511464
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,10,Week 2,era5,1.54645153079743,1.2884064314803994,1.4574665008288716,-0.20028237442165886,-0.06105459708195826,4.375165039363756,2.9049966735513166,1.5060826331395345
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,11,Week 2,era5,1.0768207811786512,0.7384895163723854,0.7903646842248744,-0.45813956367074726,-0.3624353449379001,4.11532090348904,1.5471090445957372,2.660007009760829
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,12,Week 2,era5,2.657519620342222,2.4396441677315965,2.77217278694885,-0.08930624207103466,0.0413585932112186,2.6907160350469037,7.492849052472092,0.35910452969276946
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,13,Week 2,era5,0.4179512560456976,0.38789629681515764,0.1458563203587864,-0.07748194421371823,-1.8654997947130112,1.5579826942625512,0.6706417382096928,2.3231221761139618
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,14,Week 2,era5,0.3944961519556965,0.3858164606481882,0.09301103562986825,-0.02249694399488833,-3.241390812221142,1.5655773883364588,0.5251190104562412,2.981376330246037
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,15,Week 3,era5,0.45005428858985447,0.38637498069484044,0.0972344652662745,-0.16481219301647299,-3.6285469597368634,1.802477450521139,0.47804623669178165,3.7705086081103887
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,16,Week 3,era5,0.4677844219102995,0.38551998361738826,0.10297744203845613,-0.2133856655652775,-3.5425911991056163,1.8473425149206462,0.47492591699238323,3.889748798337896
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,17,Week 3,era5,0.419168838598761,0.3967277778597399,0.21309340262679716,-0.056565388136131434,-0.9670662415245004,1.569836646810151,0.7298682407440239,2.1508493714014296
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,18,Week 3,era5,0.5802177944439322,0.38020931744631464,0.12043798915853463,-0.5260483313270161,-3.817564611446488,2.359331707625451,0.6634357816220777,3.556232227717604
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,19,Week 3,era5,0.6000127778105975,0.3788685754138907,0.11482956721432337,-0.5836963441877445,-4.2252463574186,2.4386312798456,0.5927604962833831,4.1140246273762395
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,20,Week 3,era5,0.28539374956386815,0.38072915932963985,0.10326788217716755,0.2504021754825171,-1.763625471414659,1.1067006129267059,0.30644441652790483,3.611423648914581
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,21,Week 3,era5,0.3000236795329895,0.3780335309989031,0.11388536280032897,0.20635696325609798,-1.6344358234956848,1.1676036772346476,0.30527936620779006,3.8247055205162863
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,22,Week 4,era5,0.2654557795460721,0.41159454165948894,0.1802487790804529,0.355055150936178,-0.4727188772112991,0.7575645059682783,0.5166353035598679,1.4663428936201055
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,23,Week 4,era5,1.326370355177313,1.383811149752632,1.296880462237362,0.04150912831247755,-0.022739098782531775,0.8736041360549333,5.173714060035284,0.1688543521960654
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,24,Week 4,era5,0.9393858997036969,1.0512332308167625,0.8979614679657543,0.10639630467747396,-0.04613163617341587,0.8127368996867272,3.7598191521899222,0.21616382777702095
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,25,Week 4,era5,0.3055997478597758,0.3837789572643347,0.20307476199150426,0.20370895257478006,-0.5048632575650178,1.1339130458033313,0.41920710089255303,2.7048994241487443
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,26,Week 4,era5,0.35326938491608756,0.37605986123367247,0.09941074952204253,0.06060332055332962,-2.5536336524427523,1.375758232820379,0.36571132881444124,3.7618693336088223
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,27,Week 4,era5,0.23665642420727193,0.37758653255947383,0.1072205435023529,0.3732392344528441,-1.2071929172983404,0.8954370044415921,0.2587776929909936,3.4602557666079683
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,28,Week 4,era5,0.1956112912784342,0.3768391218227779,0.10738162587343467,0.4809156482154541,-0.8216458326771046,0.7136939844908953,0.25782033830642026,2.7681834147726074
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,29,Week 5,era5,0.22759174383999345,0.3768175805988771,0.10716905074535263,0.39601612143923504,-1.123670427769119,0.8434423236981478,0.2698106035788984,3.1260532851945797
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,30,Week 5,era5,0.1675699258419175,0.3728447804045119,0.11073451761277987,0.5505638414459894,-0.5132582816487408,0.5835485342469552,0.24719175521016526,2.3607119652951836
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,31,Week 5,era5,0.18697112994383902,0.36897939851697703,0.09565071503601107,0.4932748801279312,-0.9547279899940861,0.6770302624082254,0.22720616033464755,2.979805923444332
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,32,Week 5,era5,0.3444812989218191,0.3736640309785277,0.19219215765899125,0.07809885254485605,-0.7923795805083589,1.005063045629978,0.6198394687884864,1.6214892665587017
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,33,Week 5,era5,0.270244530751586,0.37506639248686063,0.09982250070890122,0.2794754844342573,-1.7072506582425073,1.0383421351294535,0.3062772008035787,3.390203816690103
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,34,Week 5,era5,0.3055628785157215,0.37627460682205416,0.10718390596068239,0.18792585793538086,-1.850827983706894,1.1698531832288461,0.34428569795400105,3.397913971393452
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,35,Week 5,era5,0.24139853760771046,0.36823508769949204,0.06410705669574808,0.34444449844304326,-2.7655532799358933,0.94503976634278,0.2682690015390366,3.522731888221027
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,36,Week 6,era5,0.20442548533192625,0.37563200603811464,0.10319563043667304,0.4557825689880548,-0.9809509808399675,0.7814378964012281,0.24745672520308004,3.157876981358766
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,37,Week 6,era5,0.197980134061512,0.37646869429239277,0.10545390001470668,0.4741126232723448,-0.8774093137750385,0.7493524751834282,0.2514659817575925,2.979935774795125
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,38,Week 6,era5,0.23489816820504036,0.3774703569526279,0.10723964012567692,0.3777043312714491,-1.1904042938763788,0.911733515306651,0.27712930730746405,3.2899209548238746
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,39,Week 6,era5,0.24761392195914983,0.3677331760918107,0.10274090669939163,0.32664785758321435,-1.4100811440533652,0.9789229355007524,0.25278002115671144,3.8726277932141926
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,40,Week 6,era5,0.22708449181240967,0.377799159057654,0.1040068901814835,0.39892801143648005,-1.183360077550303,0.8749123944208665,0.258129201684475,3.389435944137457
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,41,Week 6,era5,0.24149285855422423,0.3791186109461797,0.1077809058766142,0.3630150259531655,-1.2405903586548184,0.9303696460693378,0.2608125618935316,3.5671964544757304
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,daily,42,Week 6,era5,0.29679441343458796,0.3799290364583656,0.10779295853781858,0.21881618682990012,-1.7533747793967382,1.1565862744339637,0.3066676427891171,3.7714649772467226
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,weekly,1,Week 1,era5,0.2601609140668508,0.4055722394529579,0.0705589682781362,0.3585337240592209,-2.6871416974426734,0.3984194375239376,0.8130174433446965,0.4900502944744557
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,weekly,2,Week 2,era5,0.6279246429150602,0.8219294245895543,1.283394917582399,0.2360358150839702,0.5107315493364146,1.8515751330615444,1.3942248961074084,1.3280318965979092
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,weekly,3,Week 3,era5,0.3207384542763961,0.3791326374856738,0.09142756796634252,0.15402045995442482,-2.508115346505448,1.2086932062891693,0.43524090760372147,2.777067102777162
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,weekly,4,Week 4,era5,0.4146440322217368,0.5208493311221843,0.35698328240117605,0.20390791070351433,-0.16152226914581913,0.6061104276816259,1.3491070583481286,0.44926785011692005
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,weekly,5,Week 5,era5,0.16502160966635163,0.3687333959695674,0.06333345180767394,0.5524636187822507,-1.6055994889947938,0.5663009679927459,0.24002998578391138,2.3592925948117256
JFM2026,TP,ECMWF,south_peninsula,2026-01-01,weekly,6,Week 6,era5,0.16659126684438977,0.37578553315756336,0.09767475673191968,0.5566852575600891,-0.7055713514764095,0.5640641724735517,0.24856696097594042,2.2692644680487093
JFM2026,TP,FuXi,All India,2026-01-01,daily,1,Week 1,era5,0.5463067609075791,0.6266074970471999,0.21448231975235885,0.12815157258415633,-1.5470946115201691,0.07743671829531029,1.6824785817293195,0.046025381325043496
JFM2026,TP,FuXi,All India,2026-01-01,daily,2,Week 1,era5,0.2541406522023339,0.6214193886632934,0.18217032628107804,0.5910319876742112,-0.3950716200080242,0.06523872932388851,0.6827326698878995,0.09555530620000989
JFM2026,TP,FuXi,All India,2026-01-01,daily,3,Week 1,era5,0.19672649286501034,0.6202641626051653,0.17628362485071236,0.6828343394228333,-0.11596577975753708,0.07009752767671379,0.6263071636622349,0.11192196376428024
JFM2026,TP,FuXi,All India,2026-01-01,daily,4,Week 1,era5,0.07002983801213968,0.6343934251931344,0.16080023773006033,0.8896113433224504,0.564491701002951,0.05425209127930099,0.21729108660158697,0.2496747203385045
JFM2026,TP,FuXi,All India,2026-01-01,daily,5,Week 1,era5,0.060982045982018826,0.631077350140343,0.17659442678451825,0.9033683494290244,0.6546774035149505,0.0572438600899834,0.20520466441782922,0.27895983871704705
