method,season,year,region,week,n_cases,region_target_cells,acc_fisher_z_mean_erpas,acc_fisher_z_mean_fuxi_s2s,acc_mean_erpas,acc_mean_fuxi_s2s,acc_mean_fuxi_minus_erpas,acc_fisher_fuxi_minus_erpas
common_imd_1991_2020,JJAS,2023,northwest_india,3,17,68,0.07399396022291883,0.12753586076777473,0.07014078380710796,0.1188230248938915,0.04868224108678354,0.0535419005448559
common_imd_1991_2020,JJAS,2023,northwest_india,4,17,68,0.09412096185371793,0.08431476036280972,0.0891380306921158,0.06686010727530045,-0.02227792341681535,-0.009806201490908217
common_imd_1991_2020,JJAS,2023,south_peninsula,1,17,38,0.7424494147179977,0.5257645833312475,0.6040042131386762,0.44200074718523086,-0.1620034659534454,-0.2166848313867502
common_imd_1991_2020,JJAS,2023,south_peninsula,2,17,38,0.5828321741889936,0.43717327695607744,0.48666686942746745,0.3327311970763009,-0.15393567235116656,-0.14565889723291614
common_imd_1991_2020,JJAS,2023,south_peninsula,3,17,38,0.32574941031862437,0.2706173986405105,0.27633363138492073,0.22206651376466524,-0.05426711762025549,-0.05513201167811388
common_imd_1991_2020,JJAS,2023,south_peninsula,4,17,38,0.36154553922787586,0.3134661979498109,0.296615391242085,0.23950890954015444,-0.057106481701930584,-0.04807934127806496
common_imd_1991_2020,JJAS,2024,central_india,1,14,64,0.38924325601552423,0.37187006415448154,0.3454817004344703,0.3545213700896062,0.009039669655135918,-0.01737319186104269
common_imd_1991_2020,JJAS,2024,central_india,2,14,64,0.07549038632789112,0.23520775123491472,0.06382792437672133,0.21312408059331384,0.1492961562165925,0.1597173649070236
common_imd_1991_2020,JJAS,2024,central_india,3,14,64,0.022720943601652683,0.03980755345843745,0.018770015501439235,0.04136028461368121,0.022590269112241972,0.017086609856784767
common_imd_1991_2020,JJAS,2024,central_india,4,14,64,0.11741275420920066,0.14851845064028274,0.0982124407900525,0.1356958056926672,0.03748336490261471,0.031105696431082075
common_imd_1991_2020,JJAS,2024,east_northeast_india,1,14,36,0.38118324690043465,0.2943789787197722,0.3490023190783466,0.2735547690962425,-0.07544754998210412,-0.08680426818066245
common_imd_1991_2020,JJAS,2024,east_northeast_india,2,14,36,0.1650197991682282,0.1872580319306394,0.16171547867865607,0.16740780499830882,0.005692326319652746,0.022238232762411186
common_imd_1991_2020,JJAS,2024,east_northeast_india,3,14,36,0.16303316990387484,0.08628768395408985,0.15664229329189183,0.07754487848185912,-0.07909741481003271,-0.07674548594978499
common_imd_1991_2020,JJAS,2024,east_northeast_india,4,14,36,0.09848849530922257,-0.008320935614665024,0.0940218553950781,-0.009771001894534781,-0.10379285728961288,-0.1068094309238876
common_imd_1991_2020,JJAS,2024,northwest_india,1,14,68,0.3315587242946752,0.4401028865388949,0.2933616344093498,0.3768031113072097,0.08344147689785991,0.1085441622442197
common_imd_1991_2020,JJAS,2024,northwest_india,2,14,68,0.0765035828898102,0.30486277946396184,0.07047067177174464,0.25756486216645913,0.18709419039471448,0.22835919657415166
common_imd_1991_2020,JJAS,2024,northwest_india,3,14,68,-0.05316445353111755,0.18380414489426386,-0.0566444031433783,0.1550409713690903,0.2116853745124686,0.23696859842538143
common_imd_1991_2020,JJAS,2024,northwest_india,4,14,68,0.00023890396528324036,0.062095500932720565,-0.005357365208338326,0.05139471728246974,0.05675208249080807,0.061856596967437324
common_imd_1991_2020,JJAS,2024,south_peninsula,1,14,38,0.5958703828553249,0.37922747235946297,0.4999970074319623,0.34297342302107187,-0.15702358441089043,-0.21664291049586193
common_imd_1991_2020,JJAS,2024,south_peninsula,2,14,38,0.27030932985077005,0.3075139900053062,0.22541481356740983,0.2607693340286051,0.03535452046119525,0.03720466015453616
common_imd_1991_2020,JJAS,2024,south_peninsula,3,14,38,-0.13640991905269595,0.2616359361491991,-0.10560589309179265,0.23490469056686306,0.3405105836586557,0.39804585520189506
common_imd_1991_2020,JJAS,2024,south_peninsula,4,14,38,0.13960610989503525,0.27022936111889123,0.1350321105388159,0.24644477562876235,0.11141266508994646,0.13062325122385599
common_imd_1991_2020,JJAS,ALL,central_india,1,31,64,0.4748756917993925,0.4894766826721216,0.417474634424098,0.44988340310518227,0.03240876868108428,0.014600990872729092
common_imd_1991_2020,JJAS,ALL,central_india,2,31,64,0.15407196875282156,0.3624996363458821,0.12344442077515817,0.26607159893912535,0.1426271781639672,0.20842766759306056
common_imd_1991_2020,JJAS,ALL,central_india,3,31,64,0.09160735087549111,0.17361399895441043,0.07778499998574279,0.14147682193447175,0.06369182194872897,0.08200664807891932
common_imd_1991_2020,JJAS,ALL,central_india,4,31,64,0.13677239700971972,0.233593143471141,0.1160439593020021,0.1685183852116205,0.052474425909618386,0.09682074646142128
common_imd_1991_2020,JJAS,ALL,east_northeast_india,1,31,36,0.37582896517559805,0.2972771397608201,0.35292327834127174,0.2773738311926448,-0.07554944714862694,-0.07855182541477795
common_imd_1991_2020,JJAS,ALL,east_northeast_india,2,31,36,0.12388948097793519,0.17023784058565342,0.12215952904648818,0.15354534966292926,0.03138582061644109,0.04634835960771823
common_imd_1991_2020,JJAS,ALL,east_northeast_india,3,31,36,0.042597192097638605,0.08425591657827083,0.04252973875726947,0.07788135741816407,0.035351618660894604,0.04165872448063223
common_imd_1991_2020,JJAS,ALL,east_northeast_india,4,31,36,0.08438880832282115,0.01913431619430467,0.0679222253317061,0.016384493623656918,-0.05153773170804918,-0.06525449212851649
common_imd_1991_2020,JJAS,ALL,northwest_india,1,31,68,0.35938069759908636,0.4995601839774202,0.31028420324118783,0.4472177805087941,0.1369335772676063,0.14017948637833383
common_imd_1991_2020,JJAS,ALL,northwest_india,2,31,68,0.06998558578340378,0.2770806233938109,0.0640233670736771,0.2355459358225233,0.1715225687488462,0.20709503761040712
common_imd_1991_2020,JJAS,ALL,northwest_india,3,31,68,0.016617689917070588,0.15307184895937248,0.012882957442372226,0.13517951685043286,0.12229655940806064,0.1364541590423019
common_imd_1991_2020,JJAS,ALL,northwest_india,4,31,68,0.05182935810166678,0.07428929967037942,0.04646269060803975,0.05987573760111884,0.013413046993079089,0.022459941568712644
common_imd_1991_2020,JJAS,ALL,south_peninsula,1,31,38,0.6828011472605627,0.46264591283496076,0.5570332170130635,0.39727872982077206,-0.15975448719229146,-0.22015523442560198
common_imd_1991_2020,JJAS,ALL,south_peninsula,2,31,38,0.45486562695745825,0.380434310758466,0.36868207000679626,0.3002322911837931,-0.06844977882300318,-0.07443131619899224
common_imd_1991_2020,JJAS,ALL,south_peninsula,3,31,38,0.1227773738530904,0.2665669789301882,0.10384481387930823,0.22786440006243205,0.12401958618312382,0.14378960507709782
common_imd_1991_2020,JJAS,ALL,south_peninsula,4,31,38,0.2646630792529039,0.29408795364158224,0.2236422967309312,0.24264123616081607,0.01899893942988487,0.029424874388678357
common_imd_1991_2020,MAM,2023,central_india,1,14,64,0.5320981483268704,0.7191850148242515,0.436400805415115,0.6280343056452605,0.19163350023014553,0.18708686649738104
common_imd_1991_2020,MAM,2023,central_india,2,14,64,0.3829219951275945,0.6146586369912491,0.2893530536730606,0.4893930068728521,0.2000399531997915,0.2317366418636546
common_imd_1991_2020,MAM,2023,central_india,3,14,64,0.3418627912061017,0.3291193017352199,0.2768807517483495,0.26657585259970557,-0.010304899148643909,-0.012743489470881775
common_imd_1991_2020,MAM,2023,central_india,4,14,64,0.3122981671195489,0.2721993606595899,0.26960135918859296,0.2061548931352916,-0.06344646605330137,-0.040098806459959
common_imd_1991_2020,MAM,2023,east_northeast_india,1,14,36,0.49004366897369367,0.4917248038954364,0.28152367513818716,0.4058664597681378,0.12434278462995063,0.0016811349217427107
common_imd_1991_2020,MAM,2023,east_northeast_india,2,14,36,0.19879796027607974,0.2602114882803656,0.16533913840972256,0.22512049889722188,0.059781360487499324,0.06141352800428587
common_imd_1991_2020,MAM,2023,east_northeast_india,3,14,36,-0.04395386284574332,0.1722227198059822,-0.04180779428943585,0.1504072260585411,0.19221502034797694,0.2161765826517255
common_imd_1991_2020,MAM,2023,east_northeast_india,4,14,36,-0.0719880682834363,0.10207033556497845,-0.06727161323746633,0.0983870308535353,0.16565864409100162,0.17405840384841476
common_imd_1991_2020,MAM,2023,northwest_india,1,14,68,0.5156765947480346,0.7802012076960161,0.43307965164455553,0.6282961763507285,0.195216524706173,0.26452461294798146
common_imd_1991_2020,MAM,2023,northwest_india,2,14,68,0.2770301943877724,0.529030267612932,0.2371695644333431,0.4658202240588753,0.2286506596255322,0.25200007322515966
common_imd_1991_2020,MAM,2023,northwest_india,3,14,68,-0.02266068980760118,0.3581035539260399,-0.025408140013658233,0.32115771160983014,0.34656585162348835,0.38076424373364104
common_imd_1991_2020,MAM,2023,northwest_india,4,14,68,-0.057533261493636266,0.25464675487723637,-0.059519371559145225,0.22835553846969517,0.2878749100288404,0.3121800163708726
common_imd_1991_2020,MAM,2023,south_peninsula,1,14,38,0.4726921452261621,0.6312616896596908,0.42157586439263695,0.5278581610881661,0.10628229669552913,0.15856954443352866
common_imd_1991_2020,MAM,2023,south_peninsula,2,14,38,0.11127769150249447,0.4322175627188828,0.11067500189872072,0.35360234895113696,0.24292734705241625,0.32093987121638834
common_imd_1991_2020,MAM,2023,south_peninsula,3,14,38,0.06611549127401004,0.18996921096953354,0.05066900849837574,0.15959178486380282,0.10892277636542708,0.1238537196955235
common_imd_1991_2020,MAM,2023,south_peninsula,4,14,38,-0.04220870477854128,0.2488557820062943,-0.043409507161206395,0.18744325111702015,0.23085275827822654,0.2910644867848356
common_imd_1991_2020,MAM,2024,central_india,1,13,64,0.5915769028971206,0.6251388839578755,0.48993019006882527,0.5119903821464704,0.022060192077645147,0.03356198106075492
common_imd_1991_2020,MAM,2024,central_india,2,13,64,0.4085689663856539,0.24231189053037216,0.28623563352736475,0.1707754083494327,-0.11546022517793206,-0.1662570758552817
common_imd_1991_2020,MAM,2024,central_india,3,13,64,0.4312653608090094,0.4197316748676372,0.35978862139091944,0.34465450001605197,-0.01513412137486747,-0.011533685941372218
common_imd_1991_2020,MAM,2024,central_india,4,13,64,0.42887596862336735,0.31633449474440456,0.318115515577336,0.2258557508541756,-0.09225976472316041,-0.1125414738789628
common_imd_1991_2020,MAM,2024,east_northeast_india,1,13,36,0.315967483970605,0.44920790741550415,0.28056252576779533,0.40779252430098994,0.1272299985331946,0.13324042344489917
common_imd_1991_2020,MAM,2024,east_northeast_india,2,13,36,0.1350123520993436,0.18086575025502527,0.11704888261389085,0.1596528193174088,0.04260393670351795,0.04585339815568168
common_imd_1991_2020,MAM,2024,east_northeast_india,3,13,36,-0.09031888433904169,0.09962732120261945,-0.0880589455502362,0.08761364905772143,0.17567259460795764,0.18994620554166114
common_imd_1991_2020,MAM,2024,east_northeast_india,4,13,36,-0.08000974068859791,0.07337409292269058,-0.09101329006808001,0.06501443142731016,0.15602772149539018,0.1533838336112885
common_imd_1991_2020,MAM,2024,northwest_india,1,13,68,0.463126339206567,0.6580820544949725,0.35748765905758845,0.5218010349903943,0.16431337593280587,0.1949557152884055
common_imd_1991_2020,MAM,2024,northwest_india,2,13,68,0.193463510888328,0.4039514658407751,0.168635031865354,0.3409041633178652,0.17226913145251121,0.21048795495244713
common_imd_1991_2020,MAM,2024,northwest_india,3,13,68,-0.0163784052373451,0.30687378818484234,-0.012718034500143749,0.27382568850254724,0.286543723002691,0.3232521934221875
common_imd_1991_2020,MAM,2024,northwest_india,4,13,68,-0.12390175118553917,0.2479373978985727,-0.11905883862424682,0.23304489762278863,0.35210373624703545,0.37183914908411186
common_imd_1991_2020,MAM,2024,south_peninsula,1,13,38,0.594721940415355,0.7680926093051906,0.5399604362206905,0.6932738019573855,0.15331336573669507,0.17337066888983566
common_imd_1991_2020,MAM,2024,south_peninsula,2,13,38,0.29674775458556635,0.48498064568524824,0.2537269964952754,0.43379870707979545,0.18007171058452004,0.1882328910996819
common_imd_1991_2020,MAM,2024,south_peninsula,3,13,38,0.13659788108256762,0.44912469324749466,0.11356106964112132,0.38305669747261295,0.2694956278314916,0.31252681216492706
common_imd_1991_2020,MAM,2024,south_peninsula,4,13,38,0.1460826889158282,0.29399949380431656,0.11877218944723734,0.2379903753663532,0.11921818591911586,0.14791680488848835
common_imd_1991_2020,MAM,ALL,central_india,1,27,64,0.5614625196043959,0.6766295654335412,0.46217421284097543,0.5721613054421394,0.10998709260116396,0.11516704582914539
common_imd_1991_2020,MAM,ALL,central_india,2,27,64,0.3953475911681023,0.4546049167084597,0.28785207360291076,0.3359845335097242,0.04813245990681342,0.0592573255403574
common_imd_1991_2020,MAM,ALL,central_india,3,27,64,0.38581703805851136,0.3736417236275148,0.3167993556503276,0.30416927542979827,-0.012630080220529305,-0.012175314430996564
common_imd_1991_2020,MAM,ALL,central_india,4,27,64,0.3698905264977882,0.29360625573347704,0.2929600270794693,0.21564049129623578,-0.0773195357832335,-0.07628427076431116
common_imd_1991_2020,MAM,ALL,east_northeast_india,1,27,36,0.4099149241631498,0.47152665043941855,0.2810608995154059,0.4067938241728445,0.12573292465743857,0.06161172627626876
common_imd_1991_2020,MAM,ALL,east_northeast_india,2,27,36,0.16826133991124353,0.22237370507904708,0.14208827450802583,0.19359902354397854,0.05151074903595271,0.054112365167803544
common_imd_1991_2020,MAM,ALL,east_northeast_india,3,27,36,-0.06631382342187436,0.13745241258101404,-0.06407686711871009,0.12017328157666496,0.18425014869537504,0.2037662360028884
common_imd_1991_2020,MAM,ALL,east_northeast_india,4,27,36,-0.0758515822215419,0.08827184040668895,-0.07870279097072476,0.08231874224090836,0.16102153321163312,0.16412342262823085
common_imd_1991_2020,MAM,ALL,northwest_india,1,27,68,0.4908189360735474,0.7270322652292036,0.39668350706564537,0.577020737917975,0.18033723085232967,0.23621332915565624
common_imd_1991_2020,MAM,ALL,northwest_india,2,27,68,0.23723024456342914,0.47115262830632115,0.20417145615986687,0.40567545407246297,0.2015039979125961,0.233922383742892
common_imd_1991_2020,MAM,ALL,northwest_india,3,27,68,-0.01963607891358319,0.3336826793810289,-0.019298089210854966,0.29836821900261984,0.3176663082134748,0.3533187582946121
common_imd_1991_2020,MAM,ALL,northwest_india,4,27,68,-0.08958871422423073,0.25141933869423727,-0.08818652236826822,0.23061337806192533,0.3187999004301936,0.34100805291846803
common_imd_1991_2020,MAM,ALL,south_peninsula,1,27,38,0.5342412965985233,0.7036761270787197,0.478575843420959,0.6075027289140867,0.12892688549312775,0.16943483048019647
common_imd_1991_2020,MAM,ALL,south_peninsula,2,27,38,0.2024141042378461,0.458025956197402,0.17955188818595075,0.3922154102723429,0.21266352208639216,0.25561185195955594
common_imd_1991_2020,MAM,ALL,south_peninsula,3,27,38,0.10017809480894678,0.3208190227922352,0.08095037127080879,0.26718600204582255,0.18623563077501376,0.22064092798328838
common_imd_1991_2020,MAM,ALL,south_peninsula,4,27,38,0.04890489214864277,0.27074068600804524,0.03467797639100728,0.21178075538521754,0.17710277899421026,0.22183579385940247
common_imd_1991_2020,OND,2023,central_india,1,13,64,0.9122331674143523,0.9407783494546766,0.6939200222207779,0.7322882853491973,0.038368263128419455,0.0285451820403243
common_imd_1991_2020,OND,2023,central_india,2,13,64,0.46231624044480807,0.8216356171623812,0.3845948520142429,0.640717364431606,0.25612251241736306,0.35931937671757314
common_imd_1991_2020,OND,2023,central_india,3,13,64,0.4286782140225051,0.7001758015288423,0.3649587855318084,0.5189834440048222,0.15402465847301383,0.2714975875063372
common_imd_1991_2020,OND,2023,central_india,4,13,64,0.3351475189797735,0.4381682280179058,0.2749208138650066,0.39220554701574234,0.11728473315073573,0.10302070903813226
common_imd_1991_2020,OND,2023,east_northeast_india,1,13,36,0.7141779006000207,0.5268132753502369,0.5979556183607146,0.469729022393088,-0.12822659596762664,-0.1873646252497838
common_imd_1991_2020,OND,2023,east_northeast_india,2,13,36,0.6135072906502094,0.30235359526471883,0.54045662247853,0.266408693034259,-0.274047929444271,-0.31115369538549054
common_imd_1991_2020,OND,2023,east_northeast_india,3,13,36,0.471966983355078,0.13029450761081268,0.40960992159061277,0.10343213368745292,-0.30617778790315986,-0.3416724757442653
common_imd_1991_2020,OND,2023,east_northeast_india,4,13,36,0.536222928750416,-0.0978411437776474,0.5023363901182649,-0.09699337927892243,-0.5993297693971873,-0.6340640725280634
common_imd_1991_2020,OND,2023,northwest_india,1,13,68,0.732365203752813,0.8546100763173295,0.5573180207369914,0.741168017403323,0.18384999666633162,0.12224487256451655
common_imd_1991_2020,OND,2023,northwest_india,2,13,68,0.5136246792613627,0.42667213119651637,0.3461430245395327,0.292309509478438,-0.05383351506109474,-0.08695254806484631
common_imd_1991_2020,OND,2023,northwest_india,3,13,68,0.26577461690988924,0.06396841595498705,0.11542080867876815,-0.04603216013905101,-0.16145296881781918,-0.2018062009549022
common_imd_1991_2020,OND,2023,northwest_india,4,13,68,0.1012287212550602,-0.11998209384317746,0.08611242979672126,-0.12394663462470162,-0.2100590644214229,-0.22121081509823765
common_imd_1991_2020,OND,2023,south_peninsula,1,13,38,0.5701106400865975,0.5486820378907955,0.49157852474813407,0.4573521810968876,-0.034226343651246494,-0.021428602195802005
common_imd_1991_2020,OND,2023,south_peninsula,2,13,38,0.43914199934024023,0.32618596535592975,0.3581323543295901,0.24205813749001484,-0.11607421683957528,-0.11295603398431048
common_imd_1991_2020,OND,2023,south_peninsula,3,13,38,0.3205397194858905,0.11708259503272894,0.2456436169532726,0.07622105494740529,-0.1694225620058673,-0.20345712445316155
common_imd_1991_2020,OND,2023,south_peninsula,4,13,38,0.2717085017264287,0.15280995337287598,0.17515185153450089,0.1331640945627062,-0.04198775697179469,-0.11889854835355271
common_imd_1991_2020,OND,2024,central_india,1,13,64,0.7382427191509834,0.6937690660324379,0.6413148322051179,0.582115653513731,-0.05919917869138691,-0.04447365311854545
common_imd_1991_2020,OND,2024,central_india,2,13,64,0.49012885698117226,0.4639958193534083,0.4288494762303759,0.3148160163339751,-0.11403345989640079,-0.026133037627763978
common_imd_1991_2020,OND,2024,central_india,3,13,64,0.34145825480031633,0.3583240100469135,0.23753049084694583,0.2542072348662059,0.01667674401926006,0.01686575524659717
common_imd_1991_2020,OND,2024,central_india,4,13,64,0.43828397215538967,0.37073188034048643,0.32298882548719343,0.33038065252861243,0.007391827041418997,-0.06755209181490324
common_imd_1991_2020,OND,2024,east_northeast_india,1,13,36,0.5553501515573128,0.31402635466830026,0.44282226108400596,0.2879704257550212,-0.15485183532898478,-0.24132379688901257
common_imd_1991_2020,OND,2024,east_northeast_india,2,13,36,0.34940405801738017,0.2342814393322281,0.25644872575574734,0.20003365006636836,-0.05641507568937898,-0.11512261868515208
common_imd_1991_2020,OND,2024,east_northeast_india,3,13,36,0.11260870435882618,0.06592198726926879,0.08447680500879892,0.06839134984569292,-0.016085455163106,-0.04668671708955739
common_imd_1991_2020,OND,2024,east_northeast_india,4,13,36,0.1867476416192853,0.006979361042843296,0.15278971784616266,0.0221335894270945,-0.13065612841906815,-0.179768280576442
common_imd_1991_2020,OND,2024,northwest_india,1,13,68,0.6355436284232648,0.47249533176117187,0.4352997288721611,0.35072027967501096,-0.08457944919715016,-0.16304829666209297
common_imd_1991_2020,OND,2024,northwest_india,2,13,68,0.35800771607113363,0.3947888239954263,0.2310641187124586,0.3452259434648281,0.1141618247523695,0.03678110792429268
common_imd_1991_2020,OND,2024,northwest_india,3,13,68,0.43941476209358665,0.4622060884214669,0.334481441806464,0.32390474379124157,-0.01057669801522243,0.022791326327880224
common_imd_1991_2020,OND,2024,northwest_india,4,13,68,0.32410567342324725,0.4764557931120837,0.2413298490957047,0.36258257574213143,0.12125272664642672,0.15235011968883644
common_imd_1991_2020,OND,2024,south_peninsula,1,13,38,0.5070938379673172,0.5179981793281184,0.4240389030469531,0.4326721323409358,0.008633229293982747,0.010904341360801206
common_imd_1991_2020,OND,2024,south_peninsula,2,13,38,0.36195309586858315,0.3304582789336806,0.3075524871981696,0.25129308039049597,-0.056259406807673606,-0.031494816934902525
common_imd_1991_2020,OND,2024,south_peninsula,3,13,38,0.35646463617340657,0.20054047651990928,0.26936439176551386,0.12165154313409045,-0.14771284863142342,-0.1559241596534973
common_imd_1991_2020,OND,2024,south_peninsula,4,13,38,0.3529742123461954,0.2373470161464427,0.28302995906899675,0.1912316188004288,-0.09179834026856795,-0.1156271961997527
common_imd_1991_2020,OND,ALL,central_india,1,26,64,0.8464902436323297,0.8617186043962504,0.667617427212948,0.6572019694314644,-0.010415457781483672,0.015228360763920645
common_imd_1991_2020,OND,ALL,central_india,2,26,64,0.47634169363541806,0.6816079376258134,0.40672216412230944,0.47776669038279057,0.07104452626048113,0.20526624399039534
common_imd_1991_2020,OND,ALL,central_india,3,26,64,0.3859303229562183,0.5520349530169659,0.3012446381893771,0.38659533943551394,0.08535070124613686,0.1661046300607476
common_imd_1991_2020,OND,ALL,central_india,4,26,64,0.3879294351188438,0.405000703404803,0.29895481967610005,0.3612930997721774,0.062338280096077336,0.017071268285959174
common_imd_1991_2020,OND,ALL,east_northeast_india,1,26,36,0.6415903235464466,0.4262990371321753,0.5203889397223603,0.37884972407405465,-0.14153921564830568,-0.2152912864142713
common_imd_1991_2020,OND,ALL,east_northeast_india,2,26,36,0.4927195923884083,0.2686529165188217,0.39845267411713875,0.23322117155031372,-0.16523150256682503,-0.22406667586958656
common_imd_1991_2020,OND,ALL,east_northeast_india,3,26,36,0.30302143638604967,0.0982109794838436,0.24704336329970583,0.0859117417665729,-0.16113162153313293,-0.20481045690220606
common_imd_1991_2020,OND,ALL,east_northeast_india,4,26,36,0.37471930156648087,-0.04555628647498948,0.3275630539822138,-0.037429894925913976,-0.3649929489081278,-0.42027558804147036
common_imd_1991_2020,OND,ALL,northwest_india,1,26,68,0.6869914802647655,0.7129419770713683,0.4963088748045763,0.545944148539167,0.049635273734590646,0.025950496806602774
common_imd_1991_2020,OND,ALL,northwest_india,2,26,68,0.4391037325096226,0.4108560879350686,0.28860357162599565,0.3187677264716331,0.030164154845637448,-0.028247644574553976
common_imd_1991_2020,OND,ALL,northwest_india,3,26,68,0.35565995201401773,0.2748332185594012,0.22495112524261612,0.13893629182609527,-0.08601483341652086,-0.08082673345461655
common_imd_1991_2020,OND,ALL,northwest_india,4,26,68,0.2154715436243351,0.19633057913274116,0.16372113944621297,0.11931797055871494,-0.044403168887498026,-0.019140964491593943
common_imd_1991_2020,OND,ALL,south_peninsula,1,26,38,0.5393569417248443,0.5335156279373304,0.45780871389754363,0.44501215671891176,-0.012796557178631873,-0.0058413137875138466
common_imd_1991_2020,OND,ALL,south_peninsula,2,26,38,0.4012596956277082,0.32832380135258205,0.3328424207638798,0.24667560894025542,-0.0861668118236244,-0.07293589427512615
common_imd_1991_2020,OND,ALL,south_peninsula,3,26,38,0.3386255804265441,0.1590957509722219,0.25750400435939325,0.09893629904074785,-0.1585677053186454,-0.17952982945432222
common_imd_1991_2020,OND,ALL,south_peninsula,4,26,38,0.3129139499422614,0.19544150691384327,0.22909090530174886,0.1621978566815675,-0.06689304862018136,-0.11747244302841814
system_specific_jjas,ALL,2023,central_india,1,17,64,0.5064122543153244,0.595457185095424,0.46531872656038525,0.5594525170647486,0.09413379050436338,0.08904493078009956
system_specific_jjas,ALL,2023,central_india,2,17,64,0.09884410687547955,0.40820144362405003,0.060383609820259476,0.3041087980374878,0.24372518821722833,0.30935733674857047
system_specific_jjas,ALL,2023,central_india,3,17,64,0.03318005464053897,0.21420985672269083,0.028262989212267806,0.19330672781444067,0.16504373860217286,0.18102980208215186
system_specific_jjas,ALL,2023,central_india,4,17,64,0.017975876186127972,0.18931725656700477,0.01727508399335153,0.14820738983109905,0.1309323058377475,0.1713413803808768
system_specific_jjas,ALL,2023,east_northeast_india,1,17,36,0.5124774303708507,0.4266496448310084,0.49193877011478265,0.4029335332002366,-0.08900523691454604,-0.08582778553984227
system_specific_jjas,ALL,2023,east_northeast_india,2,17,36,0.16473286322299904,0.254140307066638,0.15386146280263596,0.23108262245777306,0.0772211596551371,0.08940744384363894
system_specific_jjas,ALL,2023,east_northeast_india,3,17,36,-0.07003675064844396,0.13485475826698268,-0.06643024411391182,0.1226403472536856,0.1890705913675974,0.20489150891542662
system_specific_jjas,ALL,2023,east_northeast_india,4,17,36,0.06948298877806174,0.07589680377021653,0.055420769392998614,0.06031419069758826,0.004893421304589647,0.006413814992154793
system_specific_jjas,ALL,2023,northwest_india,1,17,68,0.312798640129169,0.6169029903648037,0.2773318329993935,0.5883588826685184,0.3110270496691249,0.30410435023563465
system_specific_jjas,ALL,2023,northwest_india,2,17,68,-0.048208896731873715,0.31775249857491045,-0.041558897406194895,0.27778365384878695,0.31934255125498184,0.3659613953067842
system_specific_jjas,ALL,2023,northwest_india,3,17,68,-0.07561487343381876,0.15764596284414567,-0.06527975728311,0.13920576349398872,0.20448552077709872,0.23326083627796443
system_specific_jjas,ALL,2023,northwest_india,4,17,68,-0.14059489129897834,0.018346049490309123,-0.12857492178378782,0.007156523452597352,0.13573144523638517,0.15894094078928747
system_specific_jjas,ALL,2023,south_peninsula,1,17,38,0.6442047088781315,0.532069616960881,0.5873669784541625,0.4532234407368238,-0.13414353771733872,-0.11213509191725057
system_specific_jjas,ALL,2023,south_peninsula,2,17,38,0.37199983371408857,0.4243746232201854,0.31254367651769155,0.3255654517572824,0.01302177523959086,0.05237478950609681
system_specific_jjas,ALL,2023,south_peninsula,3,17,38,0.07246839185139922,0.22904105493935736,0.05156629780454246,0.1625745823553936,0.11100828455085114,0.15657266308795814
system_specific_jjas,ALL,2023,south_peninsula,4,17,38,0.058944790121070526,0.22656744108840193,0.06497626724935934,0.13851643194373425,0.07354016469437491,0.16762265096733142
system_specific_jjas,ALL,2024,central_india,1,14,64,0.4553770625158477,0.4455964698797872,0.41341137981736964,0.4192746674254161,0.005863287608046441,-0.009780592636060514
system_specific_jjas,ALL,2024,central_india,2,14,64,0.13319286469935196,0.30287159365290245,0.1275928215237832,0.2870433548351636,0.15945053331138037,0.1696787289535505
system_specific_jjas,ALL,2024,central_india,3,14,64,0.008059569608273837,0.10426884890236894,0.013230447861169134,0.09999246208163932,0.0867620142204702,0.0962092792940951
system_specific_jjas,ALL,2024,central_india,4,14,64,0.13893102342650837,0.16569701552234992,0.12321215471310779,0.15279530700989324,0.02958315229678546,0.026765992095841545
system_specific_jjas,ALL,2024,east_northeast_india,1,14,36,0.4808689073693906,0.4220269761337051,0.44323627900333706,0.3704706217476173,-0.07276565725571976,-0.058841931235685485
system_specific_jjas,ALL,2024,east_northeast_india,2,14,36,0.33680472647435633,0.3032143073288981,0.30510339668809,0.2648231363188216,-0.040280260369268406,-0.03359041914545824
system_specific_jjas,ALL,2024,east_northeast_india,3,14,36,0.24678835953383227,0.15943029038450557,0.217954582031473,0.14665118968532,-0.07130339234615299,-0.0873580691493267
system_specific_jjas,ALL,2024,east_northeast_india,4,14,36,0.09890159430593781,0.10706625976424368,0.09309917478188472,0.11091609896552303,0.01781692418363831,0.008164665458305867
system_specific_jjas,ALL,2024,northwest_india,1,14,68,0.4095474089109017,0.5166371846920408,0.37053575457288307,0.46663444808838,0.09609869351549694,0.1070897757811391
system_specific_jjas,ALL,2024,northwest_india,2,14,68,0.1879685835629968,0.37586502220644286,0.17823957522649017,0.32321000356960666,0.1449704283431165,0.18789643864344605
system_specific_jjas,ALL,2024,northwest_india,3,14,68,0.10648835646063215,0.2919315658622373,0.09868785866112063,0.24366616033945493,0.1449783016783343,0.18544320940160514
system_specific_jjas,ALL,2024,northwest_india,4,14,68,0.05040158335588563,0.05973008798289081,0.043950300947279926,0.05664687615533916,0.012696575208059231,0.009328504627005178
system_specific_jjas,ALL,2024,south_peninsula,1,14,38,0.658266135251542,0.43731283041159175,0.6150489389238745,0.3806201010305181,-0.2344288378933564,-0.22095330483995024
