variable,region,week,init_date,model,pcc,rmse,bias,fcst_mean,obs_mean
Z500,All India,Week 2,2026-01-01,ECMWF,0.5220225672339842,12.824418600250654,-3.3163362504281255,5766.111947836017,5769.428284086447
TP,All India,Week 2,2026-01-01,NCEP,0.17741096173405774,0.9108045988508405,0.33031917789717324,0.33729432113225655,0.006975143235083308
Z500,All India,Week 2,2026-01-01,NCEP,0.3749050934126069,49.31149015782375,-46.40401950603341,5723.024264580412,5769.428284086447
TP,northwest_india,Week 2,2026-01-01,SPIRE,0.275576546522007,0.20321495740143963,0.16451583953154414,0.1650943302314886,0.0005784906999444334
Z500,northwest_india,Week 2,2026-01-01,SPIRE,0.681448280881141,8.449904862340023,-2.523962932047197,5737.624497412218,5740.148460344266
TP,northwest_india,Week 2,2026-01-01,FuXi,0.9968965649132123,0.004525098870942956,0.0020677912868906968,0.0026462819868351304,0.0005784906999444334
Z500,northwest_india,Week 2,2026-01-01,FuXi,-0.6134729427012374,46.86407206302172,-40.60616085311963,5699.542299491147,5740.148460344266
TP,northwest_india,Week 2,2026-01-01,ECMWF,-0.48139408449022864,0.21219772670036333,0.1566080506703296,0.15718654137027402,0.0005784906999444334
Z500,northwest_india,Week 2,2026-01-01,ECMWF,-0.43065194759344905,15.01005085202918,3.7859079064672625,5743.934368250733,5740.148460344266
TP,northwest_india,Week 2,2026-01-01,NCEP,0.03580413109829315,0.2986641317247814,0.23081577787832364,0.23139426857826806,0.0005784906999444334
Z500,northwest_india,Week 2,2026-01-01,NCEP,-0.2626004845671709,44.79714775292292,-42.5588511649949,5697.589609179272,5740.148460344266
TP,central_india,Week 2,2026-01-01,SPIRE,-0.012570822634884007,0.31487280852080907,0.2319738722479111,0.23240600591096106,0.00043213366304986926
Z500,central_india,Week 2,2026-01-01,SPIRE,0.9315719564007526,7.706207310377382,-3.26971026494939,5810.045479915494,5813.315190180443
TP,central_india,Week 2,2026-01-01,FuXi,0.9992516353970721,0.0018988411079579573,0.00039827675912464485,0.0008304104221745141,0.00043213366304986926
Z500,central_india,Week 2,2026-01-01,FuXi,0.1639391881990409,36.40314601109697,-32.630378145224185,5780.684812035219,5813.315190180443
TP,central_india,Week 2,2026-01-01,ECMWF,0.6274880597535735,0.07391066039596773,0.052382311241004495,0.052814444904054354,0.00043213366304986926
Z500,central_india,Week 2,2026-01-01,ECMWF,0.8160739984853803,11.26130554035261,1.1359984310200175,5814.451188611462,5813.315190180443
TP,central_india,Week 2,2026-01-01,NCEP,0.5337750267293928,0.2532354759199767,0.20060041530883477,0.20103254897188463,0.00043213366304986926
Z500,central_india,Week 2,2026-01-01,NCEP,0.262244988824099,47.817835146785264,-45.363032232515486,5767.952157947926,5813.315190180443
TP,south_peninsula,Week 2,2026-01-01,SPIRE,0.6160678407595476,0.997211660876852,0.5194002699830436,0.5536168094151239,0.03421653943208043
Z500,south_peninsula,Week 2,2026-01-01,SPIRE,0.8136545089992062,3.691669759630462,1.908035394487146,5859.746673626332,5857.838638231847
TP,south_peninsula,Week 2,2026-01-01,FuXi,0.7332019301554239,0.04825722540596962,0.003745998888429588,0.03796253832051002,0.03421653943208043
Z500,south_peninsula,Week 2,2026-01-01,FuXi,0.013529685173343048,18.961892186045176,-16.88775358324465,5840.950884648602,5857.838638231847
TP,south_peninsula,Week 2,2026-01-01,ECMWF,0.5899462534996429,1.6792622845645253,0.7317043225613075,0.7659208619933879,0.03421653943208043
Z500,south_peninsula,Week 2,2026-01-01,ECMWF,0.7090082119478927,4.1115683234977825,-0.6326267340209908,5857.206011497826,5857.838638231847
TP,south_peninsula,Week 2,2026-01-01,NCEP,0.7125283803363529,0.8940266067710873,0.6245167130493124,0.6587332524813928,0.03421653943208043
Z500,south_peninsula,Week 2,2026-01-01,NCEP,0.3143407354905927,29.17368393425471,-28.349834806462205,5829.488803425384,5857.838638231847
TP,east_northeast_india,Week 2,2026-01-01,SPIRE,-0.23258679219493258,0.44997520343501607,0.2797935739295804,0.281837624529587,0.002044050600006593
Z500,east_northeast_india,Week 2,2026-01-01,SPIRE,0.9723260457696479,14.026746221699923,-13.631865381026522,5792.536936615072,5806.1688019960975
TP,east_northeast_india,Week 2,2026-01-01,FuXi,0.9925928627026281,0.012718921767720184,0.006202692893249786,0.00824674349325638,0.002044050600006593
Z500,east_northeast_india,Week 2,2026-01-01,FuXi,0.8482022495377406,58.85885639667101,-58.158461055000146,5748.010340941098,5806.1688019960975
TP,east_northeast_india,Week 2,2026-01-01,ECMWF,-0.26715666299872187,0.25620184313436095,0.1404457594318678,0.1424898100318744,0.002044050600006593
Z500,east_northeast_india,Week 2,2026-01-01,ECMWF,0.9611479746582874,14.825760197141944,-14.66608005378799,5791.50272194231,5806.1688019960975
TP,east_northeast_india,Week 2,2026-01-01,NCEP,0.42746919996806704,0.31674868947608237,0.20434846166918502,0.20639251226919159,0.002044050600006593
Z500,east_northeast_india,Week 2,2026-01-01,NCEP,0.7674452945284695,66.8594955996652,-66.31364578774057,5739.855156208358,5806.1688019960975
TP,All India,Week 3,2026-01-01,SPIRE,-0.16486384396724035,0.7645168476602726,0.5231360971128898,0.5432905869424245,0.020154489829534557
Z500,All India,Week 3,2026-01-01,SPIRE,0.7537539485744406,19.5865465171549,9.797742808967914,5741.331713814469,5731.533971005502
TP,All India,Week 3,2026-01-01,FuXi,0.5534152688156835,0.05465885278321864,-0.0005701102358018319,0.019584379593732718,0.020154489829534557
Z500,All India,Week 3,2026-01-01,FuXi,0.7685817732529684,44.24390328605986,-38.24366646196597,5693.290304543536,5731.533971005502
TP,All India,Week 3,2026-01-01,ECMWF,-0.04898155789381967,0.7048188824771378,0.42480102329105934,0.44495551312059367,0.020154489829534557
Z500,All India,Week 3,2026-01-01,ECMWF,0.8876996596151312,12.826360930442197,1.2000356720439027,5732.734006677547,5731.533971005502
TP,All India,Week 3,2026-01-01,NCEP,0.04867028100595796,0.659953294019657,0.4934372508377683,0.5135917406673027,0.020154489829534557
Z500,All India,Week 3,2026-01-01,NCEP,0.6137585557096294,39.04279268461318,-32.85988805338276,5698.674082952118,5731.533971005502
TP,northwest_india,Week 3,2026-01-01,SPIRE,-0.028333065192021795,0.6556265475122303,0.5189988935865111,0.5540898837507569,0.03509099016424594
Z500,northwest_india,Week 3,2026-01-01,SPIRE,0.6216623225609997,22.276974613607596,11.814210386756352,5712.894456191565,5701.080245804807
TP,northwest_india,Week 3,2026-01-01,FuXi,-0.13843094497217928,0.06539930438084487,-0.018451463102359237,0.016639527061886695,0.03509099016424594
Z500,northwest_india,Week 3,2026-01-01,FuXi,0.6373229794953202,52.033244263729614,-49.201494075314,5651.878751729495,5701.080245804807
TP,northwest_india,Week 3,2026-01-01,ECMWF,0.021243955516100567,0.7929986724360534,0.59817651352299,0.633267503687236,0.03509099016424594
Z500,northwest_india,Week 3,2026-01-01,ECMWF,0.8748713883615837,13.768115138333615,-2.361977318822628,5698.718268485985,5701.080245804807
TP,northwest_india,Week 3,2026-01-01,NCEP,0.16553623147099494,0.7466246444710823,0.5967281060848474,0.6318190962490934,0.03509099016424594
Z500,northwest_india,Week 3,2026-01-01,NCEP,0.3066562405205888,42.85909645554966,-37.32625519939802,5663.75399060541,5701.080245804807
TP,central_india,Week 3,2026-01-01,SPIRE,-0.03634464635503202,0.4938029744809358,0.4201040465573335,0.4204609391628532,0.0003568926055196952
Z500,central_india,Week 3,2026-01-01,SPIRE,0.8352006616647655,5.730038104689414,-0.12551376843042789,5788.00655307671,5788.13206684514
TP,central_india,Week 3,2026-01-01,FuXi,0.9239400229170698,0.034619721705364766,0.027852580392374964,0.02820947299789465,0.0003568926055196952
Z500,central_india,Week 3,2026-01-01,FuXi,0.7307897570781203,43.09608354839731,-39.31191466950512,5748.820152175635,5788.13206684514
TP,central_india,Week 3,2026-01-01,ECMWF,0.0642642984895091,0.31208612637745203,0.2642524089669841,0.2646093015725038,0.0003568926055196952
Z500,central_india,Week 3,2026-01-01,ECMWF,0.9215699282883911,8.556131567783485,-7.228320199589103,5780.903746645551,5788.13206684514
TP,central_india,Week 3,2026-01-01,NCEP,0.06581180825507203,0.30908603217346364,0.2645339590014355,0.2648908516069552,0.0003568926055196952
Z500,central_india,Week 3,2026-01-01,NCEP,0.6240214662214254,46.15689805293209,-44.12985530645408,5744.002211538687,5788.13206684514
TP,south_peninsula,Week 3,2026-01-01,SPIRE,-0.9502371190578343,0.8152665415246926,0.5741466647175953,0.575462595651925,0.0013159309343297565
Z500,south_peninsula,Week 3,2026-01-01,SPIRE,0.9501570623719433,10.440456679597835,10.161495786694411,5849.48339980245,5839.3219040157555
TP,south_peninsula,Week 3,2026-01-01,FuXi,0.3545829912854576,0.03340436425995196,0.026305662287879637,0.027621593222209397,0.0013159309343297565
Z500,south_peninsula,Week 3,2026-01-01,FuXi,0.8885089079792525,10.16454740958389,-5.493181863724213,5833.82872215203,5839.3219040157555
TP,south_peninsula,Week 3,2026-01-01,ECMWF,-0.8577141576085944,0.6438897201600635,0.3367110949431653,0.33802702587749506,0.0013159309343297565
Z500,south_peninsula,Week 3,2026-01-01,ECMWF,0.9691898295524606,2.066096382920448,-1.4807723231861951,5837.841131692569,5839.3219040157555
TP,south_peninsula,Week 3,2026-01-01,NCEP,-0.7855423354996827,0.3804599431696777,0.2814834783164277,0.2827994092507575,0.0013159309343297565
Z500,south_peninsula,Week 3,2026-01-01,NCEP,0.8927249280063417,21.883127041889313,-21.381996732281973,5817.939907283473,5839.3219040157555
TP,east_northeast_india,Week 3,2026-01-01,SPIRE,-0.32991827181372363,0.7386379330621834,0.552821597495745,0.5555719523149772,0.00275035481923225
Z500,east_northeast_india,Week 3,2026-01-01,SPIRE,0.9148557353990295,4.688606213833808,-1.2369848761802051,5767.093267149548,5768.3302520257275
TP,east_northeast_india,Week 3,2026-01-01,FuXi,0.9637726135664362,0.02939880118640492,0.02095694283979398,0.02370729765902623,0.00275035481923225
Z500,east_northeast_india,Week 3,2026-01-01,FuXi,0.9050377189188755,47.240715485119615,-45.03920762723036,5723.291044398497,5768.3302520257275
TP,east_northeast_india,Week 3,2026-01-01,ECMWF,-0.2066682077745461,0.4072971128575412,0.3016236313406714,0.3043739861599037,0.00275035481923225
Z500,east_northeast_india,Week 3,2026-01-01,ECMWF,0.8590792286367045,4.900556371318558,-4.11429225629787,5764.215959769428,5768.3302520257275
TP,east_northeast_india,Week 3,2026-01-01,NCEP,0.36203739609315966,0.6710454817239184,0.5762501025411488,0.5790004573603811,0.00275035481923225
Z500,east_northeast_india,Week 3,2026-01-01,NCEP,0.781085143256664,50.31924316534999,-49.0615828256535,5719.268669200074,5768.3302520257275
TP,All India,Week 4,2026-01-01,SPIRE,0.39868452522874376,0.9396067073453929,0.6803651454287412,0.7294335616771968,0.04906841624845556
Z500,All India,Week 4,2026-01-01,SPIRE,0.7356169948389258,32.46520135740363,4.186722963769753,5741.17113487078,5736.984411907012
TP,All India,Week 4,2026-01-01,FuXi,0.47894415643291127,0.0919253222142614,-0.02180118093349784,0.027267235314957707,0.04906841624845556
Z500,All India,Week 4,2026-01-01,FuXi,0.8748010482848273,31.69919498128127,-23.65223992676976,5713.3321719802425,5736.984411907012
TP,All India,Week 4,2026-01-01,ECMWF,0.55976038946792,1.0454629432671843,0.7442336473877469,0.7933020636362025,0.04906841624845556
Z500,All India,Week 4,2026-01-01,ECMWF,0.8893101173131945,32.143242451888675,-22.626514649594302,5714.357897257418,5736.984411907012
TP,All India,Week 4,2026-01-01,NCEP,0.3660727578520998,0.5980784382341585,0.36742067276051166,0.41648908900896725,0.04906841624845556
Z500,All India,Week 4,2026-01-01,NCEP,0.37162914074420195,51.38387989313623,-30.057132894402976,5706.92727901261,5736.984411907012
TP,northwest_india,Week 4,2026-01-01,SPIRE,0.7276096851915791,1.1623619555249194,0.9070757277945887,1.018964603874657,0.11188887608006834
Z500,northwest_india,Week 4,2026-01-01,SPIRE,0.8708060136167038,40.7965387545083,32.73059725482313,5710.168732469069,5677.438135214246
TP,northwest_india,Week 4,2026-01-01,FuXi,0.08717280474620946,0.15093469038785656,-0.07257607491668408,0.0393128011633843,0.11188887608006834
Z500,northwest_india,Week 4,2026-01-01,FuXi,0.8893129382858227,22.08093980470011,-14.417286731720237,5663.020848482526,5677.438135214246
TP,northwest_india,Week 4,2026-01-01,ECMWF,0.8084005778704122,1.4749816340324637,1.1081066873283731,1.2199955634084418,0.11188887608006834
Z500,northwest_india,Week 4,2026-01-01,ECMWF,0.9104816274714749,21.68100628922623,-7.1085071284681245,5670.3296280857785,5677.438135214246
TP,northwest_india,Week 4,2026-01-01,NCEP,0.5953610276095335,0.7553790161598318,0.4953889021297761,0.6072777782098446,0.11188887608006834
Z500,northwest_india,Week 4,2026-01-01,NCEP,0.43661627193046365,30.256843256417042,1.5144050479629785,5678.95254026221,5677.438135214246
TP,central_india,Week 4,2026-01-01,SPIRE,0.0347320619992389,0.6637470084972777,0.5701874903775987,0.589537909727077,0.01935041934947829
Z500,central_india,Week 4,2026-01-01,SPIRE,0.7350523469988619,12.478093740669596,0.31903487032857797,5793.112914623797,5792.793879753469
TP,central_india,Week 4,2026-01-01,FuXi,0.7386333314877244,0.045770665825876744,0.02427933480729638,0.043629754156774676,0.01935041934947829
Z500,central_india,Week 4,2026-01-01,FuXi,0.8542021300222775,23.0696757333145,-20.410967725722664,5772.382912027747,5792.793879753469
TP,central_india,Week 4,2026-01-01,ECMWF,0.10937022312278043,0.8713903757448077,0.7325552853943762,0.7519057047438545,0.01935041934947829
Z500,central_india,Week 4,2026-01-01,ECMWF,0.8389904692380158,29.648799366505052,-27.99135366171634,5764.802526091752,5792.793879753469
TP,central_india,Week 4,2026-01-01,NCEP,-0.2699732107876802,0.1657957354087529,0.09779359680224464,0.11714401615172292,0.01935041934947829
Z500,central_india,Week 4,2026-01-01,NCEP,0.08726411472885921,39.67985729653879,-30.01856239811174,5762.775317355357,5792.793879753469
TP,south_peninsula,Week 4,2026-01-01,SPIRE,0.08169162879995143,0.4539749916460753,0.39643936668936924,0.4113587563820531,0.014919389692683924
Z500,south_peninsula,Week 4,2026-01-01,SPIRE,0.9415978339000911,3.7337946219842664,1.4289019186548568,5852.486651498694,5851.057749580039
TP,south_peninsula,Week 4,2026-01-01,FuXi,-0.18756106497269942,0.04746537910792797,0.008294137086195178,0.023213526778879112,0.014919389692683924
Z500,south_peninsula,Week 4,2026-01-01,FuXi,0.9244743737460718,8.087774227516855,-7.408736004886114,5843.649013575153,5851.057749580039
TP,south_peninsula,Week 4,2026-01-01,ECMWF,-0.07346260215701805,0.3447310790700475,0.2753319774632547,0.2902513671559387,0.014919389692683924
Z500,south_peninsula,Week 4,2026-01-01,ECMWF,0.965841375737706,17.64901914561419,-17.504182752790715,5833.553566827248,5851.057749580039
TP,south_peninsula,Week 4,2026-01-01,NCEP,-0.2346104377508213,0.21580659733896257,0.09015996052080785,0.1050793502134918,0.014919389692683924
Z500,south_peninsula,Week 4,2026-01-01,NCEP,0.33297369591247356,18.93975135054012,-17.29149046123838,5833.7662591188,5851.057749580039
TP,east_northeast_india,Week 4,2026-01-01,SPIRE,-0.4616201065438771,1.0512659966892033,0.7075291291879763,0.7141689746518854,0.006639845463909097
Z500,east_northeast_india,Week 4,2026-01-01,SPIRE,0.5396833087126759,26.522806752207583,-25.267651000109662,5771.040630267177,5796.308281267286
TP,east_northeast_india,Week 4,2026-01-01,FuXi,0.9543182084153721,0.031024129885989488,0.019107632469876637,0.025747477933785734,0.006639845463909097
Z500,east_northeast_india,Week 4,2026-01-01,FuXi,0.7193577053502445,34.60402887122347,-32.717142969400044,5763.591138297886,5796.308281267286
TP,east_northeast_india,Week 4,2026-01-01,ECMWF,-0.35313081411073727,1.0594542527186752,0.9043885684148745,0.9110284138787837,0.006639845463909097
Z500,east_northeast_india,Week 4,2026-01-01,ECMWF,0.8008382087383115,43.60532888956309,-43.158186144020654,5753.150095123264,5796.308281267286
TP,east_northeast_india,Week 4,2026-01-01,NCEP,-0.07856248303651807,0.5554513074915748,0.43120299738417556,0.4378428428480847,0.006639845463909097
Z500,east_northeast_india,Week 4,2026-01-01,NCEP,0.4057538122170132,78.78528726721873,-77.14094880591335,5719.167332461371,5796.308281267286
TP,All India,Week 5,2026-01-01,SPIRE,-0.2359103012489671,1.1709530031901776,0.8413302599673916,0.8578599268934183,0.016529666926026833
Z500,All India,Week 5,2026-01-01,SPIRE,0.9261744487726531,10.96710350814573,-3.965730447547068,5746.059252702115,5750.024983149661
TP,All India,Week 5,2026-01-01,FuXi,0.7889500874140697,0.03072284834589748,0.007946812129441783,0.024476479055468618,0.016529666926026833
Z500,All India,Week 5,2026-01-01,FuXi,0.9069161786559685,40.07723764761341,-36.66988342866314,5713.355099720999,5750.024983149661
TP,All India,Week 5,2026-01-01,ECMWF,-0.2837729607852889,0.9939985910432309,0.7015722381538061,0.7181019050798331,0.016529666926026833
Z500,All India,Week 5,2026-01-01,ECMWF,0.9259853392591414,35.34935625518921,-33.52328434239509,5716.5016988072675,5750.024983149661
TP,All India,Week 5,2026-01-01,NCEP,-0.033911658627837134,0.680284714180548,0.41804904865764975,0.4345787155836767,0.016529666926026833
Z500,All India,Week 5,2026-01-01,NCEP,0.5528544327107704,42.6676184133157,-35.10487173337818,5714.920111416282,5750.024983149661
TP,northwest_india,Week 5,2026-01-01,SPIRE,-0.2979040921894273,1.4807444165456225,1.1450603652169895,1.1691000374248866,0.024039672207897336
Z500,northwest_india,Week 5,2026-01-01,SPIRE,0.9673774212340018,6.687316081871085,4.188388918570904,5716.7158300860665,5712.527441167497
TP,northwest_india,Week 5,2026-01-01,FuXi,0.5790625259361408,0.03359240279416756,0.007486250831215897,0.03152592303911324,0.024039672207897336
Z500,northwest_india,Week 5,2026-01-01,FuXi,0.8405389926208329,44.129589787601425,-42.27163702992013,5670.255804137576,5712.527441167497
TP,northwest_india,Week 5,2026-01-01,ECMWF,-0.22153281880501688,1.2836453315679035,0.9233741890350475,0.9474138612429446,0.024039672207897336
Z500,northwest_india,Week 5,2026-01-01,ECMWF,0.9239933032515192,37.20285951606891,-36.41368932630216,5676.113751841194,5712.527441167497
TP,northwest_india,Week 5,2026-01-01,NCEP,-0.30611094887206963,0.9817178263710868,0.6570527191684578,0.6810923913763552,0.024039672207897336
Z500,northwest_india,Week 5,2026-01-01,NCEP,0.634408584322707,27.968806018102956,-23.00355896347738,5689.52388220402,5712.527441167497
TP,central_india,Week 5,2026-01-01,SPIRE,-0.23902082199322908,0.8114990042525587,0.7238628008943575,0.7271041468942087,0.0032413459998510753
Z500,central_india,Week 5,2026-01-01,SPIRE,0.8589215739010658,6.442428987626085,-2.637211467451488,5800.9378988670005,5803.575110334451
TP,central_india,Week 5,2026-01-01,FuXi,0.906999838771051,0.026046643183688763,0.01854081718049125,0.021782163180342325,0.0032413459998510753
Z500,central_india,Week 5,2026-01-01,FuXi,0.7413747037227143,33.11372196564559,-30.233702596899466,5773.341407737552,5803.575110334451
TP,central_india,Week 5,2026-01-01,ECMWF,-0.5332680142783239,0.6183107549691553,0.5010362909203476,0.5042776369201988,0.0032413459998510753
Z500,central_india,Week 5,2026-01-01,ECMWF,0.746026662161646,32.587007487126,-30.916997652204717,5772.6581126822475,5803.575110334451
TP,central_india,Week 5,2026-01-01,NCEP,-0.24915340517646,0.14736558413460818,0.09917548854638636,0.10241683454623744,0.0032413459998510753
Z500,central_india,Week 5,2026-01-01,NCEP,0.1777807424099873,37.56893917273293,-31.655032440839065,5771.920077893612,5803.575110334451
TP,south_peninsula,Week 5,2026-01-01,SPIRE,0.09472767849666068,0.5854325849882631,0.5134429067545299,0.5198417976739641,0.006398890919434235
Z500,south_peninsula,Week 5,2026-01-01,SPIRE,0.7931670624310463,2.6005828951927894,0.6613443549720218,5855.723438565423,5855.0620942104515
TP,south_peninsula,Week 5,2026-01-01,FuXi,0.20623728775669026,0.02109542493468648,0.002694207664565708,0.009093098583999943,0.006398890919434235
Z500,south_peninsula,Week 5,2026-01-01,FuXi,0.5670934392323717,10.625717802925655,-8.581257612596984,5846.480836597854,5855.0620942104515
TP,south_peninsula,Week 5,2026-01-01,ECMWF,0.029280063261023392,0.3434814408395945,0.2686279914045248,0.275026882323959,0.006398890919434235
Z500,south_peninsula,Week 5,2026-01-01,ECMWF,0.675886229575225,14.61655403782774,-13.740531556274727,5841.321562654176,5855.0620942104515
TP,south_peninsula,Week 5,2026-01-01,NCEP,-0.00023256766982454626,0.21405851738910756,0.06112527173242404,0.06752416265185827,0.006398890919434235
Z500,south_peninsula,Week 5,2026-01-01,NCEP,0.054729917654845285,16.44566375667149,-15.448360211049703,5839.6137339994,5855.0620942104515
TP,east_northeast_india,Week 5,2026-01-01,SPIRE,-0.4826909292370509,1.354713784973785,0.8999895009137789,0.9085055902725238,0.00851608935874476
Z500,east_northeast_india,Week 5,2026-01-01,SPIRE,0.8904009586585199,18.06389297682278,-17.480251122004674,5777.768621539977,5795.248872661982
TP,east_northeast_india,Week 5,2026-01-01,FuXi,0.9451926827461777,0.032474502723244265,0.023971905479911636,0.0324879948386564,0.00851608935874476
Z500,east_northeast_india,Week 5,2026-01-01,FuXi,0.9007307153200991,43.07107687145116,-41.97727936276643,5753.271593299216,5795.248872661982
TP,east_northeast_india,Week 5,2026-01-01,ECMWF,-0.460443744154893,1.1710076945240193,0.9112679739375852,0.9197840632963301,0.00851608935874476
