season,variable,model,region,init_date,scale,lead,week,event,brier,brier_clim,briss_clim,base_rate
JFM2026,TP,FuXi,east_northeast_india,2026-01-22,weekly,3,Week 3,tp_above_normal,0.000595939585905362,0.11111111111111113,0.9946365437268517,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-01-29,weekly,3,Week 3,tp_above_normal,3.5263919777808774e-22,0.11111111111111113,1.0,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-02-05,weekly,3,Week 3,tp_above_normal,0.0,0.11111111111111113,1.0,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-02-12,weekly,3,Week 3,tp_above_normal,3.3049779728390813e-11,0.11111111111111113,0.9999999997025519,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-02-19,weekly,3,Week 3,tp_above_normal,0.10556894116167034,0.11236205064759723,0.06045732920300839,0.0037528186094583074
JFM2026,TP,FuXi,east_northeast_india,2026-02-26,weekly,3,Week 3,tp_above_normal,0.447276843553013,0.11666399132169837,-2.833889433112716,0.016658640631761777
JFM2026,TP,FuXi,east_northeast_india,2026-03-05,weekly,3,Week 3,tp_above_normal,0.4336621968171665,0.11925208306132223,-2.636516744065319,0.0244229158506333
JFM2026,TP,FuXi,east_northeast_india,2026-03-12,weekly,3,Week 3,tp_above_normal,0.18939411922558708,0.1123693426147169,-0.6854607744299674,0.003774694510817354
JFM2026,TP,FuXi,east_northeast_india,2026-03-19,weekly,3,Week 3,tp_above_normal,0.1548729063725454,0.11423932916358528,-0.35568816366887757,0.009384654157422496
JFM2026,TP,FuXi,east_northeast_india,2026-03-26,weekly,3,Week 3,tp_above_normal,0.07049424803524884,0.11173271923963873,0.36908142471627925,0.001864824385582816
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,weekly,4,Week 4,tp_above_normal,0.05943601339130732,0.11111111111111113,0.46507587947823414,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-01-08,weekly,4,Week 4,tp_above_normal,0.11582261328748604,0.11111111111111113,-0.042403519587374205,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-01-15,weekly,4,Week 4,tp_above_normal,0.04473734715219409,0.11111111111111113,0.5973638756302533,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-01-22,weekly,4,Week 4,tp_above_normal,0.013281154203571437,0.11111111111111113,0.8804696121678571,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-01-29,weekly,4,Week 4,tp_above_normal,2.3888376403496375e-07,0.11111111111111113,0.9999978500461237,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-02-05,weekly,4,Week 4,tp_above_normal,4.612490125472987e-10,0.11111111111111113,0.9999999958487589,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-02-12,weekly,4,Week 4,tp_above_normal,0.1083960164437729,0.11236205064759723,0.03529691903063481,0.0037528186094583074
JFM2026,TP,FuXi,east_northeast_india,2026-02-19,weekly,4,Week 4,tp_above_normal,0.4565386363327084,0.11666399132169837,-2.9132780488695373,0.016658640631761777
JFM2026,TP,FuXi,east_northeast_india,2026-02-26,weekly,4,Week 4,tp_above_normal,0.4675140087943331,0.11925208306132223,-2.9203844225842692,0.0244229158506333
JFM2026,TP,FuXi,east_northeast_india,2026-03-05,weekly,4,Week 4,tp_above_normal,0.1279413955077582,0.1123693426147169,-0.13857919367236615,0.003774694510817354
JFM2026,TP,FuXi,east_northeast_india,2026-03-12,weekly,4,Week 4,tp_above_normal,0.19994072903736776,0.11423932916358528,-0.7501917290766138,0.009384654157422496
JFM2026,TP,FuXi,east_northeast_india,2026-03-19,weekly,4,Week 4,tp_above_normal,0.06795526704804238,0.11173271923963873,0.39180512646170074,0.001864824385582816
JFM2026,TP,FuXi,east_northeast_india,2026-03-26,weekly,4,Week 4,tp_above_normal,0.1043792172181231,0.112338028770982,0.07084699313252274,0.0036807529796126378
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,weekly,5,Week 5,tp_above_normal,0.017343183901167156,0.11111111111111113,0.8439113448894956,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-01-08,weekly,5,Week 5,tp_above_normal,0.014681366043149558,0.11111111111111113,0.8678677056116539,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-01-15,weekly,5,Week 5,tp_above_normal,0.062397187406964406,0.11111111111111113,0.4384253133373205,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-01-22,weekly,5,Week 5,tp_above_normal,0.0013121530473603274,0.11111111111111113,0.988190622573757,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-01-29,weekly,5,Week 5,tp_above_normal,4.9799803594294205e-06,0.11111111111111113,0.9999551801767651,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-02-05,weekly,5,Week 5,tp_above_normal,0.11176647612028179,0.11236205064759723,0.005300495353038337,0.0037528186094583074
JFM2026,TP,FuXi,east_northeast_india,2026-02-12,weekly,5,Week 5,tp_above_normal,0.48612198464564454,0.11666399132169837,-3.1668554207542403,0.016658640631761777
JFM2026,TP,FuXi,east_northeast_india,2026-02-19,weekly,5,Week 5,tp_above_normal,0.6301900721997915,0.11925208306132223,-4.284520454671915,0.0244229158506333
JFM2026,TP,FuXi,east_northeast_india,2026-02-26,weekly,5,Week 5,tp_above_normal,0.10633584896367074,0.1123693426147169,0.05369341415241102,0.003774694510817354
JFM2026,TP,FuXi,east_northeast_india,2026-03-05,weekly,5,Week 5,tp_above_normal,0.2110265193902669,0.11423932916358528,-0.847231780292468,0.009384654157422496
JFM2026,TP,FuXi,east_northeast_india,2026-03-12,weekly,5,Week 5,tp_above_normal,0.06406912060244518,0.11173271923963873,0.4265858645663769,0.001864824385582816
JFM2026,TP,FuXi,east_northeast_india,2026-03-19,weekly,5,Week 5,tp_above_normal,0.09478322025516964,0.112338028770982,0.15626772792676014,0.0036807529796126378
JFM2026,TP,FuXi,east_northeast_india,2026-03-26,weekly,5,Week 5,tp_above_normal,0.2845986043170233,0.11486349840825823,-1.4777114423720334,0.011257161891441292
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,weekly,6,Week 6,tp_above_normal,0.011865960282796377,0.11111111111111113,0.8932063574548327,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-01-08,weekly,6,Week 6,tp_above_normal,0.019186025618337155,0.11111111111111113,0.8273257694349656,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-01-15,weekly,6,Week 6,tp_above_normal,0.008389777143489093,0.11111111111111113,0.9244920057085981,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-01-22,weekly,6,Week 6,tp_above_normal,2.489683790517359e-07,0.11111111111111113,0.9999977592845886,0.0
JFM2026,TP,FuXi,east_northeast_india,2026-01-29,weekly,6,Week 6,tp_above_normal,0.10567308016190625,0.11236205064759723,0.059530512723283135,0.0037528186094583074
JFM2026,TP,FuXi,east_northeast_india,2026-02-05,weekly,6,Week 6,tp_above_normal,0.42273638460705537,0.11666399132169837,-2.623537818463361,0.016658640631761777
JFM2026,TP,FuXi,east_northeast_india,2026-02-12,weekly,6,Week 6,tp_above_normal,0.6868362170721124,0.11925208306132223,-4.759532239943558,0.0244229158506333
JFM2026,TP,FuXi,east_northeast_india,2026-02-19,weekly,6,Week 6,tp_above_normal,0.10814460643865133,0.1123693426147169,0.037596875426698984,0.003774694510817354
JFM2026,TP,FuXi,east_northeast_india,2026-02-26,weekly,6,Week 6,tp_above_normal,0.25425586652008053,0.11423932916358528,-1.2256421530276866,0.009384654157422496
JFM2026,TP,FuXi,east_northeast_india,2026-03-05,weekly,6,Week 6,tp_above_normal,0.05823701169001094,0.11173271923963873,0.4787828302548771,0.001864824385582816
JFM2026,TP,FuXi,east_northeast_india,2026-03-12,weekly,6,Week 6,tp_above_normal,0.08133126236954559,0.112338028770982,0.2760130896069788,0.0036807529796126378
JFM2026,TP,FuXi,east_northeast_india,2026-03-19,weekly,6,Week 6,tp_above_normal,0.31440093865228586,0.11486349840825823,-1.7371701455131867,0.011257161891441292
JFM2026,TP,FuXi,east_northeast_india,2026-03-26,weekly,6,Week 6,tp_above_normal,0.5266339894880616,0.1167665078786843,-3.510145923308875,0.016966190302719487
JFM2026,TP,FuXi,northwest_india,2026-01-01,weekly,1,Week 1,tp_above_normal,1.0921478645068796e-08,0.11111111111111113,0.9999999017066922,0.0
JFM2026,TP,FuXi,northwest_india,2026-01-08,weekly,1,Week 1,tp_above_normal,3.2709271266388814e-08,0.11111111111111113,0.9999997056165586,0.0
JFM2026,TP,FuXi,northwest_india,2026-01-15,weekly,1,Week 1,tp_above_normal,0.026201967279477774,0.112223009795331,0.7665187618184173,0.0033356960526595846
JFM2026,TP,FuXi,northwest_india,2026-01-22,weekly,1,Week 1,tp_above_normal,0.40920425364095797,0.12897480613493853,-2.1727456384996024,0.053591085071482324
JFM2026,TP,FuXi,northwest_india,2026-01-29,weekly,1,Week 1,tp_above_normal,0.02557719053798108,0.11236977392702811,0.7723837145512933,0.003775988447750982
JFM2026,TP,FuXi,northwest_india,2026-02-05,weekly,1,Week 1,tp_above_normal,5.187547291692188e-11,0.11111111111111113,0.9999999995331208,0.0
JFM2026,TP,FuXi,northwest_india,2026-02-12,weekly,1,Week 1,tp_above_normal,0.04415144939362989,0.11173271923963873,0.6048476248131394,0.001864824385582816
JFM2026,TP,FuXi,northwest_india,2026-02-19,weekly,1,Week 1,tp_above_normal,0.07738405652228661,0.11111111111111113,0.3035434912994206,0.0
JFM2026,TP,FuXi,northwest_india,2026-02-26,weekly,1,Week 1,tp_above_normal,8.573887008565817e-11,0.11111111111111113,0.9999999992283501,0.0
JFM2026,TP,FuXi,northwest_india,2026-03-05,weekly,1,Week 1,tp_above_normal,0.02496170272168545,0.11392259237932784,0.7808889158827205,0.008434443804650148
JFM2026,TP,FuXi,northwest_india,2026-03-12,weekly,1,Week 1,tp_above_normal,0.28516550651227457,0.11395355039765688,-1.5024714501404262,0.008527317859637281
JFM2026,TP,FuXi,northwest_india,2026-03-19,weekly,1,Week 1,tp_above_normal,0.3353969035271724,0.12334579752776625,-1.719159551841817,0.0367040592499654
JFM2026,TP,FuXi,northwest_india,2026-03-26,weekly,1,Week 1,tp_above_normal,0.47677480569510167,0.11354365718912038,-3.1990439404376145,0.007297638234027762
JFM2026,TP,FuXi,northwest_india,2026-01-01,weekly,2,Week 2,tp_above_normal,1.8261177015457917e-09,0.11111111111111113,0.9999999835649407,0.0
JFM2026,TP,FuXi,northwest_india,2026-01-08,weekly,2,Week 2,tp_above_normal,0.0491874033891086,0.112223009795331,0.5616994814270698,0.0033356960526595846
JFM2026,TP,FuXi,northwest_india,2026-01-15,weekly,2,Week 2,tp_above_normal,0.26282937765588754,0.12897480613493853,-1.0378350278806008,0.053591085071482324
JFM2026,TP,FuXi,northwest_india,2026-01-22,weekly,2,Week 2,tp_above_normal,0.09870747323623881,0.11236977392702811,0.12158341352240754,0.003775988447750982
JFM2026,TP,FuXi,northwest_india,2026-01-29,weekly,2,Week 2,tp_above_normal,0.001077441588385325,0.11111111111111113,0.9903030257045321,0.0
JFM2026,TP,FuXi,northwest_india,2026-02-05,weekly,2,Week 2,tp_above_normal,0.02404304457709174,0.11173271923963873,0.7848164374705191,0.001864824385582816
JFM2026,TP,FuXi,northwest_india,2026-02-12,weekly,2,Week 2,tp_above_normal,4.60893683604677e-12,0.11111111111111113,0.9999999999585195,0.0
JFM2026,TP,FuXi,northwest_india,2026-02-19,weekly,2,Week 2,tp_above_normal,1.6494734497651856e-11,0.11111111111111113,0.9999999998515474,0.0
JFM2026,TP,FuXi,northwest_india,2026-02-26,weekly,2,Week 2,tp_above_normal,0.0702178677764876,0.11392259237932784,0.38363527102084105,0.008434443804650148
JFM2026,TP,FuXi,northwest_india,2026-03-05,weekly,2,Week 2,tp_above_normal,0.1649724015261774,0.11395355039765688,-0.4477162049842509,0.008527317859637281
JFM2026,TP,FuXi,northwest_india,2026-03-12,weekly,2,Week 2,tp_above_normal,0.27808790843477044,0.12334579752776625,-1.2545389791019863,0.0367040592499654
JFM2026,TP,FuXi,northwest_india,2026-03-19,weekly,2,Week 2,tp_above_normal,0.5550888724084097,0.11354365718912038,-3.8887704179181366,0.007297638234027762
JFM2026,TP,FuXi,northwest_india,2026-03-26,weekly,2,Week 2,tp_above_normal,0.19174542639638603,0.12748857013879977,-0.5040205266058622,0.049132377083066024
JFM2026,TP,FuXi,northwest_india,2026-01-01,weekly,3,Week 3,tp_above_normal,0.06252168131602352,0.112223009795331,0.4428800169408331,0.0033356960526595846
JFM2026,TP,FuXi,northwest_india,2026-01-08,weekly,3,Week 3,tp_above_normal,0.49521097746209625,0.12897480613493853,-2.8395946642787506,0.053591085071482324
JFM2026,TP,FuXi,northwest_india,2026-01-15,weekly,3,Week 3,tp_above_normal,0.09495603821948438,0.11236977392702811,0.15496814756299193,0.003775988447750982
JFM2026,TP,FuXi,northwest_india,2026-01-22,weekly,3,Week 3,tp_above_normal,0.04861498438763991,0.11111111111111113,0.5624651405112409,0.0
JFM2026,TP,FuXi,northwest_india,2026-01-29,weekly,3,Week 3,tp_above_normal,0.024048602012541498,0.11173271923963873,0.7847666988130553,0.001864824385582816
JFM2026,TP,FuXi,northwest_india,2026-02-05,weekly,3,Week 3,tp_above_normal,4.185135320261199e-05,0.11111111111111113,0.9996233378211765,0.0
JFM2026,TP,FuXi,northwest_india,2026-02-12,weekly,3,Week 3,tp_above_normal,9.032082166537465e-06,0.11111111111111113,0.9999187112605011,0.0
JFM2026,TP,FuXi,northwest_india,2026-02-19,weekly,3,Week 3,tp_above_normal,0.10387876566999524,0.11392259237932784,0.08816360740712159,0.008434443804650148
JFM2026,TP,FuXi,northwest_india,2026-02-26,weekly,3,Week 3,tp_above_normal,0.15898431283247816,0.11395355039765688,-0.39516770015221225,0.008527317859637281
JFM2026,TP,FuXi,northwest_india,2026-03-05,weekly,3,Week 3,tp_above_normal,0.302706553925597,0.12334579752776625,-1.4541294473973059,0.0367040592499654
JFM2026,TP,FuXi,northwest_india,2026-03-12,weekly,3,Week 3,tp_above_normal,0.29433724275343653,0.11354365718912038,-1.5922825637295008,0.007297638234027762
JFM2026,TP,FuXi,northwest_india,2026-03-19,weekly,3,Week 3,tp_above_normal,0.2467835662738833,0.12748857013879977,-0.9357309130160003,0.049132377083066024
JFM2026,TP,FuXi,northwest_india,2026-03-26,weekly,3,Week 3,tp_above_normal,0.15396826827457372,0.11167763863911007,-0.3786848482006966,0.0016995825839968546
JFM2026,TP,FuXi,northwest_india,2026-01-01,weekly,4,Week 4,tp_above_normal,0.5000394152571792,0.12897480613493853,-2.8770317261343137,0.053591085071482324
JFM2026,TP,FuXi,northwest_india,2026-01-08,weekly,4,Week 4,tp_above_normal,0.11016147768675613,0.11236977392702811,0.019652048438809078,0.003775988447750982
JFM2026,TP,FuXi,northwest_india,2026-01-15,weekly,4,Week 4,tp_above_normal,0.0702845135550585,0.11111111111111113,0.36743937800447357,0.0
JFM2026,TP,FuXi,northwest_india,2026-01-22,weekly,4,Week 4,tp_above_normal,0.026047389878992844,0.11173271923963873,0.7668776876079807,0.001864824385582816
JFM2026,TP,FuXi,northwest_india,2026-01-29,weekly,4,Week 4,tp_above_normal,0.0009938504963808174,0.11111111111111113,0.9910553455325727,0.0
JFM2026,TP,FuXi,northwest_india,2026-02-05,weekly,4,Week 4,tp_above_normal,2.5990767278350918e-11,0.11111111111111113,0.9999999997660831,0.0
