season,variable,model,region,init_date,scale,lead,week,pcc,rmse,bias,msss_clim,msss_pers,fcst_std,obs_std,fcst_mean,obs_mean,std_ratio
JFM2026,Z500,ECMWF,northwest_india,2026-03-05,daily,16,Week 3,0.7081666578375156,66.24418733688012,64.27578194255071,-0.5185181119463689,0.22169317089122076,8.370325331069164,20.706720285152674,5762.276289290951,5698.000507348401,0.4042323079561244
JFM2026,Z500,ECMWF,northwest_india,2026-03-12,daily,16,Week 3,0.022547541727586856,16.383996246884195,3.616829261791689,-0.06137741143210884,0.9548495283674866,6.019117118555046,14.459036084945167,5775.0452140845855,5771.428384822793,0.4162875784522169
JFM2026,Z500,ECMWF,northwest_india,2026-03-19,daily,16,Week 3,0.9206346193842884,38.81300758828014,-8.219823009442798,0.2870136650985362,0.6932110138133727,8.085326323500103,47.40913147533005,5777.464979458855,5785.684802468297,0.17054364996556426
JFM2026,Z500,ECMWF,northwest_india,2026-03-26,daily,16,Week 3,0.8838987886774224,19.230140566557907,-11.290194853518825,0.5016161801959159,0.8336705089202776,12.161238901864886,22.649108587859608,5763.576834806354,5774.867029659871,0.5369411716443252
JFM2026,Z500,ECMWF,northwest_india,2026-01-01,daily,17,Week 3,-0.4470322202639418,37.45587902936144,-31.578277189055104,0.508004540612548,-2.519122846791382,13.159023672052609,15.17869715613343,5715.63917311143,5747.217450300485,0.8669402608599573
JFM2026,Z500,ECMWF,northwest_india,2026-01-08,daily,17,Week 3,-0.30870969473129617,33.345260718596464,1.8428442069201205,-0.10577777095574437,0.2634345727869941,5.52274673491695,32.46913258723096,5681.835575388363,5679.992731181444,0.1700922166639236
JFM2026,Z500,ECMWF,northwest_india,2026-01-15,daily,17,Week 3,0.8161724714309248,18.97151803656044,-16.09143432709537,0.882185372790689,-0.1104220104017759,5.059393015161494,13.087469266999614,5727.495720145336,5743.58715447243,0.38658299109965305
JFM2026,Z500,ECMWF,northwest_india,2026-01-22,daily,17,Week 3,0.6455114813755517,36.706108056348604,-36.06021342422286,0.40179691286354424,-2.0629734981167602,6.104878967511797,7.111018048421918,5705.2854679406355,5741.345681364858,0.8585098400736862
JFM2026,Z500,ECMWF,northwest_india,2026-01-29,daily,17,Week 3,0.6037029808990841,20.39948277592866,-17.859585626827236,0.8719264835110216,0.8746449270516486,12.17336561537263,11.458535534727076,5736.0865684813525,5753.946154108178,1.0623840698036096
JFM2026,Z500,ECMWF,northwest_india,2026-02-05,daily,17,Week 3,0.902594129585095,34.919629033355136,-28.116540172389342,0.803303893994135,0.6784316492366771,24.815519325326196,37.6996459110075,5748.735176468155,5776.8517166405445,0.6582427692797133
JFM2026,Z500,ECMWF,northwest_india,2026-02-12,daily,17,Week 3,-0.3086309853024287,29.485009698632087,21.81663320334836,-3.3098993773928544,0.489532880904079,16.22788847161492,10.247473718259727,5725.896298326145,5704.079665122797,1.5835989354819069
JFM2026,Z500,ECMWF,northwest_india,2026-02-19,daily,17,Week 3,0.42079998584998685,79.8961390567703,-78.60522652942149,0.45543934598044666,0.05023171362979639,1.737618886496103,13.781032287741953,5757.038559423029,5835.643785952451,0.12608771608798075
JFM2026,Z500,ECMWF,northwest_india,2026-02-26,daily,17,Week 3,-0.8913478312988022,14.274127699124575,-10.077203539744831,0.3105226015450019,0.7570993607341863,7.731430667085728,6.468653330982611,5750.978371453808,5761.055574993553,1.1952148726311935
JFM2026,Z500,ECMWF,northwest_india,2026-03-05,daily,17,Week 3,-0.08449681130607938,69.57710088718598,66.48627250268021,-0.7274558700852927,0.020302675244391666,8.541515578300999,18.00519260746149,5764.47353849419,5697.987265991509,0.474391791552473
JFM2026,Z500,ECMWF,northwest_india,2026-03-12,daily,17,Week 3,-0.40043557846691746,28.223873901786018,14.636825889283791,-0.7959426916313663,0.9039705956193166,7.036333914127144,18.77574510921529,5771.103210241768,5756.466384352483,0.374756574143822
JFM2026,Z500,ECMWF,northwest_india,2026-03-19,daily,17,Week 3,0.804657636917437,40.15898153183564,25.1408287041291,0.20869984679617848,0.2119993566109235,6.869975992280274,37.822086758805646,5777.919177282911,5752.778348578781,0.18163926374794281
JFM2026,Z500,ECMWF,northwest_india,2026-03-26,daily,17,Week 3,0.9578757498107576,22.774207870195415,-20.158445935773667,0.0030768436076155092,0.8389928548793644,12.874907253073031,19.679162411748575,5766.691849006501,5786.8502949422755,0.6542406116525893
JFM2026,Z500,ECMWF,northwest_india,2026-01-01,daily,18,Week 3,0.10391081831262737,33.32471650685098,24.212948000235336,-1.0893883259188528,0.7549800228344548,15.87851972572777,23.294497486951673,5712.336452197573,5688.123504197338,0.681642509550681
JFM2026,Z500,ECMWF,northwest_india,2026-01-08,daily,18,Week 3,0.8150665075821343,13.782253278510431,-11.91560191237025,0.6090715962331024,0.3772680706192103,6.555327840846846,10.048931581949235,5691.057089880896,5702.972691793267,0.652340777463556
JFM2026,Z500,ECMWF,northwest_india,2026-01-15,daily,18,Week 3,0.4110937072257488,10.479501454096905,-3.4982160346307105,0.9347584419417557,0.8698858464398325,6.299704139580453,12.850002282823386,5726.53500382079,5730.033219855421,0.49024926229011456
JFM2026,Z500,ECMWF,northwest_india,2026-01-22,daily,18,Week 3,0.8709510556513334,41.02463020025031,-38.53072709672928,0.46972446197670836,-1.3305278529513647,7.84865700444824,17.473321837150902,5704.989951217825,5743.520678314554,0.4491794449616797
JFM2026,Z500,ECMWF,northwest_india,2026-01-29,daily,18,Week 3,0.4622348020114083,21.42094002014571,-2.8982198379028814,0.8047483768553831,0.8318337199485213,14.26657812876145,22.64702981859615,5736.3846408217,5739.282860659602,0.6299536072958556
JFM2026,Z500,ECMWF,northwest_india,2026-02-05,daily,18,Week 3,0.7669968862436161,17.818325744508314,12.680151376380117,0.6412280280187325,0.15664439001803254,21.070580700392707,17.22689526162822,5745.272833785118,5732.592682408737,1.2231211939464244
