season,variable,model,region,init_date,scale,lead,week,event,brier,brier_clim,briss_clim,base_rate
JFM2026,TP,ECMWF,All India,2026-01-01,weekly,1,Week 1,tp_above_normal,0.014420478329077443,0.11179000683691973,0.8710038693340973,0.0020366871774258177
JFM2026,TP,ECMWF,All India,2026-01-01,weekly,2,Week 2,tp_above_normal,0.040621855053153605,0.11783414903712036,0.6552624567233322,0.020169113778027634
JFM2026,TP,ECMWF,All India,2026-01-01,weekly,3,Week 3,tp_above_normal,0.07219262075699864,0.112223009795331,0.3567039336348098,0.0033356960526595846
JFM2026,TP,ECMWF,All India,2026-01-01,weekly,4,Week 4,tp_above_normal,0.22731552003176192,0.1328443923335404,-0.7111412536031418,0.06519984366728789
JFM2026,TP,ECMWF,All India,2026-01-01,weekly,5,Week 5,tp_above_normal,0.08989497997999868,0.1136357287100648,0.20891975613268,0.00757385279686101
JFM2026,TP,ECMWF,All India,2026-01-01,weekly,6,Week 6,tp_above_normal,0.06629196155615928,0.11111111111111113,0.4033723459945666,0.0
JFM2026,TP,ECMWF,central_india,2026-01-01,weekly,1,Week 1,tp_above_normal,0.006818300682834929,0.11111111111111113,0.9386352938544856,0.0
JFM2026,TP,ECMWF,central_india,2026-01-01,weekly,2,Week 2,tp_above_normal,0.01719441278710701,0.11111111111111113,0.8452502849160369,0.0
JFM2026,TP,ECMWF,central_india,2026-01-01,weekly,3,Week 3,tp_above_normal,0.07638840838026284,0.11111111111111113,0.31250432457763455,0.0
JFM2026,TP,ECMWF,central_india,2026-01-01,weekly,4,Week 4,tp_above_normal,0.18694707679934147,0.11363442977558114,-0.6451622731644531,0.00756995599341006
JFM2026,TP,ECMWF,central_india,2026-01-01,weekly,5,Week 5,tp_above_normal,0.12717922074839905,0.11237706589414778,-0.131718645049818,0.003797864349110029
JFM2026,TP,ECMWF,central_india,2026-01-01,weekly,6,Week 6,tp_above_normal,0.08195354895334765,0.11111111111111113,0.2624180594198713,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,weekly,1,Week 1,tp_above_normal,0.0,0.11111111111111113,1.0,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,weekly,2,Week 2,tp_above_normal,6.387894534541049e-34,0.11111111111111113,1.0,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,weekly,3,Week 3,tp_above_normal,0.004663520388155119,0.11111111111111113,0.9580283165066039,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,weekly,4,Week 4,tp_above_normal,0.07739881218671638,0.11111111111111113,0.3034106903195527,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,weekly,5,Week 5,tp_above_normal,0.03581332148976158,0.11111111111111113,0.6776801065921458,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,weekly,6,Week 6,tp_above_normal,0.03378154617111306,0.11111111111111113,0.6959660844599825,0.0
JFM2026,TP,ECMWF,northwest_india,2026-01-01,weekly,1,Week 1,tp_above_normal,2.747605465890478e-08,0.11111111111111113,0.9999997527155081,0.0
JFM2026,TP,ECMWF,northwest_india,2026-01-01,weekly,2,Week 2,tp_above_normal,0.004260889974688753,0.11111111111111113,0.9616519902278012,0.0
JFM2026,TP,ECMWF,northwest_india,2026-01-01,weekly,3,Week 3,tp_above_normal,0.07335243196113454,0.112223009795331,0.3463690548407805,0.0033356960526595846
JFM2026,TP,ECMWF,northwest_india,2026-01-01,weekly,4,Week 4,tp_above_normal,0.3894994589775786,0.12897480613493853,-2.019965454106354,0.053591085071482324
