season,variable,model,region,init_date,scale,lead,week,pcc,rmse,bias,msss_clim,msss_pers,fcst_std,obs_std,fcst_mean,obs_mean,std_ratio
JFM2026,TP,ECMWF,All India,2026-01-01,daily,1,Week 1,0.616503150045102,0.9191857674340699,0.05292244556083427,0.5787089616242571,0.5794835725644353,1.1882762052804468,1.336230701030427,0.6699731215289204,0.6170506759680864,0.8892747370376343
JFM2026,TP,ECMWF,All India,2026-01-01,daily,2,Week 1,0.6995761803574715,0.3963516104308289,0.037921430938187645,0.7632301412036215,0.49770915856339093,0.5956836548230244,0.7066828588121808,0.18708032231421917,0.14915889137603153,0.8429292537592774
JFM2026,TP,ECMWF,All India,2026-01-01,daily,3,Week 1,0.6509273235545622,0.4526407907604713,0.021773194700752656,0.7760004899630235,0.05073375259504076,0.7971903842114175,0.7762968711744379,0.15002619490789346,0.12825300020714078,1.0269143336947506
JFM2026,TP,ECMWF,All India,2026-01-01,daily,4,Week 1,0.467544672290688,0.33442034936828957,0.017705418632568963,0.8229079499002556,0.4911872201120352,0.6204809486446362,0.7410465477817981,0.14027942145066413,0.12257400281809509,0.837303608662566
JFM2026,TP,ECMWF,All India,2026-01-01,daily,5,Week 1,0.4866916848846307,0.4450149592303514,0.09831365761113277,0.7666059735779268,0.08604111017818139,0.5305978738678284,0.816318504523578,0.15065730269436017,0.052343645083227405,0.6499887861509367
JFM2026,TP,ECMWF,All India,2026-01-01,daily,6,Week 1,0.5222342675643973,0.683070286613026,0.13654823255118778,0.5656464457493993,-0.841142451115442,0.6365627905923493,0.8184109769687358,0.19644923356408983,0.05990100101290203,0.7778033390388736
JFM2026,TP,ECMWF,All India,2026-01-01,daily,7,Week 1,0.706769150045114,0.361162145642522,0.06927036142536674,0.9025326492173148,0.4896107685298299,0.7690767556946201,0.8724066473306428,0.09442065275436258,0.025150291328995832,0.8815576520970035
JFM2026,TP,ECMWF,All India,2026-01-01,daily,8,Week 2,0.5937422425214548,0.7709674537387596,0.2036705569409117,0.39709248925997553,-0.9990058627991565,0.6862990022605577,0.9360500241786804,0.20975403577219154,0.006083478831279846,0.7331862448940567
JFM2026,TP,ECMWF,All India,2026-01-01,daily,9,Week 2,0.5052746206174843,1.4021232403384019,0.19877046411936,0.08416984651018233,0.023100889102562583,1.0863690538757103,1.615280824957836,0.40557466588027796,0.20680420176091802,0.6725573888392242
JFM2026,TP,ECMWF,All India,2026-01-01,daily,10,Week 2,0.6630851765644015,1.9171249012610616,-0.29091168679635265,0.3869588755971618,0.44860071859466855,0.9909620213315402,2.677882450280235,0.35854176654515507,0.6494534533415077,0.3700543394755203
JFM2026,TP,ECMWF,All India,2026-01-01,daily,11,Week 2,0.6525764485656489,1.133864233660829,0.010378352429851075,0.44075404442094346,0.28778823070704884,0.7385486868798881,1.5590707718218355,0.329450784019352,0.3190724315895009,0.47371081558848344
JFM2026,TP,ECMWF,All India,2026-01-01,daily,12,Week 2,0.7099665037450692,0.7812525842630977,0.024292364053521146,0.46368891407246393,0.31137110802388157,0.5160283275129706,1.3242154110826931,0.22120995026757806,0.1969175862140569,0.38968609124633286
JFM2026,TP,ECMWF,All India,2026-01-01,daily,13,Week 2,0.3831408931438814,3.2721169708221614,-0.34681320192336024,0.05294231524212312,0.08877895110858602,0.4426801831675991,3.524932531655266,0.19421951377627286,0.5410327156996331,0.1255854343855262
JFM2026,TP,ECMWF,All India,2026-01-01,daily,14,Week 2,0.8266740892464894,0.3789382097363904,0.18099763529312093,0.8354394447121798,0.4873929172641087,0.5283915683247974,1.024300183176722,0.2239803371772716,0.04298270188415063,0.5158561689270286
JFM2026,TP,ECMWF,All India,2026-01-01,daily,15,Week 3,0.8121647775226865,0.3550047011386551,0.20722245008665066,0.8984347006451932,0.4142451674835783,0.6757260883941697,1.015550475601968,0.24678307645506203,0.03956062636841134,0.6653791265211438
JFM2026,TP,ECMWF,All India,2026-01-01,daily,16,Week 3,-0.2201791409644736,1.3444687253092698,-0.06468715792070179,0.3107409815492438,-0.22007923642924032,0.8000101522544573,1.6095490829073313,0.3033318239211593,0.36801898184186116,0.49703992301334327
JFM2026,TP,ECMWF,All India,2026-01-01,daily,17,Week 3,0.5198514977064096,0.6157864735841103,0.19418493431129172,0.6483789644547396,-0.2321951173916348,0.5245848946819412,1.1250764209825723,0.3231246523981554,0.12893971808686366,0.4662660108224481
JFM2026,TP,ECMWF,All India,2026-01-01,daily,18,Week 3,0.6174614449466463,0.5623943601322398,0.26252055439245897,0.6431057659778615,-0.0527828891916835,0.5121822086036816,1.112268434944819,0.38365684044555665,0.12113628605309756,0.46048435118011016
JFM2026,TP,ECMWF,All India,2026-01-01,daily,19,Week 3,0.4618286837543283,0.8790009239379579,0.21393602129693412,0.23786537256326235,-1.2296221468244797,0.33535037984569716,1.1507720357698434,0.4388515497625162,0.22491552846558208,0.2914133898130002
JFM2026,TP,ECMWF,All India,2026-01-01,daily,20,Week 3,0.7458028109541531,0.6800648718959359,0.40287925583640116,0.5551390514761217,-4.661405773356284,0.4351121550585107,0.9545998432394794,0.5363932701666989,0.13351401433029775,0.4558058102984148
