season,variable,model,region,init_date,scale,lead,week,crps,crps_clim,crps_pers,crpss_clim,crpss_pers,spread,rmse,ssr
JFM2026,TP,ECMWF,All India,2026-01-01,daily,1,Week 1,0.32659636388397306,0.7399165448629124,0.5265705450260332,0.5586037828840777,0.37976712338168017,0.33712542562932696,0.9191857674340699,0.3667652802875974
JFM2026,TP,ECMWF,All India,2026-01-01,daily,2,Week 1,0.13024551050937905,0.6461170872147187,0.21448231975235885,0.798418099309459,0.3927447695466907,0.1568221699687115,0.3963516104308289,0.39566426839605345
JFM2026,TP,ECMWF,All India,2026-01-01,daily,3,Week 1,0.13081472239712746,0.6405388137244508,0.18217032628107804,0.7957739334537786,0.28190981995998576,0.1278530499597554,0.4526407907604713,0.2824602920672537
JFM2026,TP,ECMWF,All India,2026-01-01,daily,4,Week 1,0.10263980319241627,0.639400175360672,0.17628362485071236,0.8394748591763845,0.41775758650675665,0.1239051134679923,0.33442034936828957,0.370507098931167
JFM2026,TP,ECMWF,All India,2026-01-01,daily,5,Week 1,0.09684402357886304,0.6534627269350269,0.16080023773006033,0.8517987031439482,0.397737062171278,0.20193493453081002,0.4450149592303514,0.4537711156498072
JFM2026,TP,ECMWF,All India,2026-01-01,daily,6,Week 1,0.1414919778308254,0.6498005506613618,0.17659442678451825,0.7822532195658868,0.1987743871244878,0.37480799431658474,0.683070286613026,0.5487107281083089
JFM2026,TP,ECMWF,All India,2026-01-01,daily,7,Week 1,0.088189733219756,0.6620396077332432,0.17194618090839767,0.8667908502911046,0.48710850829110275,0.2610484863555644,0.361162145642522,0.7228013497681176
JFM2026,TP,ECMWF,All India,2026-01-01,daily,8,Week 2,0.1670028781461049,0.6679505487673688,0.1944329069810791,0.7499771825110544,0.14107709060608498,0.5604226629404997,0.7709674537387596,0.7269083282605047
JFM2026,TP,ECMWF,All India,2026-01-01,daily,9,Week 2,0.3003263086965611,0.7661982502423962,0.3611765030169616,0.6080305474444125,0.16847772159071728,0.7994783467598527,1.4021232403384019,0.5701912098446489
JFM2026,TP,ECMWF,All India,2026-01-01,daily,10,Week 2,0.4727587144427395,1.1395987416647968,0.8004797096156212,0.5851533551606909,0.40940574912292105,1.1356425795179925,1.9171249012610616,0.5923675493291963
JFM2026,TP,ECMWF,All India,2026-01-01,daily,11,Week 2,0.4519287579994041,0.8350471472173928,0.42857442737474605,0.45879851274822603,-0.05449305682496308,1.5389078394653644,1.133864233660829,1.357224078315619
JFM2026,TP,ECMWF,All India,2026-01-01,daily,12,Week 2,0.29779161277075794,0.7347366644960523,0.30047252293417254,0.594696131062127,0.008922313884926925,1.0086208271949508,0.7812525842630977,1.2910303882659333
JFM2026,TP,ECMWF,All India,2026-01-01,daily,13,Week 2,0.5902035465762315,1.0526361945975742,0.6874027876286513,0.43930908930804147,0.14140070829175733,0.8115606400115096,3.2721169708221614,0.24802311385818052
JFM2026,TP,ECMWF,All India,2026-01-01,daily,14,Week 2,0.27872812285358317,0.6774187435310942,0.19537018676811602,0.588543828296376,-0.4266666141052744,1.047642931887993,0.3789382097363904,2.76468011134794
JFM2026,TP,ECMWF,All India,2026-01-01,daily,15,Week 3,0.25448810092839086,0.6738579066677948,0.1663324173462853,0.6223415969297946,-0.5299970083316676,0.9787721407758694,0.3550047011386551,2.7570681110321065
JFM2026,TP,ECMWF,All India,2026-01-01,daily,16,Week 3,0.4772106494331258,0.7902721356405131,0.3572914415811891,0.39614390042191217,-0.33563414595445007,1.200570446554425,1.3444687253092698,0.8929701553885206
JFM2026,TP,ECMWF,All India,2026-01-01,daily,17,Week 3,0.334264093039782,0.6831997011148053,0.19289569637830495,0.5107373546938774,-0.7328748091104473,1.144004774238145,0.6157864735841103,1.857794581910194
JFM2026,TP,ECMWF,All India,2026-01-01,daily,18,Week 3,0.4032319177811541,0.6790749715395398,0.1991505715296234,0.40620412372586534,-1.0247590287290431,1.539117082337612,0.5623943601322398,2.73672211431087
JFM2026,TP,ECMWF,All India,2026-01-01,daily,19,Week 3,0.4999196860796058,0.692484941642236,0.19000222226761154,0.2780786180071432,-1.631125468498396,1.6967329359353482,0.8790009239379579,1.9302971017754105
JFM2026,TP,ECMWF,All India,2026-01-01,daily,20,Week 3,0.5102135549375992,0.6703469109052949,0.12265214035517427,0.23888132154057007,-3.1598422453952315,1.8827527040582928,0.6800648718959359,2.7684898630470554
JFM2026,TP,ECMWF,All India,2026-01-01,daily,21,Week 3,0.5978589450829215,0.6890734243998795,0.155150265393883,0.1323726559276286,-2.8534187715704213,2.042570006236311,1.1191625232488223,1.8250879240549662
JFM2026,TP,ECMWF,All India,2026-01-01,daily,22,Week 4,1.1932672114128342,1.322647322075364,1.113756702488715,0.09781905463621221,-0.07138947738446944,2.2803879075781994,3.630314334184212,0.6281516413345617
JFM2026,TP,ECMWF,All India,2026-01-01,daily,23,Week 4,3.5818908181654323,3.835489814203787,4.1042082837538505,0.06611906388050193,0.12726387879873602,2.3007699420726406,11.007352730985279,0.20902118777351986
JFM2026,TP,ECMWF,All India,2026-01-01,daily,24,Week 4,0.9143872330080312,0.8657646172521631,0.4380500205922183,-0.0561614725145394,-1.0874036982622042,2.518868540984802,2.5666692497308956,0.9813763659843959
JFM2026,TP,ECMWF,All India,2026-01-01,daily,25,Week 4,0.9605868722547176,0.8033214971025371,0.2952987608426736,-0.19576891159942034,-2.2529322829312166,2.912285885561185,2.1281706518480195,1.3684456568519403
JFM2026,TP,ECMWF,All India,2026-01-01,daily,26,Week 4,0.8314218233748149,0.7253335361154452,0.44950008206608005,-0.1462613845590679,-0.8496588911692107,2.8157712867895035,1.4369878039583166,1.9594956053441785
JFM2026,TP,ECMWF,All India,2026-01-01,daily,27,Week 4,3.108580078815739,3.1818748782706168,3.5333862348030642,0.023035097940342086,0.1202263573121668,2.5416049402057244,8.107087128645155,0.31350408597748397
JFM2026,TP,ECMWF,All India,2026-01-01,daily,28,Week 4,0.7474647084301111,0.84965676922712,0.5090079503780803,0.12027452083971102,-0.46847354324212453,2.3392930882260186,1.6703369619921513,1.400491722003222
JFM2026,TP,ECMWF,All India,2026-01-01,daily,29,Week 5,0.6496669981032563,0.6936027394628776,0.27413282906042485,0.06334424427683905,-1.36989856461174,1.9729667513792224,1.4251131204791023,1.3844281713692592
JFM2026,TP,ECMWF,All India,2026-01-01,daily,30,Week 5,0.5677474436153798,0.6871670007801797,0.15588105078112244,0.17378534916434596,-2.642183836780598,2.030779642462489,0.9606915741112919,2.113872648816666
JFM2026,TP,ECMWF,All India,2026-01-01,daily,31,Week 5,0.6349765145607429,0.7256107114371437,0.2674678541332314,0.1249074682165191,-1.3740292702406314,2.190498352785996,1.098926769741828,1.9933069364582063
JFM2026,TP,ECMWF,All India,2026-01-01,daily,32,Week 5,0.6957851160059885,0.8054720340054294,0.6857333113994102,0.13617718973307225,-0.014658475006945615,2.1764574247220687,1.4652689340556357,1.4853637950938974
JFM2026,TP,ECMWF,All India,2026-01-01,daily,33,Week 5,0.6340694879669072,0.7650617244609731,0.26607941789518713,0.17121786688042318,-1.383008400208832,2.0378538133564907,1.055054266804641,1.9315156361846455
JFM2026,TP,ECMWF,All India,2026-01-01,daily,34,Week 5,0.5738352430414739,0.7070152784750323,0.3915457381459124,0.1883693881705295,-0.4655637570179092,1.893009700468585,0.9131584848201556,2.0730352199940505
JFM2026,TP,ECMWF,All India,2026-01-01,daily,35,Week 5,0.5356684823617622,0.7370758574489469,0.19191018488514394,0.2732518953805715,-1.79124572092072,1.8749557361703477,0.9970000343067968,1.8805974640452081
JFM2026,TP,ECMWF,All India,2026-01-01,daily,36,Week 6,0.5093217763934836,0.7358685481906391,0.17324308111329337,0.30786309912849363,-1.9399256415926334,1.7147277798898504,1.0760284276485461,1.5935710765904756
JFM2026,TP,ECMWF,All India,2026-01-01,daily,37,Week 6,0.7424077525037442,0.740261682117453,0.15159550706939964,-0.0028990699345028403,-3.897293903069791,2.598847613505868,1.3123943403348717,1.980233786167307
JFM2026,TP,ECMWF,All India,2026-01-01,daily,38,Week 6,0.5931021401351201,0.7551266442825602,0.24519638644578162,0.21456600078173416,-1.4188861374850164,1.922222841858438,1.2323769698523734,1.5597685520597657
JFM2026,TP,ECMWF,All India,2026-01-01,daily,39,Week 6,0.44622769966555986,0.7479826082367422,0.18749862914129892,0.40342503321370626,-1.3798984649070838,1.5383691330194076,0.8768160081296091,1.7544948070701842
JFM2026,TP,ECMWF,All India,2026-01-01,daily,40,Week 6,0.4836486361020149,0.7469520588136044,0.13937202745098207,0.3525037779931933,-2.4701987547115,1.7612949016985244,0.8020560440223401,2.195974850916361
