fuxi_init,ecmwf_init,valid_start,valid_end,variable,region,week,bias_ECMWF,bias_FuXi,fcst_mean_ECMWF,fcst_mean_FuXi,obs_mean_ECMWF,obs_mean_FuXi,pcc_ECMWF,pcc_FuXi,rmse_ECMWF,rmse_FuXi,pcc_gain_fuxi_minus_ecmwf,rmse_reduction_fuxi_vs_ecmwf,abs_bias_reduction_fuxi_vs_ecmwf,lead_week
2019-07-18,2019-07-16,2019-08-16,2019-08-22,TP,south_peninsula,Week 5,-3.327960472015656,-4.274062176011358,4.2848445548843355,3.338742850888634,7.612805026899991,7.612805026899991,0.4925194963109844,0.5983270163647242,4.1960601521612855,4.899400325434167,0.10580752005373978,-0.7033401732728812,-0.9461017039957023,5
2019-07-21,2019-07-20,2019-08-19,2019-08-25,TP,south_peninsula,Week 5,-1.6467764532956224,-2.6123922262404107,5.188302272207957,4.222686499263168,6.835078725503579,6.835078725503579,0.7628419210902235,0.8453047320480751,2.475571250103739,3.0261021867037314,0.08246281095785157,-0.5505309365999924,-0.9656157729447883,5
2019-07-25,2019-07-23,2019-08-23,2019-08-29,TP,south_peninsula,Week 5,0.004572738769179172,-0.6852034457542536,4.624903685846802,3.935127501323368,4.620330947077623,4.620330947077623,0.9061508390629663,0.8595556582443222,2.550823178552683,2.5724429281567915,-0.04659518081864411,-0.021619749604108396,-0.6806307069850744,5
2019-07-28,2019-07-27,2019-08-26,2019-09-01,TP,south_peninsula,Week 5,-0.146976404268995,-1.8626084525896278,5.9375353191199585,4.221903270799325,6.084511723388953,6.084511723388953,0.7653356279557286,0.7342504336657876,2.097596307153936,2.8723812043514605,-0.031085194289941054,-0.7747848971975246,-1.7156320483206329,5
2019-06-20,2019-06-22,2019-07-26,2019-08-01,TP,south_peninsula,Week 6,-1.2571904354383756,-2.0564892311709944,6.37027118559825,5.57097238986563,7.627461621036625,7.627461621036625,0.10234826468284285,0.2544855419328642,8.936401544005136,8.297397990561391,0.15213727725002135,0.6390035534437448,-0.7992987957326187,6
2019-06-23,2019-06-25,2019-07-29,2019-08-04,TP,south_peninsula,Week 6,0.26333467554839274,-1.956245753205412,9.15369220337637,6.934111774622563,8.890357527827977,8.890357527827977,0.530543477194729,0.4542137466268958,8.010667758289092,8.669339142122285,-0.07632973056783326,-0.6586713838331928,-1.6929110776570193,6
2019-06-27,2019-06-29,2019-08-02,2019-08-08,TP,south_peninsula,Week 6,-8.55793478333002,-9.631040145270775,5.614340479151056,4.541235117210303,14.17227526248108,14.17227526248108,0.8640567211723389,0.8655037024167992,11.32267604451192,11.94317973993216,0.0014469812444602992,-0.6205036954202399,-1.0731053619407547,6
2019-06-30,2019-07-02,2019-08-05,2019-08-11,TP,south_peninsula,Week 6,-4.587223326688499,-7.191184949820449,6.94376885880823,4.339807235676282,11.530992185496729,11.530992185496729,0.9439084986833177,0.9521616091430212,6.113061913062655,9.171667381169174,0.00825311045970345,-3.058605468106519,-2.6039616231319496,6
2019-07-04,2019-07-06,2019-08-09,2019-08-15,TP,south_peninsula,Week 6,-0.8602280326020403,-0.8568880119173101,5.926256834192177,5.929596854876908,6.786484866794218,6.786484866794218,0.6201781289111014,0.7146820677798684,5.83976036495401,5.233632001212947,0.09450393886876707,0.606128363741063,0.0033400206847301606,6
2019-07-07,2019-07-09,2019-08-12,2019-08-18,TP,south_peninsula,Week 6,-2.2214157277279085,-1.0654675981005493,4.843156278941228,5.999104408568587,7.064572006669136,7.064572006669136,0.7263866686593781,0.6063397713770168,4.1997549034745365,4.382681565931609,-0.12004689728236129,-0.18292666245707245,1.1559481296273593,6
2019-07-11,2019-07-13,2019-08-16,2019-08-22,TP,south_peninsula,Week 6,-3.4401871193349245,-2.869881415264529,4.1726179075650665,4.742923611635462,7.612805026899991,7.612805026899991,0.5664620325195334,0.46415626623873757,4.0522803856150125,4.091594063344237,-0.10230576628079585,-0.03931367772922467,0.5703057040703956,6
2019-07-14,2019-07-16,2019-08-19,2019-08-25,TP,south_peninsula,Week 6,-2.979126512170145,-1.594029367807173,3.855952213333434,5.241049357696406,6.835078725503579,6.835078725503579,0.7971879425297398,0.8382033002828033,3.448720708093706,2.323866272775285,0.04101535775306353,1.1248544353184213,1.3850971443629718,6
2019-07-18,2019-07-20,2019-08-23,2019-08-29,TP,south_peninsula,Week 6,0.3002466838593505,0.2355261894998321,4.9205776309369735,4.8558571365774545,4.620330947077623,4.620330947077623,0.8560744215137113,0.8451546806503911,2.504228902102886,2.371992028703261,-0.010919740863320149,0.13223687339962487,0.0647204943595184,6
2019-07-21,2019-07-23,2019-08-26,2019-09-01,TP,south_peninsula,Week 6,-1.8578628719361354,-0.5684233342464005,4.226648851452818,5.516088389142552,6.084511723388953,6.084511723388953,0.8111012122572241,0.8013392900239629,2.642591663720284,2.020536047982903,-0.009761922233261222,0.6220556157373811,1.289439537689735,6
2019-07-25,2019-07-27,2019-08-30,2019-09-05,TP,south_peninsula,Week 6,-3.4562511914112637,-3.782599740356573,5.233828919519239,4.907480370573929,8.690080110930504,8.690080110930504,0.8781640797408703,0.8301821255880086,4.4277186901887,4.793634222369267,-0.04798195415286166,-0.3659155321805674,-0.3263485489453095,6
2019-07-28,2019-07-30,2019-09-02,2019-09-08,TP,south_peninsula,Week 6,-3.788788735828669,-2.1685891737784586,4.036277782419267,5.656477344469477,7.825066518247936,7.825066518247936,0.7377706255521338,0.8125350886253077,5.868258526628631,4.221867033149127,0.07476446307317386,1.6463914934795048,1.6201995620502103,6
2019-06-20,2019-06-18,2019-06-21,2019-06-27,Z500,All India,Week 1,-4.562602246336307,-1.2446887408800995,5853.601816803391,5856.919730308849,5858.164419049727,5858.164419049727,0.9410305242013002,0.9882179857274515,6.535731169834068,2.5193358862315094,0.047187461526151275,4.0163952836025585,3.3179135054562074,1
2019-06-23,2019-06-22,2019-06-24,2019-06-30,Z500,All India,Week 1,2.8148288055915662,0.5092531533940582,5854.3567684908085,5852.05119283861,5851.541939685217,5851.541939685217,0.9683453196775732,0.984261581265662,4.724539404952364,2.706700378838255,0.015916261588088787,2.017839026114109,2.305575652197508,1
2019-06-27,2019-06-25,2019-06-28,2019-07-04,Z500,All India,Week 1,-3.1332446092042185,2.3579299626704406,5838.057787565517,5843.548962137392,5841.191032174723,5841.191032174723,0.9600297854224181,0.9674823788991357,4.366580470617936,3.831948457483518,0.007452593476717562,0.5346320131344178,0.7753146465337779,1
2019-06-30,2019-06-29,2019-07-01,2019-07-07,Z500,All India,Week 1,-4.674142094876399,1.4194053443910437,5832.152066951287,5838.245614390554,5836.826209046165,5836.826209046165,0.9219690180561128,0.9800553606309804,6.545169548766479,3.449856469006232,0.058086342574867666,3.095313079760247,3.254736750485355,1
2019-07-04,2019-07-02,2019-07-05,2019-07-11,Z500,All India,Week 1,-3.3778495850165013,1.8457499913262536,5832.385812634173,5837.609412210513,5835.763662219187,5835.763662219187,0.9169988721387077,0.9601568002175273,6.550800427566915,4.292345531661652,0.043157928078819574,2.2584548959052633,1.5320995936902477,1
2019-07-07,2019-07-06,2019-07-08,2019-07-14,Z500,All India,Week 1,-3.8082912398574598,0.2998542468294595,5844.773850974275,5848.881996460963,5848.582142214134,5848.582142214134,0.969671243329969,0.9936047453560992,6.9626804291138535,1.8686212446567223,0.023933502026130204,5.094059184457131,3.5084369930280004,1
2019-07-11,2019-07-09,2019-07-12,2019-07-18,Z500,All India,Week 1,0.4489953279086017,-2.0052717202190413,5851.294877433089,5848.840610384962,5850.845882105181,5850.845882105181,0.958519385199393,0.9948728441709956,4.1434192616551275,2.5481541238022545,0.03635345897160269,1.595265137852873,-1.5562763923104397,1
2019-07-14,2019-07-13,2019-07-15,2019-07-21,Z500,All India,Week 1,-7.296667491141208,-4.2584852724403,5843.644372603769,5846.68255482247,5850.94104009491,5850.94104009491,0.8751159808890747,0.9101786024211793,8.359896941100603,5.024792122740713,0.0350626215321046,3.3351048183598895,3.038182218700908,1
2019-07-18,2019-07-16,2019-07-19,2019-07-25,Z500,All India,Week 1,-11.067898234965593,-6.864105588337175,5846.799033158214,5851.002825804841,5857.866931393179,5857.866931393179,0.9207964336442368,0.9503206244406459,11.507278471075317,7.185751229031863,0.02952419079640911,4.321527242043454,4.203792646628418,1
2019-07-21,2019-07-20,2019-07-22,2019-07-28,Z500,All India,Week 1,-0.2628398787094805,-5.697854598689332,5849.485202807707,5844.050188087726,5849.748042686417,5849.748042686417,0.737925906141481,0.9250956118686369,5.952055510974188,6.188607658122723,0.18716970572715586,-0.23655214714853479,-5.4350147199798515,1
2019-07-25,2019-07-23,2019-07-26,2019-08-01,Z500,All India,Week 1,-1.9743490662969663,-1.1538331333391814,5844.525316595938,5845.345832528896,5846.499665662234,5846.499665662234,0.8400535031088574,0.9459373471031951,6.50315336497575,3.893144062030812,0.1058838439943377,2.6100093029449383,0.8205159329577849,1
2019-07-28,2019-07-27,2019-07-29,2019-08-04,Z500,All India,Week 1,-4.62452241639077,-3.8220357818547246,5843.442143298155,5844.244629932693,5848.0666657145475,5848.0666657145475,0.9354179708298039,0.9440983820134401,5.787725548177146,5.051392003403527,0.00868041118363616,0.7363335447736192,0.8024866345360451,1
2019-06-20,2019-06-18,2019-06-28,2019-07-04,Z500,All India,Week 2,1.4568439403783713,0.35707236072049536,5842.6478761151,5841.548104535442,5841.191032174723,5841.191032174723,0.8300227009106078,0.8671783393659159,5.986995387071743,5.152120236765368,0.037155638455308115,0.8348751503063747,1.099771579657876,2
