season,variable,model,region,init_date,scale,lead,week,event,brier,brier_clim,briss_clim,base_rate
JFM2026,TP,ECMWF,All India,2026-01-01,weekly,1,Week 1,tp_above_normal,0.006732977122841264,0.11111111111111113,0.9394032058944286,0.0
JFM2026,TP,ECMWF,All India,2026-01-08,weekly,1,Week 1,tp_above_normal,0.04182927730077859,0.11783783609151682,0.6450267699392191,0.02018017494121705
JFM2026,TP,ECMWF,All India,2026-01-15,weekly,1,Week 1,tp_above_normal,0.01804752781801057,0.1128446179238586,0.8400674471671474,0.0052005204382424
JFM2026,TP,ECMWF,All India,2026-01-22,weekly,1,Week 1,tp_above_normal,0.11173962953471221,0.13044848693566324,0.1434195048209197,0.05801212747365638
JFM2026,TP,ECMWF,All India,2026-01-29,weekly,1,Week 1,tp_above_normal,0.05187149721577361,0.1136357287100648,0.5435282740332414,0.00757385279686101
JFM2026,TP,ECMWF,All India,2026-02-05,weekly,1,Week 1,tp_above_normal,0.000431660844245773,0.11111111111111113,0.996115052401788,0.0
JFM2026,TP,ECMWF,All India,2026-02-12,weekly,1,Week 1,tp_above_normal,0.009641820708541719,0.11173271923963873,0.9137063809584511,0.001864824385582816
JFM2026,TP,ECMWF,All India,2026-02-19,weekly,1,Week 1,tp_above_normal,0.05094633255592793,0.11313350700983875,0.5496795432011372,0.006067187696182865
JFM2026,TP,ECMWF,All India,2026-02-26,weekly,1,Week 1,tp_above_normal,0.0002668568302972911,0.11111111111111113,0.9975982885273244,0.0
JFM2026,TP,ECMWF,All India,2026-03-05,weekly,1,Week 1,tp_above_normal,0.034568043484524115,0.11637958076799142,0.702971575800421,0.015805408970640835
JFM2026,TP,ECMWF,All India,2026-03-12,weekly,1,Week 1,tp_above_normal,0.22004670225955716,0.13561449851632507,-0.622589801731769,0.07351016221564176
JFM2026,TP,ECMWF,All India,2026-03-19,weekly,1,Week 1,tp_above_normal,0.20686852589556232,0.12671440116357263,-0.6325573415173278,0.046809870157384595
JFM2026,TP,ECMWF,All India,2026-03-26,weekly,1,Week 1,tp_above_normal,0.1673057974597115,0.12637078918041456,-0.3239277727454535,0.045779034207910296
JFM2026,TP,ECMWF,All India,2026-01-01,weekly,2,Week 2,tp_above_normal,0.040678879762958205,0.11783783609151682,0.6547893179965931,0.02018017494121705
JFM2026,TP,ECMWF,All India,2026-01-08,weekly,2,Week 2,tp_above_normal,0.025956540404824587,0.1128446179238586,0.7699798104475071,0.0052005204382424
JFM2026,TP,ECMWF,All India,2026-01-15,weekly,2,Week 2,tp_above_normal,0.11333750488252911,0.13044848693566324,0.13117041412349395,0.05801212747365638
JFM2026,TP,ECMWF,All India,2026-01-22,weekly,2,Week 2,tp_above_normal,0.04032558107423914,0.1136357287100648,0.6451329037795182,0.00757385279686101
JFM2026,TP,ECMWF,All India,2026-01-29,weekly,2,Week 2,tp_above_normal,0.0014989606607557198,0.11111111111111113,0.9865093540531985,0.0
JFM2026,TP,ECMWF,All India,2026-02-05,weekly,2,Week 2,tp_above_normal,0.009634722410646465,0.11173271923963873,0.9137699102267225,0.001864824385582816
JFM2026,TP,ECMWF,All India,2026-02-12,weekly,2,Week 2,tp_above_normal,0.11049462770823615,0.11313350700983875,0.023325355779637458,0.006067187696182865
JFM2026,TP,ECMWF,All India,2026-02-19,weekly,2,Week 2,tp_above_normal,0.014778085444718501,0.11111111111111113,0.8669972309975336,0.0
JFM2026,TP,ECMWF,All India,2026-02-26,weekly,2,Week 2,tp_above_normal,0.039023464098050145,0.11637958076799142,0.6646880505967332,0.015805408970640835
JFM2026,TP,ECMWF,All India,2026-03-05,weekly,2,Week 2,tp_above_normal,0.250929821976319,0.13561449851632507,-0.850317073186039,0.07351016221564176
JFM2026,TP,ECMWF,All India,2026-03-12,weekly,2,Week 2,tp_above_normal,0.24527212137539023,0.12671440116357263,-0.9356294085214059,0.046809870157384595
JFM2026,TP,ECMWF,All India,2026-03-19,weekly,2,Week 2,tp_above_normal,0.20598162532945205,0.12637078918041456,-0.6299781513224569,0.045779034207910296
JFM2026,TP,ECMWF,All India,2026-03-26,weekly,2,Week 2,tp_above_normal,0.21776296297512907,0.14400134143146964,-0.512228711277406,0.09867069096107552
JFM2026,TP,ECMWF,All India,2026-01-01,weekly,3,Week 3,tp_above_normal,0.07623380095791273,0.1128446179238586,0.3244356500072414,0.0052005204382424
JFM2026,TP,ECMWF,All India,2026-01-08,weekly,3,Week 3,tp_above_normal,0.17722510030827038,0.13044848693566324,-0.35858302745724613,0.05801212747365638
JFM2026,TP,ECMWF,All India,2026-01-15,weekly,3,Week 3,tp_above_normal,0.1034192603431645,0.1136357287100648,0.0899054239619218,0.00757385279686101
JFM2026,TP,ECMWF,All India,2026-01-22,weekly,3,Week 3,tp_above_normal,0.02112782828121657,0.11111111111111113,0.8098495454690509,0.0
JFM2026,TP,ECMWF,All India,2026-01-29,weekly,3,Week 3,tp_above_normal,0.015122730230846662,0.11173271923963873,0.8646526251776601,0.001864824385582816
JFM2026,TP,ECMWF,All India,2026-02-05,weekly,3,Week 3,tp_above_normal,0.03259667459365979,0.11313350700983875,0.7118742673571943,0.006067187696182865
JFM2026,TP,ECMWF,All India,2026-02-12,weekly,3,Week 3,tp_above_normal,0.10875559439711008,0.11111111111111113,0.021199650426009464,0.0
JFM2026,TP,ECMWF,All India,2026-02-19,weekly,3,Week 3,tp_above_normal,0.07165304476654263,0.11637958076799142,0.38431600892783246,0.015805408970640835
JFM2026,TP,ECMWF,All India,2026-02-26,weekly,3,Week 3,tp_above_normal,0.2966899774482408,0.13561449851632507,-1.1877452683462582,0.07351016221564176
JFM2026,TP,ECMWF,All India,2026-03-05,weekly,3,Week 3,tp_above_normal,0.24065866609400674,0.12671440116357263,-0.8992211136549992,0.046809870157384595
JFM2026,TP,ECMWF,All India,2026-03-12,weekly,3,Week 3,tp_above_normal,0.18118407742137624,0.12637078918041456,-0.433749671078709,0.045779034207910296
JFM2026,TP,ECMWF,All India,2026-03-19,weekly,3,Week 3,tp_above_normal,0.27340496900027544,0.14400134143146964,-0.8986279313959662,0.09867069096107552
JFM2026,TP,ECMWF,All India,2026-03-26,weekly,3,Week 3,tp_above_normal,0.10352946577291183,0.11173271923963873,0.07341854313178375,0.001864824385582816
JFM2026,TP,ECMWF,All India,2026-01-01,weekly,4,Week 4,tp_above_normal,0.20776417239766706,0.13044848693566324,-0.592691316535819,0.05801212747365638
JFM2026,TP,ECMWF,All India,2026-01-08,weekly,4,Week 4,tp_above_normal,0.12282796714954732,0.1136357287100648,-0.08089215024031748,0.00757385279686101
JFM2026,TP,ECMWF,All India,2026-01-15,weekly,4,Week 4,tp_above_normal,0.07227452120740098,0.11111111111111113,0.3495293091333913,0.0
JFM2026,TP,ECMWF,All India,2026-01-22,weekly,4,Week 4,tp_above_normal,0.019405951095212717,0.11173271923963873,0.8263180988767327,0.001864824385582816
JFM2026,TP,ECMWF,All India,2026-01-29,weekly,4,Week 4,tp_above_normal,0.08136204514051902,0.11313350700983875,0.28083158304777645,0.006067187696182865
JFM2026,TP,ECMWF,All India,2026-02-05,weekly,4,Week 4,tp_above_normal,0.09332070244289233,0.11111111111111113,0.16011367801396925,0.0
JFM2026,TP,ECMWF,All India,2026-02-12,weekly,4,Week 4,tp_above_normal,0.11962439092999526,0.11637958076799142,-0.02788126697648563,0.015805408970640835
JFM2026,TP,ECMWF,All India,2026-02-19,weekly,4,Week 4,tp_above_normal,0.27000653524235224,0.13561449851632507,-0.9909857588703856,0.07351016221564176
JFM2026,TP,ECMWF,All India,2026-02-26,weekly,4,Week 4,tp_above_normal,0.20779693625999995,0.12671440116357263,-0.6398841359141159,0.046809870157384595
JFM2026,TP,ECMWF,All India,2026-03-05,weekly,4,Week 4,tp_above_normal,0.18924864052474896,0.12637078918041456,-0.497566342286319,0.045779034207910296
JFM2026,TP,ECMWF,All India,2026-03-12,weekly,4,Week 4,tp_above_normal,0.3036270161819741,0.14400134143146964,-1.1085013039720217,0.09867069096107552
JFM2026,TP,ECMWF,All India,2026-03-19,weekly,4,Week 4,tp_above_normal,0.11190135006037376,0.11173271923963873,-0.0015092340174174268,0.001864824385582816
JFM2026,TP,ECMWF,All India,2026-03-26,weekly,4,Week 4,tp_above_normal,0.07833048576844066,0.11673431233510592,0.32898490425351945,0.01686960367198435
JFM2026,TP,ECMWF,All India,2026-01-01,weekly,5,Week 5,tp_above_normal,0.08812263976080995,0.1136357287100648,0.22451643720567915,0.00757385279686101
JFM2026,TP,ECMWF,All India,2026-01-08,weekly,5,Week 5,tp_above_normal,0.10486841684289307,0.11111111111111113,0.056184248413962634,0.0
JFM2026,TP,ECMWF,All India,2026-01-15,weekly,5,Week 5,tp_above_normal,0.06943987560208462,0.11173271923963873,0.3785179840369458,0.001864824385582816
JFM2026,TP,ECMWF,All India,2026-01-22,weekly,5,Week 5,tp_above_normal,0.053576415242933176,0.11313350700983875,0.5264319417034083,0.006067187696182865
JFM2026,TP,ECMWF,All India,2026-01-29,weekly,5,Week 5,tp_above_normal,0.05160893813778608,0.11111111111111113,0.5355195567599254,0.0
JFM2026,TP,ECMWF,All India,2026-02-05,weekly,5,Week 5,tp_above_normal,0.1286463514955762,0.11637958076799142,-0.10540311837038852,0.015805408970640835
JFM2026,TP,ECMWF,All India,2026-02-12,weekly,5,Week 5,tp_above_normal,0.27690961003467174,0.13561449851632507,-1.0418879475584815,0.07351016221564176
JFM2026,TP,ECMWF,All India,2026-02-19,weekly,5,Week 5,tp_above_normal,0.22357477017832264,0.12671440116357263,-0.7643990590281466,0.046809870157384595
JFM2026,TP,ECMWF,All India,2026-02-26,weekly,5,Week 5,tp_above_normal,0.191619930205931,0.12637078918041456,-0.5163308819126138,0.045779034207910296
JFM2026,TP,ECMWF,All India,2026-03-05,weekly,5,Week 5,tp_above_normal,0.3559636794331288,0.14400134143146964,-1.4719469686505122,0.09867069096107552
JFM2026,TP,ECMWF,All India,2026-03-12,weekly,5,Week 5,tp_above_normal,0.06982222950531704,0.11173271923963873,0.3750959434222144,0.001864824385582816
JFM2026,TP,ECMWF,All India,2026-03-19,weekly,5,Week 5,tp_above_normal,0.08768607275837843,0.11673431233510592,0.24884062788102546,0.01686960367198435
JFM2026,TP,ECMWF,All India,2026-03-26,weekly,5,Week 5,tp_above_normal,0.15585192911338425,0.12534642756525755,-0.24336953306662856,0.04270594936243934
JFM2026,TP,ECMWF,All India,2026-01-01,weekly,6,Week 6,tp_above_normal,0.06411028600353784,0.11111111111111113,0.42300742596815954,0.0
JFM2026,TP,ECMWF,All India,2026-01-08,weekly,6,Week 6,tp_above_normal,0.1059607705971524,0.11173271923963873,0.051658535492248636,0.001864824385582816
JFM2026,TP,ECMWF,All India,2026-01-15,weekly,6,Week 6,tp_above_normal,0.08342281115205692,0.11313350700983875,0.26261623671931267,0.006067187696182865
JFM2026,TP,ECMWF,All India,2026-01-22,weekly,6,Week 6,tp_above_normal,0.03756859281446768,0.11111111111111113,0.661882664669791,0.0
JFM2026,TP,ECMWF,All India,2026-01-29,weekly,6,Week 6,tp_above_normal,0.08302481826547278,0.11637958076799142,0.28660321924524745,0.015805408970640835
JFM2026,TP,ECMWF,All India,2026-02-05,weekly,6,Week 6,tp_above_normal,0.2661392775966645,0.13561449851632507,-0.962469208737494,0.07351016221564176
JFM2026,TP,ECMWF,All India,2026-02-12,weekly,6,Week 6,tp_above_normal,0.21695640930614243,0.12671440116357263,-0.712168524760485,0.046809870157384595
JFM2026,TP,ECMWF,All India,2026-02-19,weekly,6,Week 6,tp_above_normal,0.20003158048930098,0.12637078918041456,-0.582894130729245,0.045779034207910296
JFM2026,TP,ECMWF,All India,2026-02-26,weekly,6,Week 6,tp_above_normal,0.37477965201212765,0.14400134143146964,-1.6026122276818207,0.09867069096107552
JFM2026,TP,ECMWF,All India,2026-03-05,weekly,6,Week 6,tp_above_normal,0.036485554645456816,0.11173271923963873,0.6734568451054661,0.001864824385582816
JFM2026,TP,ECMWF,All India,2026-03-12,weekly,6,Week 6,tp_above_normal,0.07778721165679602,0.11673431233510592,0.3336388410504836,0.01686960367198435
JFM2026,TP,ECMWF,All India,2026-03-19,weekly,6,Week 6,tp_above_normal,0.15231697684833692,0.12534642756525755,-0.21516807305128838,0.04270594936243934
JFM2026,TP,ECMWF,All India,2026-03-26,weekly,6,Week 6,tp_above_normal,0.2328875563513683,0.13479196002666313,-0.7277555449546169,0.07104254674665601
JFM2026,TP,ECMWF,central_india,2026-01-01,weekly,1,Week 1,tp_above_normal,0.006589858484623269,0.11111111111111113,0.9406912736383906,0.0
JFM2026,TP,ECMWF,central_india,2026-01-08,weekly,1,Week 1,tp_above_normal,0.02383098672352698,0.11111111111111113,0.7855211194882572,0.0
JFM2026,TP,ECMWF,central_india,2026-01-15,weekly,1,Week 1,tp_above_normal,0.0014289636871744281,0.11111111111111113,0.9871393268154302,0.0
JFM2026,TP,ECMWF,central_india,2026-01-22,weekly,1,Week 1,tp_above_normal,0.07623170104968105,0.11363442977558114,0.32914961424778977,0.00756995599341006
JFM2026,TP,ECMWF,central_india,2026-01-29,weekly,1,Week 1,tp_above_normal,0.06680254048761425,0.11237706589414778,0.40555005635635577,0.003797864349110029
JFM2026,TP,ECMWF,central_india,2026-02-05,weekly,1,Week 1,tp_above_normal,0.001259044193521277,0.11111111111111113,0.9886686022583085,0.0
JFM2026,TP,ECMWF,central_india,2026-02-12,weekly,1,Week 1,tp_above_normal,0.0010708179716279126,0.11111111111111113,0.9903626382553488,0.0
JFM2026,TP,ECMWF,central_india,2026-02-19,weekly,1,Week 1,tp_above_normal,0.010314769596521138,0.11111111111111113,0.9071670736313098,0.0
JFM2026,TP,ECMWF,central_india,2026-02-26,weekly,1,Week 1,tp_above_normal,0.0006357178451855139,0.11111111111111113,0.9942785393933303,0.0
JFM2026,TP,ECMWF,central_india,2026-03-05,weekly,1,Week 1,tp_above_normal,0.0007430630118269051,0.11111111111111113,0.9933124328935579,0.0
JFM2026,TP,ECMWF,central_india,2026-03-12,weekly,1,Week 1,tp_above_normal,0.1306665129524487,0.11565128450424153,-0.12983192112886965,0.01362052017939123
JFM2026,TP,ECMWF,central_india,2026-03-19,weekly,1,Week 1,tp_above_normal,0.08806682381126471,0.11429072401330717,0.2294490688412223,0.00953883870658811
JFM2026,TP,ECMWF,central_india,2026-03-26,weekly,1,Week 1,tp_above_normal,0.28540992064410226,0.1201562771389889,-1.3753226001997283,0.027135498083633337
JFM2026,TP,ECMWF,central_india,2026-01-01,weekly,2,Week 2,tp_above_normal,0.016920696483746365,0.11111111111111113,0.8477137316462827,0.0
JFM2026,TP,ECMWF,central_india,2026-01-08,weekly,2,Week 2,tp_above_normal,0.013192815568968884,0.11111111111111113,0.88126465987928,0.0
JFM2026,TP,ECMWF,central_india,2026-01-15,weekly,2,Week 2,tp_above_normal,0.09196322640837504,0.11363442977558114,0.19070983512659834,0.00756995599341006
JFM2026,TP,ECMWF,central_india,2026-01-22,weekly,2,Week 2,tp_above_normal,0.05524293828456348,0.11237706589414778,0.5084144807927367,0.003797864349110029
JFM2026,TP,ECMWF,central_india,2026-01-29,weekly,2,Week 2,tp_above_normal,0.001828454539691498,0.11111111111111113,0.9835439091427766,0.0
JFM2026,TP,ECMWF,central_india,2026-02-05,weekly,2,Week 2,tp_above_normal,0.0022076740449348035,0.11111111111111113,0.9801309335955868,0.0
JFM2026,TP,ECMWF,central_india,2026-02-12,weekly,2,Week 2,tp_above_normal,0.13113386548047695,0.11111111111111113,-0.1802047893242924,0.0
JFM2026,TP,ECMWF,central_india,2026-02-19,weekly,2,Week 2,tp_above_normal,0.004036483777311808,0.11111111111111113,0.9636716460041937,0.0
JFM2026,TP,ECMWF,central_india,2026-02-26,weekly,2,Week 2,tp_above_normal,0.0007420596151490264,0.11111111111111113,0.9933214634636588,0.0
JFM2026,TP,ECMWF,central_india,2026-03-05,weekly,2,Week 2,tp_above_normal,0.15959672425484053,0.11565128450424153,-0.379982288471576,0.01362052017939123
JFM2026,TP,ECMWF,central_india,2026-03-12,weekly,2,Week 2,tp_above_normal,0.22001320576162378,0.11429072401330717,-0.9250311664488806,0.00953883870658811
JFM2026,TP,ECMWF,central_india,2026-03-19,weekly,2,Week 2,tp_above_normal,0.2838856503633919,0.1201562771389889,-1.3626368686091332,0.027135498083633337
JFM2026,TP,ECMWF,central_india,2026-03-26,weekly,2,Week 2,tp_above_normal,0.22676743924871345,0.12451054438726895,-0.8212709643561733,0.04019829982847353
JFM2026,TP,ECMWF,central_india,2026-01-01,weekly,3,Week 3,tp_above_normal,0.07476239718868789,0.11111111111111113,0.32713842530180914,0.0
JFM2026,TP,ECMWF,central_india,2026-01-08,weekly,3,Week 3,tp_above_normal,0.15779071316049287,0.11363442977558114,-0.3885819066643521,0.00756995599341006
JFM2026,TP,ECMWF,central_india,2026-01-15,weekly,3,Week 3,tp_above_normal,0.11488525075531733,0.11237706589414778,-0.022319365977503836,0.003797864349110029
JFM2026,TP,ECMWF,central_india,2026-01-22,weekly,3,Week 3,tp_above_normal,0.028129313970101006,0.11111111111111113,0.746836174269091,0.0
JFM2026,TP,ECMWF,central_india,2026-01-29,weekly,3,Week 3,tp_above_normal,0.001489938924316236,0.11111111111111113,0.9865905496811539,0.0
JFM2026,TP,ECMWF,central_india,2026-02-05,weekly,3,Week 3,tp_above_normal,0.010249746583298008,0.11111111111111113,0.907752280750318,0.0
JFM2026,TP,ECMWF,central_india,2026-02-12,weekly,3,Week 3,tp_above_normal,0.17490640316197392,0.11111111111111113,-0.574157628457765,0.0
JFM2026,TP,ECMWF,central_india,2026-02-19,weekly,3,Week 3,tp_above_normal,0.031873461538022216,0.11111111111111113,0.7131388461578001,0.0
JFM2026,TP,ECMWF,central_india,2026-02-26,weekly,3,Week 3,tp_above_normal,0.16409055958714566,0.11565128450424153,-0.41883905821320666,0.01362052017939123
JFM2026,TP,ECMWF,central_india,2026-03-05,weekly,3,Week 3,tp_above_normal,0.18822489844069865,0.11429072401330717,-0.6468956694926802,0.00953883870658811
JFM2026,TP,ECMWF,central_india,2026-03-12,weekly,3,Week 3,tp_above_normal,0.2238552655700728,0.1201562771389889,-0.8630342991663409,0.027135498083633337
JFM2026,TP,ECMWF,central_india,2026-03-19,weekly,3,Week 3,tp_above_normal,0.2895201174851994,0.12451054438726895,-1.325265855273238,0.04019829982847353
JFM2026,TP,ECMWF,central_india,2026-03-26,weekly,3,Week 3,tp_above_normal,0.08469085491838013,0.11111111111111113,0.23778230573457892,0.0
JFM2026,TP,ECMWF,central_india,2026-01-01,weekly,4,Week 4,tp_above_normal,0.18655094157853114,0.11363442977558114,-0.6416762238958231,0.00756995599341006
JFM2026,TP,ECMWF,central_india,2026-01-08,weekly,4,Week 4,tp_above_normal,0.15664148753903104,0.11237706589414778,-0.39389195021854007,0.003797864349110029
JFM2026,TP,ECMWF,central_india,2026-01-15,weekly,4,Week 4,tp_above_normal,0.062239481419327614,0.11111111111111113,0.43984466722605153,0.0
JFM2026,TP,ECMWF,central_india,2026-01-22,weekly,4,Week 4,tp_above_normal,0.008942842975489904,0.11111111111111113,0.9195144132205909,0.0
JFM2026,TP,ECMWF,central_india,2026-01-29,weekly,4,Week 4,tp_above_normal,0.09503136176156933,0.11111111111111113,0.14471774414587624,0.0
JFM2026,TP,ECMWF,central_india,2026-02-05,weekly,4,Week 4,tp_above_normal,0.14002434371729813,0.11111111111111113,-0.26021909345568295,0.0
JFM2026,TP,ECMWF,central_india,2026-02-12,weekly,4,Week 4,tp_above_normal,0.11651010549507466,0.11111111111111113,-0.04859094945567177,0.0
JFM2026,TP,ECMWF,central_india,2026-02-19,weekly,4,Week 4,tp_above_normal,0.16742719899545644,0.11565128450424153,-0.4476899215876502,0.01362052017939123
JFM2026,TP,ECMWF,central_india,2026-02-26,weekly,4,Week 4,tp_above_normal,0.12560961352340563,0.11429072401330717,-0.09903594196131404,0.00953883870658811
JFM2026,TP,ECMWF,central_india,2026-03-05,weekly,4,Week 4,tp_above_normal,0.2605791774508687,0.1201562771389889,-1.1686688673738437,0.027135498083633337
JFM2026,TP,ECMWF,central_india,2026-03-12,weekly,4,Week 4,tp_above_normal,0.33251452228227,0.12451054438726895,-1.6705731945725009,0.04019829982847353
JFM2026,TP,ECMWF,central_india,2026-03-19,weekly,4,Week 4,tp_above_normal,0.09415564089946081,0.11111111111111113,0.15259923190485292,0.0
JFM2026,TP,ECMWF,central_india,2026-03-26,weekly,4,Week 4,tp_above_normal,0.12491054374040317,0.11439549599101516,-0.09191837194546437,0.009853154639712128
JFM2026,TP,ECMWF,central_india,2026-01-01,weekly,5,Week 5,tp_above_normal,0.12653492250177387,0.11237706589414778,-0.1259852844081364,0.003797864349110029
JFM2026,TP,ECMWF,central_india,2026-01-08,weekly,5,Week 5,tp_above_normal,0.13973971689487694,0.11111111111111113,-0.2576574520538921,0.0
JFM2026,TP,ECMWF,central_india,2026-01-15,weekly,5,Week 5,tp_above_normal,0.08180699106046407,0.11111111111111113,0.26373708045582345,0.0
JFM2026,TP,ECMWF,central_india,2026-01-22,weekly,5,Week 5,tp_above_normal,0.03238192493338841,0.11111111111111113,0.7085626755995044,0.0
JFM2026,TP,ECMWF,central_india,2026-01-29,weekly,5,Week 5,tp_above_normal,0.055281032392476434,0.11111111111111113,0.5024707084677122,0.0
JFM2026,TP,ECMWF,central_india,2026-02-05,weekly,5,Week 5,tp_above_normal,0.10963350459121796,0.11111111111111113,0.01329845867903856,0.0
JFM2026,TP,ECMWF,central_india,2026-02-12,weekly,5,Week 5,tp_above_normal,0.16429569825287602,0.11565128450424153,-0.42061282723453397,0.01362052017939123
JFM2026,TP,ECMWF,central_india,2026-02-19,weekly,5,Week 5,tp_above_normal,0.16046701500731417,0.11429072401330717,-0.40402483572184367,0.00953883870658811
JFM2026,TP,ECMWF,central_india,2026-02-26,weekly,5,Week 5,tp_above_normal,0.32296976003357414,0.1201562771389889,-1.6879141708092695,0.027135498083633337
JFM2026,TP,ECMWF,central_india,2026-03-05,weekly,5,Week 5,tp_above_normal,0.39773805732054124,0.12451054438726895,-2.194412644148791,0.04019829982847353
JFM2026,TP,ECMWF,central_india,2026-03-12,weekly,5,Week 5,tp_above_normal,0.05830282071157027,0.11111111111111113,0.47527461359586765,0.0
JFM2026,TP,ECMWF,central_india,2026-03-19,weekly,5,Week 5,tp_above_normal,0.13343757268933004,0.11439549599101516,-0.16645827297090854,0.009853154639712128
JFM2026,TP,ECMWF,central_india,2026-03-26,weekly,5,Week 5,tp_above_normal,0.12907354720035863,0.11367131592594074,-0.13549795873263903,0.007680614444488856
JFM2026,TP,ECMWF,central_india,2026-01-01,weekly,6,Week 6,tp_above_normal,0.0805615120927939,0.11111111111111113,0.2749463911648551,0.0
JFM2026,TP,ECMWF,central_india,2026-01-08,weekly,6,Week 6,tp_above_normal,0.1377102866123242,0.11111111111111113,-0.23939257951091752,0.0
JFM2026,TP,ECMWF,central_india,2026-01-15,weekly,6,Week 6,tp_above_normal,0.07420548293180246,0.11111111111111113,0.33215065361377805,0.0
JFM2026,TP,ECMWF,central_india,2026-01-22,weekly,6,Week 6,tp_above_normal,0.051780733477613576,0.11111111111111113,0.5339733987014779,0.0
JFM2026,TP,ECMWF,central_india,2026-01-29,weekly,6,Week 6,tp_above_normal,0.044652758003981274,0.11111111111111113,0.5981251779641685,0.0
JFM2026,TP,ECMWF,central_india,2026-02-05,weekly,6,Week 6,tp_above_normal,0.13889875650692063,0.11565128450424153,-0.20101352183275134,0.01362052017939123
JFM2026,TP,ECMWF,central_india,2026-02-12,weekly,6,Week 6,tp_above_normal,0.14706835175687488,0.11429072401330717,-0.28679167120991655,0.00953883870658811
JFM2026,TP,ECMWF,central_india,2026-02-19,weekly,6,Week 6,tp_above_normal,0.3041780856401539,0.1201562771389889,-1.5315205570850092,0.027135498083633337
JFM2026,TP,ECMWF,central_india,2026-02-26,weekly,6,Week 6,tp_above_normal,0.41086957184980655,0.12451054438726895,-2.2998777241858837,0.04019829982847353
JFM2026,TP,ECMWF,central_india,2026-03-05,weekly,6,Week 6,tp_above_normal,0.02047118984925222,0.11111111111111113,0.81575929135673,0.0
JFM2026,TP,ECMWF,central_india,2026-03-12,weekly,6,Week 6,tp_above_normal,0.11371690903071137,0.11439549599101516,0.005931937743047899,0.009853154639712128
JFM2026,TP,ECMWF,central_india,2026-03-19,weekly,6,Week 6,tp_above_normal,0.10460700896368115,0.11367131592594074,0.07974137440412121,0.007680614444488856
JFM2026,TP,ECMWF,central_india,2026-03-26,weekly,6,Week 6,tp_above_normal,0.17667408573830945,0.11684365095337208,-0.5120555057699578,0.017197619526782854
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,weekly,1,Week 1,tp_above_normal,6.387894534541049e-34,0.11111111111111113,1.0,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-01-08,weekly,1,Week 1,tp_above_normal,0.0,0.11111111111111113,1.0,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-01-15,weekly,1,Week 1,tp_above_normal,0.0,0.11111111111111113,1.0,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-01-22,weekly,1,Week 1,tp_above_normal,4.1153359768945335e-11,0.11111111111111113,0.9999999996296197,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-01-29,weekly,1,Week 1,tp_above_normal,8.198500869444627e-05,0.11111111111111113,0.99926213492175,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-02-05,weekly,1,Week 1,tp_above_normal,0.0,0.11111111111111113,1.0,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-02-12,weekly,1,Week 1,tp_above_normal,0.0,0.11111111111111113,1.0,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-02-19,weekly,1,Week 1,tp_above_normal,1.6440454565700276e-15,0.11111111111111113,0.9999999999999852,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-02-26,weekly,1,Week 1,tp_above_normal,1.9596192512981548e-11,0.11111111111111113,0.9999999998236343,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-03-05,weekly,1,Week 1,tp_above_normal,0.1588236684809122,0.11299138205555573,-0.40562639018630287,0.005640812833333798
JFM2026,TP,ECMWF,east_northeast_india,2026-03-12,weekly,1,Week 1,tp_above_normal,0.1660040992458561,0.11666399132169837,-0.4229249090930163,0.016658640631761777
JFM2026,TP,ECMWF,east_northeast_india,2026-03-19,weekly,1,Week 1,tp_above_normal,0.2688989038835074,0.11925208306132223,-1.2548780447317909,0.0244229158506333
JFM2026,TP,ECMWF,east_northeast_india,2026-03-26,weekly,1,Week 1,tp_above_normal,0.20055750206198447,0.11421786840311539,-0.7559205478616173,0.009320271876012807
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,weekly,2,Week 2,tp_above_normal,4.946785527548588e-30,0.11111111111111113,1.0,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-01-08,weekly,2,Week 2,tp_above_normal,0.0008767864204467308,0.11111111111111113,0.9921089222159795,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-01-15,weekly,2,Week 2,tp_above_normal,0.0017922699230323233,0.11111111111111113,0.9838695706927091,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-01-22,weekly,2,Week 2,tp_above_normal,6.043940886792523e-05,0.11111111111111113,0.9994560453201887,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-01-29,weekly,2,Week 2,tp_above_normal,1.6534721584720236e-08,0.11111111111111113,0.9999998511875058,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-02-05,weekly,2,Week 2,tp_above_normal,4.7570669772537784e-07,0.11111111111111113,0.9999957186397205,0.0
JFM2026,TP,ECMWF,east_northeast_india,2026-02-12,weekly,2,Week 2,tp_above_normal,0.00044435957390951634,0.11111111111111113,0.9960007638348144,0.0
