season,variable,model,region,init_date,scale,lead,week,crps,crps_clim,crps_pers,crpss_clim,crpss_pers,spread,rmse,ssr
JFM2026,TP,ECMWF,All India,2026-03-12,daily,1,Week 1,2.4955015183272216,1.9708430782261421,2.5053093629206677,-0.26621015437378115,0.003914823749356144,0.5533548785866665,8.059620125644013,0.06865768733020157
JFM2026,TP,ECMWF,All India,2026-03-19,daily,1,Week 1,3.288397344403967,3.27225556292516,4.730020609054479,-0.004932922006977147,0.30478160325366743,1.1629179112901162,6.510742667190186,0.17861524725135416
JFM2026,TP,ECMWF,All India,2026-03-26,daily,1,Week 1,1.0615654168461481,0.9863007547187758,1.5609918964809315,-0.07631005225057597,0.31994175034520056,0.1947655441560076,3.7254451911113287,0.052279803933421326
JFM2026,TP,ECMWF,All India,2026-01-01,daily,2,Week 1,0.15600970548098042,0.6214193886632933,0.18217032628107804,0.748946189438077,0.1436052804765433,0.1568221699687115,0.4262606231203308,0.3679020802361131
JFM2026,TP,ECMWF,All India,2026-01-08,daily,2,Week 1,0.3267590660237982,1.1194008636981647,0.7260623633672738,0.7080946811633821,0.5499573004880998,0.4770348975017334,1.5187066138496013,0.3141060249237675
JFM2026,TP,ECMWF,All India,2026-01-15,daily,2,Week 1,0.23877821684192563,0.6656365234739077,0.38302634503773214,0.6412783727735374,0.3766010616883195,0.10421748293941631,0.9087356176747547,0.11468405211857421
JFM2026,TP,ECMWF,All India,2026-01-22,daily,2,Week 1,3.2798611008279934,0.8485784208138628,0.4154913960346006,-2.8651243307392997,-6.893932659329625,0.8426826047964912,9.427914176113214,0.0893816584511908
JFM2026,TP,ECMWF,All India,2026-01-29,daily,2,Week 1,0.2332080548499294,0.7090411152932883,1.2902575012679816,0.6710937492623893,0.8192546413248925,0.13619128653267126,0.7525933404926296,0.18096265168055262
JFM2026,TP,ECMWF,All India,2026-02-05,daily,2,Week 1,0.18691105310920525,0.7376822738425256,0.3436048657876554,0.7466239060678507,0.45602908538345754,0.09784048845310396,0.9734901281527885,0.10050485939570615
JFM2026,TP,ECMWF,All India,2026-02-12,daily,2,Week 1,0.12530546910140483,0.742107136089568,0.12244881714541703,0.8311490848050798,-0.023329355257023954,0.08143601241500158,0.5650783013852573,0.14411456291166344
JFM2026,TP,ECMWF,All India,2026-02-19,daily,2,Week 1,0.2764274607248606,0.8564798836483755,0.34108179705127273,0.677251659960356,0.1895566895840327,0.14733266768706524,1.6833257417793361,0.08752475176392734
JFM2026,TP,ECMWF,All India,2026-02-26,daily,2,Week 1,0.3893966063978669,0.7384737580737373,0.37474945996073333,0.47270082092885246,-0.03908517023258229,0.1657332087023144,2.138208730322119,0.07751030399980963
JFM2026,TP,ECMWF,All India,2026-03-05,daily,2,Week 1,0.38407904974345486,0.9805528717948314,0.5661492253287235,0.6083035797545258,0.3215939675260584,0.13112668670192104,2.336014939421969,0.056132640459211895
JFM2026,TP,ECMWF,All India,2026-03-12,daily,2,Week 1,1.239484024694686,2.205366047434024,2.6939539167647872,0.4379690273472542,0.5399015488048131,0.7518258773516693,6.970622563146235,0.10785634576265565
JFM2026,TP,ECMWF,All India,2026-03-19,daily,2,Week 1,3.7180192234172553,2.391373129873067,3.0745487029468737,-0.5547633186020644,-0.20928942184380817,1.8432893320378163,8.316682546087756,0.22163757265268186
JFM2026,TP,ECMWF,All India,2026-03-26,daily,2,Week 1,1.419132665568051,1.3215639066335614,2.1111922346154657,-0.07382825638983115,0.3278050940602607,0.5658739603750826,4.870506428160729,0.11618380320848404
JFM2026,TP,ECMWF,All India,2026-01-01,daily,3,Week 1,0.13650490490689063,0.6202641626051653,0.17628362485071236,0.7799245657953899,0.2256518152352991,0.1278530499597554,0.49547745249809666,0.25804009711268655
JFM2026,TP,ECMWF,All India,2026-01-08,daily,3,Week 1,0.4123707346997645,0.8131914999189471,0.36274617337326137,0.49289837050575847,-0.13680243919607116,1.0450980452782554,2.278535727280565,0.45867090551420986
JFM2026,TP,ECMWF,All India,2026-01-15,daily,3,Week 1,0.14068192955464687,0.661528461605532,0.335350618040138,0.7873380546421067,0.5804930064634362,0.1304082118729411,0.5515701247789978,0.23643088342609717
JFM2026,TP,ECMWF,All India,2026-01-22,daily,3,Week 1,0.2294689116663368,0.7852000193045188,0.29997285491613224,0.707757378980217,0.23503441092863975,0.5272751888604428,0.9480895353607116,0.556144930615477
JFM2026,TP,ECMWF,All India,2026-01-29,daily,3,Week 1,0.5680940696915754,0.7895986295103918,0.932327789963123,0.2805280449336206,0.3906713113056025,0.4299721219667365,1.814599967104422,0.2369514657563055
JFM2026,TP,ECMWF,All India,2026-02-05,daily,3,Week 1,0.05439047182738705,0.7301308911506156,0.28296293936151495,0.9255058613645658,0.8077823479282653,0.07325319379829943,0.2929749616880194,0.2500322668402792
JFM2026,TP,ECMWF,All India,2026-02-12,daily,3,Week 1,0.18431313937188346,0.7237040336605639,0.24232365697838917,0.7453197290616027,0.23939271274566143,0.11155532226969334,1.1501259564164827,0.09699400456735453
JFM2026,TP,ECMWF,All India,2026-02-19,daily,3,Week 1,0.4246683010712481,0.7737654271355315,0.29076479185626425,0.4511666117684219,-0.4605217446037184,0.5302663049225766,2.0762390036600324,0.2553975260014928
JFM2026,TP,ECMWF,All India,2026-02-26,daily,3,Week 1,0.1978471336035275,0.7513946680738967,0.2834611894688527,0.7366934555036395,0.30203096242469074,0.17771820497453478,0.954681301661691,0.18615448387352257
JFM2026,TP,ECMWF,All India,2026-03-05,daily,3,Week 1,0.3722419142611384,0.7677101382523972,0.1639484909647681,0.5151270046941104,-1.2704808813466406,0.213411421010287,1.5036062190921364,0.141933052883449
JFM2026,TP,ECMWF,All India,2026-03-12,daily,3,Week 1,2.248307421457854,2.068364465894366,2.961813853336861,-0.08699770206392521,0.24090184839778195,0.7619314102081842,7.420859105217985,0.10267428600988145
JFM2026,TP,ECMWF,All India,2026-03-19,daily,3,Week 1,1.1617588799710046,1.164668659866804,1.8727308647026306,0.002498375714971246,0.37964450639014846,0.9031176237589075,4.323803809448212,0.2088710921123315
JFM2026,TP,ECMWF,All India,2026-03-26,daily,3,Week 1,1.6858069392187776,1.0863516661694315,2.0468316256454466,-0.5518059130549102,0.17638221038959356,0.8000914650184879,4.94869248156458,0.16167734568253692
JFM2026,TP,ECMWF,All India,2026-01-01,daily,4,Week 1,0.08739419576817126,0.6343934251931344,0.16080023773006033,0.862239751709966,0.45650456117557336,0.1239051134679923,0.2701172047458735,0.4587087060395222
JFM2026,TP,ECMWF,All India,2026-01-08,daily,4,Week 1,0.5203663537377767,0.7159258931101864,0.2592013924581813,0.2731561202834042,-1.0075754562997994,1.2363362120501182,2.0391122325085953,0.6063110172847765
JFM2026,TP,ECMWF,All India,2026-01-15,daily,4,Week 1,0.15869986677789927,0.6740159085867402,0.44911529931654404,0.7645458144887749,0.6466389209643804,0.1503826447660584,0.6876790077397209,0.21868145322675983
JFM2026,TP,ECMWF,All India,2026-01-22,daily,4,Week 1,0.597659916407685,0.7074999456462928,0.4389543972111254,0.15525093664603784,-0.3615535468032378,0.41763170846624825,1.823250472383104,0.2290588785206111
JFM2026,TP,ECMWF,All India,2026-01-29,daily,4,Week 1,0.5043068430244914,0.7488685930097584,1.4762613426776878,0.3265749856090976,0.6583891832392195,0.6258677228108911,1.5380239477638662,0.4069297644687786
JFM2026,TP,ECMWF,All India,2026-02-05,daily,4,Week 1,0.13975581603888002,0.7321111349983981,0.2525944809307019,0.8091057363317035,0.4467186475177921,0.08586422688055677,0.5454281149318546,0.15742537747854193
JFM2026,TP,ECMWF,All India,2026-02-12,daily,4,Week 1,0.09098907960250785,0.78361874406444,0.11556315258300039,0.8838860347691919,0.2126462668352943,0.09856526904092523,0.4473990633785553,0.22030727623031868
JFM2026,TP,ECMWF,All India,2026-02-19,daily,4,Week 1,0.552008434650299,0.8636521138749221,0.45078537986963046,0.36084399518966115,-0.2245482202859881,0.5423411304529455,1.750008051101394,0.3099077916307956
JFM2026,TP,ECMWF,All India,2026-02-26,daily,4,Week 1,0.16525560913104442,0.7509335630037698,0.2667418960900437,0.7799331162266684,0.38046624263606743,0.1508490228864832,0.8333241242335502,0.1810208279104203
JFM2026,TP,ECMWF,All India,2026-03-05,daily,4,Week 1,0.8210523326936807,1.0367033443695866,0.8556901394405144,0.20801612423372862,0.04047938050271482,0.16061265825817486,2.747676092679515,0.05845399997695744
JFM2026,TP,ECMWF,All India,2026-03-12,daily,4,Week 1,1.6423780042490863,1.2845676482208976,2.1653933031446133,-0.27854535845095385,0.24153362723344396,1.4185371220685985,4.9351769335995135,0.2874338936889901
JFM2026,TP,ECMWF,All India,2026-03-19,daily,4,Week 1,0.5815627387639033,0.719343992390896,1.914241500560118,0.19153736610636973,0.6961915523230822,0.5776451743764002,1.7772436971688896,0.32502305412396526
JFM2026,TP,ECMWF,All India,2026-03-26,daily,4,Week 1,1.0326110224478817,1.2052485103987058,2.0632889018011746,0.14323808447912068,0.4995315384353347,0.8323886637796664,2.362569431620832,0.35232347148782384
JFM2026,TP,ECMWF,All India,2026-01-01,daily,5,Week 1,0.10394676722775106,0.631077350140343,0.17659442678451825,0.8352868040587501,0.4113813832041957,0.20193493453081002,0.41337070296959444,0.488508094744352
JFM2026,TP,ECMWF,All India,2026-01-08,daily,5,Week 1,0.6420948813687567,1.0390080577467953,0.5994117124081164,0.38201164410484845,-0.07120843333067706,1.0141013761849813,2.971338312725835,0.34129448398444706
JFM2026,TP,ECMWF,All India,2026-01-15,daily,5,Week 1,0.21872702727067567,0.6515047008488376,0.3626283418440143,0.6642740612835197,0.39682864787010563,0.23488039083059772,0.8713714778622655,0.26955253505293686
JFM2026,TP,ECMWF,All India,2026-01-22,daily,5,Week 1,2.7199691807856263,3.1636041057689117,3.4803466798133327,0.14023086016809305,0.21847751646065583,0.7644150711473646,7.629514777536532,0.10019183308983431
JFM2026,TP,ECMWF,All India,2026-01-29,daily,5,Week 1,0.41860366417147005,0.691336765484413,1.2780060536683016,0.39450108099175296,0.672455648414232,0.8847887380631173,1.3050570099081062,0.6779694153939057
JFM2026,TP,ECMWF,All India,2026-02-05,daily,5,Week 1,0.224852645728058,0.7368200797029278,0.37806037995474207,0.6948337159612773,0.40524673398737177,0.12166496912142111,1.1597681328059741,0.10490456297248107
JFM2026,TP,ECMWF,All India,2026-02-12,daily,5,Week 1,0.06084984044854426,0.7896037190909678,0.16001123849751678,0.9229362286710128,0.61971520863212,0.0698442645215656,0.19325949690842537,0.36140146093136527
JFM2026,TP,ECMWF,All India,2026-02-19,daily,5,Week 1,0.399268695910827,0.7889687340336751,0.4172956846935571,0.49393597149340873,0.04319955715805768,0.6112689592504624,1.2390420420450743,0.49333996628681426
JFM2026,TP,ECMWF,All India,2026-02-26,daily,5,Week 1,0.10145101366786413,0.7903521445150372,0.2452136964395757,0.8716382129511209,0.5862750933536733,0.15795158608080082,0.461285084245682,0.34241641768905595
JFM2026,TP,ECMWF,All India,2026-03-05,daily,5,Week 1,0.5353634187641635,1.071492014996662,0.864736894945189,0.5003570616755074,0.380894440963922,0.45733888162392966,2.0191294043330057,0.22650300701009596
JFM2026,TP,ECMWF,All India,2026-03-12,daily,5,Week 1,1.7178372131035966,1.6333498204341321,2.1968965708885473,-0.05172645296952272,0.21806186241676018,1.2198813918547213,7.436489575295232,0.16403995184869086
JFM2026,TP,ECMWF,All India,2026-03-19,daily,5,Week 1,0.7091869274757757,0.8096072807438421,1.5813267172998058,0.1240358821573384,0.5515240970020745,0.7246629285367486,2.7737862507770514,0.26125406322629974
JFM2026,TP,ECMWF,All India,2026-03-26,daily,5,Week 1,1.3542272174811236,0.916962964527876,1.4562422368126047,-0.47686141084049716,0.07005360561081486,1.5633938854299347,3.675890972402637,0.4253101893302534
JFM2026,TP,ECMWF,All India,2026-01-01,daily,6,Week 1,0.1401808153947257,0.6433139603165527,0.17194618090839767,0.7820957976323916,0.1847401631478781,0.37480799431658474,0.7207965835416126,0.519991357998642
JFM2026,TP,ECMWF,All India,2026-01-08,daily,6,Week 1,0.11472359077867902,0.6593008056489997,0.1517820355407387,0.825992036115066,0.24415567119017256,0.32095064440014,0.3598072268117386,0.8920072207667761
JFM2026,TP,ECMWF,All India,2026-01-15,daily,6,Week 1,0.19732241689828633,0.6705975363107218,0.330897813076294,0.7057513542566061,0.403675669343906,0.21501690595962955,0.810553952031564,0.26527155338730185
JFM2026,TP,ECMWF,All India,2026-01-22,daily,6,Week 1,1.454441430839472,0.8328084171254592,0.48826116644451184,-0.7464297921719567,-1.978818572508287,1.6881684238533223,4.553202889537307,0.3707650339352378
JFM2026,TP,ECMWF,All India,2026-01-29,daily,6,Week 1,0.8100670936868313,0.7201633750770037,1.5107563290698856,-0.12483794888932609,0.46380029783786614,1.3479551433730088,2.7234749412557373,0.49493943305808236
JFM2026,TP,ECMWF,All India,2026-02-05,daily,6,Week 1,0.24178029385721322,0.7630417694912227,0.27842434587336995,0.6831362272363853,0.13161224066527133,0.332221891772787,1.2410110041791618,0.2677026155723152
JFM2026,TP,ECMWF,All India,2026-02-12,daily,6,Week 1,0.35699209178352886,0.9308573402451538,0.47326340066762995,0.616491081555515,0.2456799083133786,0.33624595437016247,1.197421525825961,0.28080834285839795
JFM2026,TP,ECMWF,All India,2026-02-19,daily,6,Week 1,0.3672848679276795,0.8047363878953617,0.2967648198699847,0.543596047783741,-0.23762940664122612,0.5573303438929159,1.09658538619393,0.5082416297989517
JFM2026,TP,ECMWF,All India,2026-02-26,daily,6,Week 1,0.09835438367945354,0.8176169340735255,0.3462079738941469,0.8797060339865602,0.7159095367643803,0.28085305484851125,0.3883665359491767,0.7231649198664863
JFM2026,TP,ECMWF,All India,2026-03-05,daily,6,Week 1,0.42250058999595286,0.9905257202512647,0.9946594568314365,0.573458233988333,0.5752309123548067,0.5973671895268726,1.3762542912081277,0.43405291692313724
JFM2026,TP,ECMWF,All India,2026-03-12,daily,6,Week 1,1.6992040788021623,1.4289143680562482,2.2700796036369937,-0.1891573888459035,0.25147819658843984,0.933991426614327,4.319556808131219,0.216223901687359
JFM2026,TP,ECMWF,All India,2026-03-19,daily,6,Week 1,0.4012706021777479,0.7529827613316942,1.9002703236199907,0.46709191393960026,0.7888349898485324,0.6701806755783806,1.4046727566503103,0.47710804698493936
JFM2026,TP,ECMWF,All India,2026-03-26,daily,6,Week 1,1.4753989544202957,1.392687445410142,2.32445585635426,-0.05938985756118109,0.3652712524580477,0.9695518329350643,6.997497818165779,0.13855693251065684
JFM2026,TP,ECMWF,All India,2026-01-01,daily,7,Week 1,0.07973366094117898,0.6499290078802861,0.1944329069810791,0.8773194303155868,0.5899168398025436,0.2610484863555644,0.34514194919063074,0.7563510809617078
JFM2026,TP,ECMWF,All India,2026-01-08,daily,7,Week 1,0.05370545532021984,0.6560186500988661,0.13222244821129878,0.9181342553109945,0.5938249817126698,0.11441705649799365,0.14979017176727788,0.7638488904048938
JFM2026,TP,ECMWF,All India,2026-01-15,daily,7,Week 1,1.0728018713455314,1.3046582376306861,1.4250080796767959,0.17771425465891788,0.24716085007121358,0.10479375852171356,3.951315729778715,0.026521231328578827
JFM2026,TP,ECMWF,All India,2026-01-22,daily,7,Week 1,0.9815690430961628,0.673354607115795,0.28490420648985165,-0.45772975000580196,-2.4452599180248553,1.7431446537800028,3.310014053061671,0.5266275688973715
JFM2026,TP,ECMWF,All India,2026-01-29,daily,7,Week 1,0.11449854629531084,0.7181841996299051,1.5384592640362194,0.8405721730521024,0.9255758348811144,0.29484697935356197,0.3410352808186779,0.8645644481291266
JFM2026,TP,ECMWF,All India,2026-02-05,daily,7,Week 1,0.2290959835135185,0.7562215819081227,0.3108271087178966,0.6970517782163052,0.2629472234307477,0.3991511157826957,0.9071224852355689,0.440018985615863
JFM2026,TP,ECMWF,All India,2026-02-12,daily,7,Week 1,0.231862238983813,0.791225752595289,0.16408053701378714,0.7069581744233112,-0.41310019581621926,0.7889858000493892,0.5506987265559533,1.4326995179082278
JFM2026,TP,ECMWF,All India,2026-02-19,daily,7,Week 1,0.2574845730617807,0.8028630449333828,0.23817388892619762,0.6792920353145095,-0.08107809056082904,0.3944204485793844,1.1051132667978467,0.35690499827429356
JFM2026,TP,ECMWF,All India,2026-02-26,daily,7,Week 1,0.15387228476060438,0.8462871458218687,0.3483859518324033,0.8181795794485667,0.5583281014883541,0.2840356577878548,0.7942891958764309,0.35759728227757837
JFM2026,TP,ECMWF,All India,2026-03-05,daily,7,Week 1,0.8841766068209589,1.2127076887010202,1.522703196548411,0.27090706601519454,0.4193375249850614,0.712015545769133,3.7043419011974676,0.19221107682823943
JFM2026,TP,ECMWF,All India,2026-03-12,daily,7,Week 1,1.822835586112723,1.952151846123009,2.912679196737698,0.06624293098260225,0.37417220950581775,1.834112215252628,4.317072936166156,0.4248508752046798
JFM2026,TP,ECMWF,All India,2026-03-19,daily,7,Week 1,0.5022189389120293,0.7730639165882618,2.0050601768464493,0.3503526317352179,0.7495242563233602,0.7857016988245726,1.8779331973104938,0.4183863941219131
JFM2026,TP,ECMWF,All India,2026-03-26,daily,7,Week 1,1.0576552938407788,1.5269862901200206,2.607454186592423,0.3073577014514993,0.5943724345074741,0.8987252261580234,4.234206562760764,0.2122535149943279
JFM2026,TP,ECMWF,All India,2026-01-01,daily,8,Week 2,0.2270140612245928,0.7483999167076134,0.3611765030169616,0.6966674418895169,0.37145949604055006,0.5604226629404997,1.2082724592097085,0.46382143254928926
JFM2026,TP,ECMWF,All India,2026-01-08,daily,8,Week 2,0.375470250991405,0.7728775397127993,0.4345962570847823,0.5141917940442033,0.13604812542562417,0.18296988402706255,1.527116767462003,0.11981394476543532
JFM2026,TP,ECMWF,All India,2026-01-15,daily,8,Week 2,3.373867561272891,3.8167478153487977,4.358664947908651,0.1160360273987433,0.22594014415085517,0.7390307660675725,11.026313217370353,0.06702428558834489
JFM2026,TP,ECMWF,All India,2026-01-22,daily,8,Week 2,0.17031996869287136,0.6684234747140648,0.12547484389477281,0.7451915213394771,-0.35740331213886267,0.3371409972578122,0.57457350046184,0.5867673970115566
JFM2026,TP,ECMWF,All India,2026-01-29,daily,8,Week 2,0.15185033445744306,0.7231102845146085,1.4350069287853273,0.7900039071365533,0.8941814625341371,0.14450520641427905,0.6406641356803607,0.22555532355626567
JFM2026,TP,ECMWF,All India,2026-02-05,daily,8,Week 2,0.1390397903785853,0.7524894368031949,0.25135369405315233,0.8152269207003505,0.4468360972280624,0.4362629815947868,0.35700605888208453,1.2220044190871282
JFM2026,TP,ECMWF,All India,2026-02-12,daily,8,Week 2,0.20073507696288967,0.7834797228347203,0.12125781989936937,0.7437903354580679,-0.6554402605083751,0.6825366725983273,0.43824755062115905,1.5574226749948061
JFM2026,TP,ECMWF,All India,2026-02-19,daily,8,Week 2,0.35059359579162475,0.7882237021639402,0.34552403821128885,0.5552105387986597,-0.014672083617047305,0.3534657609782319,1.687697416357584,0.20943669022204672
JFM2026,TP,ECMWF,All India,2026-02-26,daily,8,Week 2,0.3568893218670522,0.9092504101141715,0.43733322905030403,0.6074906121601432,0.1839419047986377,0.2661477573654342,1.8232295326810408,0.145976001701808
JFM2026,TP,ECMWF,All India,2026-03-05,daily,8,Week 2,1.6307208691485409,1.9708430782261421,2.1741477666883986,0.1725770117546489,0.24994938516418796,0.967736152009541,7.256818923838674,0.13335542228159014
JFM2026,TP,ECMWF,All India,2026-03-12,daily,8,Week 2,3.1310114868683803,3.27225556292516,4.341703002707417,0.04316413352828652,0.27885175818891084,3.2441859949056417,6.565791426655009,0.49410433321644764
JFM2026,TP,ECMWF,All India,2026-03-19,daily,8,Week 2,1.215682255157758,0.9863007547187758,1.9083283708818983,-0.2325674996612832,0.36295960710579744,1.333582440817083,4.04524992989311,0.3296662663442209
JFM2026,TP,ECMWF,All India,2026-03-26,daily,8,Week 2,1.2091685311270155,1.2012563558801057,1.9071448978631393,-0.0065865834617064856,0.36597972577656346,0.9858966871820942,3.2444165470105464,0.3038748794727095
JFM2026,TP,ECMWF,All India,2026-01-01,daily,9,Week 2,0.4170591967748271,1.1194008636981647,0.8004797096156212,0.6274264114849897,0.47898842186131996,0.7994783467598527,1.7721837596688546,0.4511260993099503
JFM2026,TP,ECMWF,All India,2026-01-08,daily,9,Week 2,0.10881577534044498,0.6656365234739077,0.2170496289837264,0.8365237310408637,0.49865947318157544,0.2591797162757647,0.421648506615463,0.614681926318626
JFM2026,TP,ECMWF,All India,2026-01-15,daily,9,Week 2,1.6571426770822355,0.8485784208138628,0.4359060851792143,-0.9528456491892487,-2.8016048259590907,2.1799761316165007,5.986963264558772,0.3641205124008993
JFM2026,TP,ECMWF,All India,2026-01-22,daily,9,Week 2,0.26992728721249243,0.7090411152932883,0.21802324309034532,0.6193065798436251,-0.23806656293356254,0.2926841707746026,0.7590012014349358,0.38561753291202466
JFM2026,TP,ECMWF,All India,2026-01-29,daily,9,Week 2,0.23268834281335163,0.7376822738425256,1.585500356540123,0.68456834186716,0.853239804170638,0.37828180688195745,0.9771395274937918,0.38713182328442935
JFM2026,TP,ECMWF,All India,2026-02-05,daily,9,Week 2,0.11749901585619926,0.742107136089568,0.2933607932053202,0.8416683924165664,0.5994726678627335,0.29449805485455277,0.45802954621377523,0.6429673746791484
JFM2026,TP,ECMWF,All India,2026-02-12,daily,9,Week 2,0.424264199985101,0.8564798836483755,0.3506270627936397,0.5046419558882704,-0.21001555500238211,0.886167251002669,1.7761758443827942,0.49891864806359
JFM2026,TP,ECMWF,All India,2026-02-19,daily,9,Week 2,0.45217198315447116,0.7384737580737373,0.41615645900666537,0.38769390488033917,-0.08654323000001529,0.3626819983916135,2.3491456088524587,0.15438889655238577
JFM2026,TP,ECMWF,All India,2026-02-26,daily,9,Week 2,0.4284481574460326,0.9805528717948314,0.5870149526313817,0.5630545075434952,0.27012394569260956,0.2772332631648732,2.4728102701657884,0.11211263011548646
JFM2026,TP,ECMWF,All India,2026-03-05,daily,9,Week 2,1.272904011308465,2.205366047434024,2.408860691290983,0.4228150865070641,0.47157425254580554,1.182300781537435,7.570043325365399,0.15618150791499816
JFM2026,TP,ECMWF,All India,2026-03-12,daily,9,Week 2,2.907418962118935,2.391373129873067,2.8966815720457686,-0.21579477740191022,-0.003706789927062415,2.9849131782024076,7.44984858789289,0.4006676300849033
JFM2026,TP,ECMWF,All India,2026-03-19,daily,9,Week 2,1.7684712235351872,1.3215639066335614,1.7176985737550572,-0.3381654982088904,-0.029558532885741506,1.6210155553933059,5.679366513234622,0.2854218954906071
JFM2026,TP,ECMWF,All India,2026-03-26,daily,9,Week 2,1.305152178097298,1.3530712996181589,1.933110307289165,0.03541507497379015,0.32484340227457786,1.6143861624131006,3.636976132352519,0.44388142887505316
JFM2026,TP,ECMWF,All India,2026-01-01,daily,10,Week 2,0.3792135087418871,0.8131914999189471,0.42857442737474605,0.533672562022987,0.11517467090890543,1.1356425795179925,1.2643159686180547,0.8982268734288731
JFM2026,TP,ECMWF,All India,2026-01-08,daily,10,Week 2,0.1999878455810427,0.661528461605532,0.1841764423505094,0.6976882217649842,-0.08584921626644504,0.5874299785002686,0.5383825151769916,1.0911015160051265
JFM2026,TP,ECMWF,All India,2026-01-15,daily,10,Week 2,1.262315563743133,0.7852000193045188,0.37668671037843005,-0.607635675889582,-2.351101934217364,2.22433880814775,4.396505626093022,0.505933347371699
JFM2026,TP,ECMWF,All India,2026-01-22,daily,10,Week 2,0.5911380786197108,0.7895986295103918,0.6619795434224851,0.2513435858085784,0.10701458301342437,0.6100607581555572,1.889382940328411,0.3228888888186515
JFM2026,TP,ECMWF,All India,2026-01-29,daily,10,Week 2,0.3858468967666812,0.7301308911506156,1.5540056913423905,0.4715373620767862,0.7517081829775175,0.9795157031991607,1.1569421963293098,0.8466418688046133
JFM2026,TP,ECMWF,All India,2026-02-05,daily,10,Week 2,0.27290855661626323,0.7237040336605639,0.4071068699166046,0.6229003239958941,0.32963902900442765,0.4433357510916346,1.2556250642583717,0.3530797239648035
JFM2026,TP,ECMWF,All India,2026-02-12,daily,10,Week 2,0.5811975220831975,0.7737654271355315,0.30428864027380265,0.24887116728026681,-0.9100204383582275,1.4843344328140713,1.91644068804396,0.7745266744096716
JFM2026,TP,ECMWF,All India,2026-02-19,daily,10,Week 2,0.3704080865845945,0.7513946680738967,0.2480619283584823,0.5070392400652937,-0.49320812361542976,0.5657365005675972,1.5462312323771714,0.36588091659346156
JFM2026,TP,ECMWF,All India,2026-02-26,daily,10,Week 2,0.33172085571562554,0.7677101382523972,0.18865453444485702,0.5679087207696001,-0.758350822002565,0.6659536193940078,1.3877955357145315,0.47986436204460736
JFM2026,TP,ECMWF,All India,2026-03-05,daily,10,Week 2,2.075554640852735,2.068364465894366,3.089748855414852,-0.0034762611120666698,0.3282448710304462,1.2532075426645832,7.364312319309111,0.17017305735101604
JFM2026,TP,ECMWF,All India,2026-03-12,daily,10,Week 2,1.0317004698967311,1.164668659866804,1.5002995768753378,0.11416825621913751,0.3123370253523329,1.601083236519691,4.179762314070921,0.3830560486967739
JFM2026,TP,ECMWF,All India,2026-03-19,daily,10,Week 2,1.0829138076266616,1.0863516661694315,2.0990363824742726,0.0031645908501176656,0.4840900249903436,1.8276712020689818,3.2529456118615023,0.5618511405184837
JFM2026,TP,ECMWF,All India,2026-03-26,daily,10,Week 2,1.6018131852196384,1.4086631478776546,2.1255782173636453,-0.1371158446453229,0.2464106132935595,2.261085212778663,6.274970593724225,0.36033399344373634
