season,variable,model,region,init_date,scale,lead,week,pcc,rmse,bias,msss_clim,msss_pers,fcst_std,obs_std,fcst_mean,obs_mean,std_ratio
JFM2026,TP,ECMWF,All India,2026-01-01,daily,1,Week 1,0.03753570652248642,1.2529030176988,0.5208142301528891,-1.1880067323711545,-4.019135446890586,1.1882762052804468,0.7066828588121808,0.6699731215289204,0.14915889137603153,1.6814844034532634
JFM2026,TP,ECMWF,All India,2026-01-08,daily,1,Week 1,0.3291853320671948,1.313934351827444,-0.16276809777983087,0.3833609695180159,0.009527619097943196,0.7145462509447456,1.615280824957836,0.04403610398108714,0.20680420176091802,0.442366577937553
JFM2026,TP,ECMWF,All India,2026-01-15,daily,1,Week 1,-0.0923553130932288,1.5497591116614569,-0.3295447080776981,0.11053374891900303,0.3142208938508151,1.097456172870763,1.6095490829073313,0.038474273764162875,0.36801898184186116,0.6818407618166114
JFM2026,TP,ECMWF,All India,2026-01-22,daily,1,Week 1,0.6180567199287813,9.401169779077213,-2.610483112963042,0.2988810387049281,0.37592506795350655,4.281369594724235,10.69006242543134,1.587289014583736,4.19777212754678,0.4004999619589671
JFM2026,TP,ECMWF,All India,2026-01-29,daily,1,Week 1,0.2641314529324025,0.8829816448013292,0.033399223054843725,0.46600524646432795,0.9335808400765782,0.8720806644405926,1.0260238265243948,0.23029769995455637,0.19689847689971268,0.8499614159982258
JFM2026,TP,ECMWF,All India,2026-02-05,daily,1,Week 1,0.5160943587350421,0.6977736765238373,-0.03514235323539539,0.81052383673501,0.030023124020136738,1.6727440913313465,1.3994137626239933,0.10197250310517748,0.13711485634057288,1.1953177366176826
JFM2026,TP,ECMWF,All India,2026-02-12,daily,1,Week 1,0.7021365169877014,0.36945245045348274,-0.006970470272175927,0.9597009431980988,-0.1483801046508535,1.0658051443143925,1.6034865153555493,0.07809861056986289,0.08506908084203878,0.6646798299255208
JFM2026,TP,ECMWF,All India,2026-02-19,daily,1,Week 1,0.6969144317835423,0.31278808986493817,0.03855746627043689,0.9742364791783692,-0.08736033735211435,1.2181517256033338,1.682218879154234,0.09288670641190468,0.054329240141467776,0.7241339047483415
JFM2026,TP,ECMWF,All India,2026-02-26,daily,1,Week 1,0.6706054018815722,1.6619553814419705,-0.174377889996293,0.22250891537608108,-1.1674584831134234,1.2224923046326097,1.7457784707222865,0.19790246609899784,0.3722803560952908,0.7002562611090192
JFM2026,TP,ECMWF,All India,2026-03-05,daily,1,Week 1,0.7013180253300498,1.6188665141381235,-0.28798474214398023,0.5915309491130887,0.06407412119213018,1.7218801763230707,2.424974229258791,0.09876129569457681,0.38674603783855704,0.7100612268565735
JFM2026,TP,ECMWF,All India,2026-03-12,daily,1,Week 1,0.2685118971293197,8.059620125644013,-0.6675842184769433,-0.17006436014435455,0.19101158932461226,2.650745567232164,7.3643100813970666,1.641417302859916,2.3090015213368593,0.3599448608129897
JFM2026,TP,ECMWF,All India,2026-03-19,daily,1,Week 1,0.5398501134227779,6.510742667190186,-1.6155639215121695,0.3055852925972776,0.5058280667933853,3.869389687392886,7.10869080868158,2.8828610569548188,4.498424978466989,0.5443181862217645
JFM2026,TP,ECMWF,All India,2026-03-26,daily,1,Week 1,0.19564720651533093,3.7254451911113287,-0.9740611173955913,-0.5499725076838922,-0.3974802230699841,1.419856900879903,2.9893280375730145,0.24614725610653937,1.2202083735021312,0.47497527304921044
JFM2026,TP,ECMWF,All India,2026-01-01,daily,2,Week 1,0.5293759811038607,0.4262606231203308,0.05882732210707836,0.784493331874633,0.15815702442039203,0.5956836548230244,0.7762968711744379,0.18708032231421917,0.12825300020714078,0.7673400176427753
JFM2026,TP,ECMWF,All India,2026-01-08,daily,2,Week 1,0.8745769606811684,1.5187066138496013,-0.37477578550679264,0.6783639307124626,0.6297333031724703,1.26064193389782,2.677882450280235,0.27467766783471503,0.6494534533415077,0.47076074372342086
JFM2026,TP,ECMWF,All India,2026-01-15,daily,2,Week 1,0.5048382387023707,0.9087356176747547,0.19858018271071423,0.4843831994874891,0.41173834102238793,1.5505133861947287,1.1250764209825723,0.32751990079757787,0.12893971808686366,1.3781405043051262
JFM2026,TP,ECMWF,All India,2026-01-22,daily,2,Week 1,-0.165855666602154,9.427914176113214,3.2735808451443993,-12.693542429900077,-15.323135838288813,8.517100494652475,2.5157041433361544,3.6453663148746753,0.37178546973027654,3.385573187218144
JFM2026,TP,ECMWF,All India,2026-01-29,daily,2,Week 1,0.34614678954483874,0.7525933404926296,-0.10771688468019217,0.7271107724812832,0.941391669643665,0.6262980676647704,1.3359136790019455,0.19905025865601905,0.30676714333621125,0.4688162697253572
JFM2026,TP,ECMWF,All India,2026-02-05,daily,2,Week 1,0.6696790653553661,0.9734901281527885,0.0033837287399180902,0.6510174595935236,-0.1355479914767972,2.1128470766118888,1.4302782273906338,0.11551396427383304,0.11213023553391499,1.4772280218978915
JFM2026,TP,ECMWF,All India,2026-02-12,daily,2,Week 1,0.8610699169961343,0.5650783013852573,-0.025938047223484976,0.8779101740998189,-0.7827478623915738,1.2796532626777786,1.346188041208507,0.07460588617899694,0.1005439334024819,0.9505754200052182
JFM2026,TP,ECMWF,All India,2026-02-19,daily,2,Week 1,0.6658110231480086,1.6833257417793361,-0.19625932959252382,0.4638046605398104,0.046952155927334815,1.4446496685942438,2.1778778631417213,0.11159239881747818,0.307851728410002,0.6633290567131477
JFM2026,TP,ECMWF,All India,2026-02-26,daily,2,Week 1,0.528608568344466,2.138208730322119,-0.20360173692213332,-0.8651641733436573,-0.44032976314507155,1.0694182117259312,1.4205347743230141,0.22623217384304956,0.4298339107651829,0.7528279004895077
JFM2026,TP,ECMWF,All India,2026-03-05,daily,2,Week 1,0.5703952343976799,2.336014939421969,-0.3234058655174865,0.3513185245851065,-0.027958199577037934,1.53198773103381,2.847287778638375,0.24816035031330697,0.5715662158307934,0.5380515951100786
JFM2026,TP,ECMWF,All India,2026-03-12,daily,2,Week 1,0.74438595086168,6.970622563146235,-0.5769329456660849,0.4999194505747959,0.5972022496634823,6.4438020540933465,9.762761608277428,1.9706565311048223,2.5475894767709075,0.6600388611998804
JFM2026,TP,ECMWF,All India,2026-03-19,daily,2,Week 1,0.16986518277055523,8.316682546087756,1.1724668267420777,-0.24784973104941121,-0.15137230439362526,4.959663834337005,7.276941345359,4.016624382016464,2.8441575552743865,0.6815588581733065
JFM2026,TP,ECMWF,All India,2026-03-26,daily,2,Week 1,0.5746131509288721,4.870506428160729,-1.239983793887555,-0.15716593865780615,-0.16455215052325278,0.9398654532750653,4.4800396586415845,0.784110958243683,2.0240947521312376,0.20978953868458536
JFM2026,TP,ECMWF,All India,2026-01-01,daily,3,Week 1,0.5301961718844134,0.49547745249809666,0.027452192089798357,0.6923562405073851,-0.11691573810497036,0.7971903842114175,0.7410465477817981,0.15002619490789346,0.12257400281809509,1.0757629012612997
JFM2026,TP,ECMWF,All India,2026-01-08,daily,3,Week 1,0.6438290598121977,2.278535727280565,0.4502001968414797,-1.040719606111033,-2.370099765973562,2.9186883151504137,1.5590707718218355,0.7692726284309807,0.3190724315895009,1.8720691631848192
JFM2026,TP,ECMWF,All India,2026-01-15,daily,3,Week 1,0.616644056563107,0.5515701247789978,0.06888896052207284,0.8090544416792832,0.7352501962060585,1.2695585502743907,1.112268434944819,0.19002524657517034,0.12113628605309756,1.1414138083828433
JFM2026,TP,ECMWF,All India,2026-01-22,daily,3,Week 1,0.8224504690933314,0.9480895353607116,0.11266049701902495,0.7803344979299045,0.6980916094953145,1.6715295338684166,1.9649171431629568,0.4158201531579098,0.30315965613888485,0.8506870326235386
JFM2026,TP,ECMWF,All India,2026-01-29,daily,3,Week 1,0.26398749641850844,1.814599967104422,-0.34030401523015297,-0.07068036187371596,0.32692219240949716,0.9255579308321656,1.747201234616586,0.3667806446864374,0.7070846599165905,0.5297374523864015
JFM2026,TP,ECMWF,All India,2026-02-05,daily,3,Week 1,0.8586725945347223,0.2929749616880194,-0.020021218252547723,0.963556045939201,0.8078670560623658,1.3625341523468928,1.2676667318080308,0.05658256308829202,0.07660378134083974,1.0748362469081725
JFM2026,TP,ECMWF,All India,2026-02-12,daily,3,Week 1,0.8134348991794835,1.1501259564164827,-0.13164330650802894,0.32962754097616564,-0.03848096175762672,1.2280168507500862,1.1626624208809972,0.0848909399024446,0.2165342464104736,1.0562110107760834
JFM2026,TP,ECMWF,All India,2026-02-19,daily,3,Week 1,0.5893353485306578,2.0762390036600324,0.30611732973534744,-0.2921634104371569,-1.4390323152326805,2.2867171042689898,1.6560166211010436,0.585401125878913,0.2792837961435655,1.3808539570989387
JFM2026,TP,ECMWF,All India,2026-02-26,daily,3,Week 1,0.643292834298813,0.954681301661691,0.022844470812172158,0.6510947618030842,0.047419698047012404,1.695179011813525,1.37674341924526,0.26969940470281906,0.2468549338906468,1.2312962518047361
JFM2026,TP,ECMWF,All India,2026-03-05,daily,3,Week 1,0.29437548558290827,1.5036062190921364,0.19742169787667344,0.3710847910326168,-6.872769085000376,1.3720677180146494,1.6329949006196312,0.3648535105552342,0.16743181267856078,0.8402155557828292
JFM2026,TP,ECMWF,All India,2026-03-12,daily,3,Week 1,0.5484951600819213,7.420859105217985,-1.7835309349608583,0.1263051318190792,0.36741086333113027,4.548423002954238,7.66858446371511,1.4687868585667072,3.2523177935275664,0.5931241971025663
JFM2026,TP,ECMWF,All India,2026-03-19,daily,3,Week 1,0.3244182107976782,4.323803809448212,0.020049791070250574,-0.036394546714192844,0.2963829807610041,2.43136735532606,4.246885704954607,1.3580510546939526,1.3380012636237024,0.5725059547728157
