time,tp_mm_day
1990-05-15 06:00:00,7.896302721105088
1990-05-16 06:00:00,6.782751761578336
1990-05-17 06:00:00,4.557382417695842
1990-05-18 06:00:00,4.394022747472574
1990-05-19 06:00:00,5.106056448628676
1990-05-20 06:00:00,6.925035671355389
1990-05-21 06:00:00,7.166370854347885
1990-05-22 06:00:00,6.636001851653576
1990-05-23 06:00:00,5.241674157173663
1990-05-24 06:00:00,5.706484213573044
1990-05-25 06:00:00,6.567776395187957
1990-05-26 06:00:00,6.150243294020915
1990-05-27 06:00:00,6.220543795403903
1990-05-28 06:00:00,6.140824868401477
1990-05-29 06:00:00,6.106425344024669
1990-05-30 06:00:00,6.201104083315013
1990-05-31 06:00:00,6.783657285587246
1991-01-01 06:00:00,1.92210624160965
1991-01-02 06:00:00,1.6738342122989498
1991-01-03 06:00:00,2.119736878071379
1991-01-04 06:00:00,1.5415246297134466
1991-01-05 06:00:00,0.5452550624902238
1991-01-06 06:00:00,0.7475133110030346
1991-01-07 06:00:00,0.8690026699740403
1991-01-08 06:00:00,0.6812316111022497
1991-01-09 06:00:00,0.566465649069595
1991-01-10 06:00:00,0.5877584780610313
1991-01-11 06:00:00,0.581296778416611
1991-01-12 06:00:00,0.6242561122433254
1991-01-13 06:00:00,0.5282461785118056
1991-01-14 06:00:00,0.49078401852786463
1991-01-15 06:00:00,0.8849810165650985
1991-01-16 06:00:00,1.359693358547982
1991-01-17 06:00:00,1.9108427587132828
1991-01-18 06:00:00,2.6720771346146335
1991-01-19 06:00:00,1.2835894563006085
1991-01-20 06:00:00,1.1111632062560641
1991-01-21 06:00:00,0.7952561916344649
1991-01-22 06:00:00,0.661164948720899
1991-01-23 06:00:00,0.4982121692169301
1991-01-24 06:00:00,0.45693934290419674
1991-01-25 06:00:00,0.6625706827115024
1991-01-26 06:00:00,0.9763616260184533
1991-01-27 06:00:00,1.2635304982108593
1991-01-28 06:00:00,1.2843536069053831
1991-01-29 06:00:00,0.48551837631435035
1991-01-30 06:00:00,0.28011054188188106
1991-01-31 06:00:00,0.32243014366693545
1991-02-01 06:00:00,0.42485745477622044
1991-02-02 06:00:00,0.8666508523194939
1991-02-03 06:00:00,0.830046686040917
1991-02-04 06:00:00,0.8644154045466156
1991-02-05 06:00:00,0.8258614725921148
1991-02-06 06:00:00,0.9729216673763658
1991-02-07 06:00:00,0.6455890349960192
1991-02-08 06:00:00,0.5446765338829608
1991-02-09 06:00:00,0.9247784194076762
1991-02-10 06:00:00,1.3507509488706186
1991-02-11 06:00:00,1.4779156833330884
1991-02-12 06:00:00,1.084450404644024
1991-02-13 06:00:00,0.49620096065302155
1991-02-14 06:00:00,0.6859397407090075
1991-02-15 06:00:00,0.3508831673277334
1991-02-16 06:00:00,0.0916585528427362
1991-02-17 06:00:00,0.06529515085085118
1991-02-18 06:00:00,0.29576293930540887
1991-02-19 06:00:00,0.31915696136377386
1991-02-20 06:00:00,0.13008472080659542
1991-02-21 06:00:00,0.2836359873068674
1991-02-22 06:00:00,0.37429117731329076
1991-02-23 06:00:00,0.31074091683997795
1991-02-24 06:00:00,0.753519998955007
1991-02-25 06:00:00,1.0558013087854408
1991-02-26 06:00:00,1.2397491668868363
1991-02-27 06:00:00,1.7125956690961048
1991-02-28 06:00:00,1.0518290615239834
1991-03-01 06:00:00,1.2477187154618903
1991-03-02 06:00:00,1.4786716597349834
1991-03-03 06:00:00,1.521077951691502
1991-03-04 06:00:00,2.176360548662601
1991-03-05 06:00:00,1.830097221037213
1991-03-06 06:00:00,1.3098937803287027
1991-03-07 06:00:00,0.9326490308328326
1991-03-08 06:00:00,1.1164985366234337
1991-03-09 06:00:00,0.8210971987701716
1991-03-10 06:00:00,0.4092646722440866
1991-03-11 06:00:00,0.6243238234654048
1991-03-12 06:00:00,0.7226790015610952
1991-03-13 06:00:00,0.7596731132234129
1991-03-14 06:00:00,0.8193554244112059
1991-03-15 06:00:00,0.6507810368303395
1991-03-16 06:00:00,0.6414988607112737
1991-03-17 06:00:00,0.8454712544727588
1991-03-18 06:00:00,1.3909520333904277
1991-03-19 06:00:00,1.0931271156603475
1991-03-20 06:00:00,0.7445070574443392
1991-03-21 06:00:00,0.9372162602079019
1991-03-22 06:00:00,1.414114296105279
1991-03-23 06:00:00,1.3992674603742294
1991-03-24 06:00:00,1.0107621176504804
1991-03-25 06:00:00,1.3285563028330871
1991-03-26 06:00:00,0.6112535690486104
1991-03-27 06:00:00,0.7644970965912818
1991-03-28 06:00:00,1.3221415331173465
1991-03-29 06:00:00,1.2056486754438487
1991-03-30 06:00:00,1.263012258881314
1991-03-31 06:00:00,1.1084022653615104
1991-04-01 06:00:00,2.6676828903224217
1991-04-02 06:00:00,3.8249101672415162
1991-04-03 06:00:00,2.475661114190258
1991-04-04 06:00:00,2.0811050919540772
1991-04-05 06:00:00,2.018361904861308
1991-04-06 06:00:00,2.0539817283562005
1991-04-07 06:00:00,2.4105459070805173
1991-04-08 06:00:00,2.7320232286052186
1991-04-09 06:00:00,2.755292856673726
1991-04-10 06:00:00,1.6285036367868329
1991-04-11 06:00:00,1.2393191700174206
1991-04-12 06:00:00,0.9392720876020569
1991-04-13 06:00:00,1.8409271970192975
1991-04-14 06:00:00,2.5672688427993258
1991-04-15 06:00:00,1.5681142547537983
1991-04-16 06:00:00,1.2145743233779285
1991-04-17 06:00:00,0.8648473980408866
1991-04-18 06:00:00,0.5023594203291983
1991-04-19 06:00:00,0.44003988100863894
1991-04-20 06:00:00,0.83200089518483
1991-04-21 06:00:00,1.2975175452672816
1991-04-22 06:00:00,2.2593048530245667
1991-04-23 06:00:00,2.7454624751741927
1991-04-24 06:00:00,3.526087798046454
1991-04-25 06:00:00,4.701215689142875
1991-04-26 06:00:00,4.694360044300739
1991-04-27 06:00:00,4.492973735685634
1991-04-28 06:00:00,4.100646557896993
1991-04-29 06:00:00,4.4219771134985715
1991-04-30 06:00:00,4.19976326032517
1991-05-01 06:00:00,2.441532612145429
1991-05-02 06:00:00,1.9839437818339143
1991-05-03 06:00:00,2.864067890256954
1991-05-04 06:00:00,2.413703818155214
1991-05-05 06:00:00,2.018117077689552
1991-05-06 06:00:00,3.2154431401944055
1991-05-07 06:00:00,2.8602040694848747
1991-05-08 06:00:00,2.8350263448888695
1991-05-09 06:00:00,2.8620689654509115
1991-05-10 06:00:00,2.6915568440240416
1991-05-11 06:00:00,2.5049258756665433
1991-05-12 06:00:00,1.8740294053979196
1991-05-13 06:00:00,2.176415081171627
1991-05-14 06:00:00,1.6956742193722394
1991-05-15 06:00:00,1.2698944812258552
1991-05-16 06:00:00,1.8005661422051817
1991-05-17 06:00:00,2.810145289868082
1991-05-18 06:00:00,2.285695209213887
1991-05-19 06:00:00,1.6798290840426313
1991-05-20 06:00:00,2.2062736003966372
1991-05-21 06:00:00,2.663558849445524
1991-05-22 06:00:00,2.3256617253178624
1991-05-23 06:00:00,2.809171875206739
1991-05-24 06:00:00,3.6405839860350735
1991-05-25 06:00:00,3.4207132530199553
1991-05-26 06:00:00,2.9398278279093386
1991-05-27 06:00:00,3.9585930923755672
1991-05-28 06:00:00,4.743280560060615
1991-05-29 06:00:00,5.118850023187393
1991-05-30 06:00:00,6.594621921794816
1991-05-31 06:00:00,7.61566364934259
1992-01-01 06:00:00,1.3852966707462517
1992-01-02 06:00:00,1.6438661689147933
1992-01-03 06:00:00,1.0603688397236124
1992-01-04 06:00:00,0.7177726499311152
1992-01-05 06:00:00,0.9782808929187448
1992-01-06 06:00:00,0.9422165063508223
1992-01-07 06:00:00,0.8723799484289367
1992-01-08 06:00:00,0.5517408498162595
1992-01-09 06:00:00,0.4908587639145195
1992-01-10 06:00:00,0.5202741479120857
1992-01-11 06:00:00,0.8970355727890862
1992-01-12 06:00:00,0.8851755022997595
1992-01-13 06:00:00,0.5143973806287538
1992-01-14 06:00:00,0.32878324170327017
1992-01-15 06:00:00,0.3719093441713141
1992-01-16 06:00:00,0.3843688470947922
1992-01-17 06:00:00,0.6795787399018253
1992-01-18 06:00:00,0.4804372713962227
1992-01-19 06:00:00,0.37015569736917026
1992-01-20 06:00:00,0.22230244787929024
1992-01-21 06:00:00,0.2666794548021468
1992-01-22 06:00:00,0.545770707548126
1992-01-23 06:00:00,0.9675759744577124
1992-01-24 06:00:00,0.9563975520288158
1992-01-25 06:00:00,0.6535580761672594
1992-01-26 06:00:00,0.7124657707351979
1992-01-27 06:00:00,0.9256865992923325
1992-01-28 06:00:00,1.0674407612892411
1992-01-29 06:00:00,2.0052021848558006
1992-01-30 06:00:00,2.577467935612903
1992-01-31 06:00:00,1.3492196457039738
1992-02-01 06:00:00,1.1207159370432167
1992-02-02 06:00:00,0.757532521042389
1992-02-03 06:00:00,0.6145246217208677
1992-02-04 06:00:00,0.5099250527611144
1992-02-05 06:00:00,0.4071591083498981
1992-02-06 06:00:00,1.2308011692185272
1992-02-07 06:00:00,1.6589598234091492
1992-02-08 06:00:00,1.1276485287069997
1992-02-09 06:00:00,0.6010846560323712
1992-02-10 06:00:00,0.3869671220774404
1992-02-11 06:00:00,0.35029275167462753
1992-02-12 06:00:00,0.838041127212429
1992-02-13 06:00:00,1.3945380987934837
1992-02-14 06:00:00,0.55935507905111
1992-02-15 06:00:00,0.5050267636645324
1992-02-16 06:00:00,0.5154105004719686
1992-02-17 06:00:00,0.4851129564490817
1992-02-18 06:00:00,0.7790618346825453
1992-02-19 06:00:00,0.5365333953040535
1992-02-20 06:00:00,0.33384307557315784
1992-02-21 06:00:00,0.5275765798922641
1992-02-22 06:00:00,0.6335470273375047
1992-02-23 06:00:00,0.46131747930930533
1992-02-24 06:00:00,0.8275685431078653
1992-02-25 06:00:00,1.0815019165449729
1992-02-26 06:00:00,1.0055798514693854
1992-02-27 06:00:00,0.8461818053129251
1992-02-28 06:00:00,0.7735274441654159
1992-02-29 06:00:00,0.7954890127044487
1992-03-01 06:00:00,0.3814040248886309
1992-03-02 06:00:00,0.25614673511536507
1992-03-03 06:00:00,0.3064498546359004
1992-03-04 06:00:00,0.4939596090705029
1992-03-05 06:00:00,0.4824774293061646
1992-03-06 06:00:00,0.4937941974581184
1992-03-07 06:00:00,0.4284273574667688
1992-03-08 06:00:00,0.3916516135972413
1992-03-09 06:00:00,0.34232210923639306
1992-03-10 06:00:00,0.4243365780537209
1992-03-11 06:00:00,1.186072201086719
1992-03-12 06:00:00,0.7494579915394127
1992-03-13 06:00:00,0.9400681289970882
1992-03-14 06:00:00,0.8219025734880209
1992-03-15 06:00:00,0.7209689030740238
1992-03-16 06:00:00,0.904977097638309
1992-03-17 06:00:00,0.5071907098868055
1992-03-18 06:00:00,0.5158481653957353
1992-03-19 06:00:00,0.8176509769107008
1992-03-20 06:00:00,1.0135115321771984
1992-03-21 06:00:00,0.8885236266899291
1992-03-22 06:00:00,1.4681606119498367
1992-03-23 06:00:00,1.8400006211789306
1992-03-24 06:00:00,1.5278074149242638
1992-03-25 06:00:00,1.3610296401708009
1992-03-26 06:00:00,1.8713653697752834
1992-03-27 06:00:00,0.7737699321294087
1992-03-28 06:00:00,0.3753427937738385
1992-03-29 06:00:00,0.8139769922529322
1992-03-30 06:00:00,0.7903942886066017
1992-03-31 06:00:00,0.5230108499317134
1992-04-01 06:00:00,0.7490638493111945
1992-04-02 06:00:00,0.8339975650296417
1992-04-03 06:00:00,0.41517146851678866
1992-04-04 06:00:00,0.7198316835535232
1992-04-05 06:00:00,0.5648894521736294
1992-04-06 06:00:00,0.9673806517163288
1992-04-07 06:00:00,1.010607361403204
1992-04-08 06:00:00,0.6761217724872686
1992-04-09 06:00:00,0.5790978027861428
1992-04-10 06:00:00,0.746910863333539
1992-04-11 06:00:00,0.4720139181756769
1992-04-12 06:00:00,0.5788989333550347
1992-04-13 06:00:00,0.5506249814433882
1992-04-14 06:00:00,0.5899583492004767
1992-04-15 06:00:00,0.6339301362958252
1992-04-16 06:00:00,0.7944874933086865
1992-04-17 06:00:00,1.293383214207704
1992-04-18 06:00:00,1.0532289524094363
1992-04-19 06:00:00,1.184906055906241
1992-04-20 06:00:00,1.6859503923270587
1992-04-21 06:00:00,1.3892435237547647
1992-04-22 06:00:00,0.8772664763391759
1992-04-23 06:00:00,1.1141833249015447
1992-04-24 06:00:00,1.419027844970216
1992-04-25 06:00:00,1.4189422982902127
1992-04-26 06:00:00,1.1030245035446544
1992-04-27 06:00:00,0.9345019786709671
1992-04-28 06:00:00,1.146154724773759
1992-04-29 06:00:00,1.3921524508363037
1992-04-30 06:00:00,1.0345781464528043
1992-05-01 06:00:00,1.9626580235319384
1992-05-02 06:00:00,2.1862246463156945
1992-05-03 06:00:00,2.547710170431175
1992-05-04 06:00:00,2.1723080336575595
1992-05-05 06:00:00,1.9251892972261024
1992-05-06 06:00:00,1.5805702992765032
1992-05-07 06:00:00,1.7193224016839386
1992-05-08 06:00:00,1.5561267821670137
1992-05-09 06:00:00,0.9219994410699069
1992-05-10 06:00:00,1.2316568179599632
1992-05-11 06:00:00,1.8707092913254617
1992-05-12 06:00:00,2.264389179775941
1992-05-13 06:00:00,3.4002840016282905
1992-05-14 06:00:00,2.927895196201444
1992-05-15 06:00:00,2.780440526382266
1992-05-16 06:00:00,4.370188851604738
1992-05-17 06:00:00,5.693460274414038
1992-05-18 06:00:00,5.9450866642937115
1992-05-19 06:00:00,5.64315383639464
1992-05-20 06:00:00,3.897627362883534
1992-05-21 06:00:00,2.659657110914734
1992-05-22 06:00:00,2.664585296831573
1992-05-23 06:00:00,3.003176115557023
1992-05-24 06:00:00,2.805419830380328
1992-05-25 06:00:00,2.3161244055592265
1992-05-26 06:00:00,2.8918195100594732
1992-05-27 06:00:00,2.984530552184682
1992-05-28 06:00:00,2.5948555615298994
1992-05-29 06:00:00,2.8029715359263925
1992-05-30 06:00:00,2.548660472848138
1992-05-31 06:00:00,3.037396444530342
1993-01-01 06:00:00,0.9395088046074259
1993-01-02 06:00:00,0.5641995982964173
1993-01-03 06:00:00,0.561880009601525
1993-01-04 06:00:00,0.49984731302637725
1993-01-05 06:00:00,0.5825509149902074
1993-01-06 06:00:00,1.0828950785066147
1993-01-07 06:00:00,1.2019677916132887
1993-01-08 06:00:00,1.7203336805498344
1993-01-09 06:00:00,1.428327443586186
1993-01-10 06:00:00,1.265953866547662
1993-01-11 06:00:00,0.7503091538075658
1993-01-12 06:00:00,0.7495372869416977
1993-01-13 06:00:00,1.0212396167922104
1993-01-14 06:00:00,0.5628989025805745
1993-01-15 06:00:00,0.8425741725748326
1993-01-16 06:00:00,0.9226247140388952
1993-01-17 06:00:00,0.6188101205972921
1993-01-18 06:00:00,0.47074535263772255
1993-01-19 06:00:00,0.5339020184483009
1993-01-20 06:00:00,0.4917615693657727
1993-01-21 06:00:00,0.723028284616032
1993-01-22 06:00:00,1.3695733018138896
1993-01-23 06:00:00,0.8913138432870569
1993-01-24 06:00:00,0.8966743320177657
1993-01-25 06:00:00,0.47916884802442433
1993-01-26 06:00:00,0.4858301686520041
1993-01-27 06:00:00,0.3096658186091132
1993-01-28 06:00:00,0.26601963287045693
1993-01-29 06:00:00,0.2131514352215289
1993-01-30 06:00:00,0.2496806005505114
1993-01-31 06:00:00,0.3326883946320919
1993-02-01 06:00:00,0.3296323925645765
1993-02-02 06:00:00,0.29929910363228707
1993-02-03 06:00:00,0.2540489469872762
1993-02-04 06:00:00,0.2295754305403471
1993-02-05 06:00:00,0.25194654883831336
1993-02-06 06:00:00,0.4022490471360973
1993-02-07 06:00:00,0.19449589997789618
1993-02-08 06:00:00,0.1290393781090639
1993-02-09 06:00:00,0.030664615341177207
1993-02-10 06:00:00,0.08627647500161462
1993-02-11 06:00:00,0.4547728727116914
1993-02-12 06:00:00,0.5968428187774083
1993-02-13 06:00:00,0.8342990496402991
1993-02-14 06:00:00,1.038374624286211
1993-02-15 06:00:00,0.5402823445203089
1993-02-16 06:00:00,1.0338958281160364
1993-02-17 06:00:00,1.941162998964941
1993-02-18 06:00:00,1.5517400303633857
1993-02-19 06:00:00,1.4911489250601582
1993-02-20 06:00:00,1.2221339309198487
1993-02-21 06:00:00,0.9498674771289702
1993-02-22 06:00:00,1.1173428907288314
1993-02-23 06:00:00,1.0768954432574163
1993-02-24 06:00:00,0.5228987801660155
1993-02-25 06:00:00,1.473202738054972
1993-02-26 06:00:00,0.9915717387201544
1993-02-27 06:00:00,0.9591921586009964
1993-02-28 06:00:00,1.0033583756083626
1993-03-01 06:00:00,1.196394664664489
1993-03-02 06:00:00,0.7923249069120991
1993-03-03 06:00:00,0.9745195466927161
1993-03-04 06:00:00,0.5838039056092545
1993-03-05 06:00:00,0.6254748861241392
1993-03-06 06:00:00,0.41001774507331973
1993-03-07 06:00:00,0.25550998927407964
1993-03-08 06:00:00,0.35543738264258307
1993-03-09 06:00:00,0.5340455677163171
1993-03-10 06:00:00,0.7293015897075562
1993-03-11 06:00:00,2.125513797782569
1993-03-12 06:00:00,2.4310001445357905
1993-03-13 06:00:00,1.772161804267703
1993-03-14 06:00:00,1.7914184523071945
1993-03-15 06:00:00,1.3973231764025347
1993-03-16 06:00:00,1.1036131286499165
1993-03-17 06:00:00,1.0240945105716601
1993-03-18 06:00:00,0.7565737126972906
1993-03-19 06:00:00,0.8634503509085194
1993-03-20 06:00:00,0.990573085559648
1993-03-21 06:00:00,1.4409097586801975
1993-03-22 06:00:00,1.9174886784055716
1993-03-23 06:00:00,3.034708398747515
1993-03-24 06:00:00,3.1484573297378198
1993-03-25 06:00:00,2.475480969128723
1993-03-26 06:00:00,2.3363260650570115
1993-03-27 06:00:00,2.04857319858397
1993-03-28 06:00:00,0.8061443612034848
1993-03-29 06:00:00,0.28033482685528127
1993-03-30 06:00:00,0.17907265353018006
1993-03-31 06:00:00,0.22928868360906918
1993-04-01 06:00:00,0.37839858859122494
1993-04-02 06:00:00,0.45652019370860186
1993-04-03 06:00:00,0.5354528895624021
1993-04-04 06:00:00,0.27570330896118106
1993-04-05 06:00:00,0.3627637441100594
1993-04-06 06:00:00,0.4239883392020129
1993-04-07 06:00:00,0.41500974515684724
1993-04-08 06:00:00,0.7943029915217643
1993-04-09 06:00:00,1.2315237031801607
1993-04-10 06:00:00,1.4367713253901284
1993-04-11 06:00:00,1.0636774299676295
1993-04-12 06:00:00,1.8767403062206935
1993-04-13 06:00:00,2.1405172744390395
1993-04-14 06:00:00,2.5716240167463615
1993-04-15 06:00:00,2.0122714942708257
1993-04-16 06:00:00,1.4403084153560852
1993-04-17 06:00:00,1.105018634212883
1993-04-18 06:00:00,1.13355640579072
1993-04-19 06:00:00,0.8484163437655802
1993-04-20 06:00:00,0.7298075378090144
1993-04-21 06:00:00,0.585227303109989
1993-04-22 06:00:00,0.9445138589176695
1993-04-23 06:00:00,1.085213046576786
1993-04-24 06:00:00,1.1454044918187665
1993-04-25 06:00:00,1.0916746070343262
1993-04-26 06:00:00,1.6337780450986799
1993-04-27 06:00:00,1.4818468584690934
1993-04-28 06:00:00,1.3211193683053626
1993-04-29 06:00:00,1.6493450147442992
1993-04-30 06:00:00,1.8628766525746316
1993-05-01 06:00:00,1.6616571458871183
1993-05-02 06:00:00,1.9964848838629943
1993-05-03 06:00:00,2.2202014973333517
1993-05-04 06:00:00,2.699490616928135
1993-05-05 06:00:00,2.4677405208759815
1993-05-06 06:00:00,1.9837825237002735
1993-05-07 06:00:00,2.0873592501093046
1993-05-08 06:00:00,1.8851803426613727
1993-05-09 06:00:00,2.3489852544912715
1993-05-10 06:00:00,2.4399327006015024
1993-05-11 06:00:00,2.406678184798155
1993-05-12 06:00:00,2.659830041346865
1993-05-13 06:00:00,1.5986126651298718
1993-05-14 06:00:00,2.0272374230125187
1993-05-15 06:00:00,3.3563288352061726
1993-05-16 06:00:00,3.6479066077155355
1993-05-17 06:00:00,3.757602282818933
1993-05-18 06:00:00,4.091638500886999
1993-05-19 06:00:00,4.256954842305255
1993-05-20 06:00:00,3.871524317307095
1993-05-21 06:00:00,3.3593221629931262
1993-05-22 06:00:00,3.526502429083875
1993-05-23 06:00:00,3.811935334677525
1993-05-24 06:00:00,3.7094102428807467
1993-05-25 06:00:00,3.3544265500903316
1993-05-26 06:00:00,3.4238854764565545
1993-05-27 06:00:00,4.851643389014666
1993-05-28 06:00:00,6.107061968313276
1993-05-29 06:00:00,6.7814123783246085
1993-05-30 06:00:00,6.524080353676027
1993-05-31 06:00:00,6.750674496714351
1994-01-01 06:00:00,0.5183718217219576
1994-01-02 06:00:00,0.5162210065794377
1994-01-03 06:00:00,0.5936480692925097
1994-01-04 06:00:00,0.9821198734956559
1994-01-05 06:00:00,0.769678144621537
1994-01-06 06:00:00,0.8629474734014833
1994-01-07 06:00:00,1.0033239198264894
1994-01-08 06:00:00,1.187784531990351
1994-01-09 06:00:00,0.5524932565215542
1994-01-10 06:00:00,0.5283230084284068
1994-01-11 06:00:00,0.8028409126022692
1994-01-12 06:00:00,2.1459538367490456
1994-01-13 06:00:00,1.8194441675879809
1994-01-14 06:00:00,0.9666127593020092
1994-01-15 06:00:00,1.8050904490656567
1994-01-16 06:00:00,2.716432507684173
1994-01-17 06:00:00,2.2076214092499367
1994-01-18 06:00:00,1.6250192541422095
1994-01-19 06:00:00,1.3765978650148778
1994-01-20 06:00:00,1.0995412134988343
1994-01-21 06:00:00,0.7040755125276701
1994-01-22 06:00:00,0.6260487540733328
1994-01-23 06:00:00,0.5423944017569519
1994-01-24 06:00:00,0.3672909360009577
1994-01-25 06:00:00,0.469951421052741
1994-01-26 06:00:00,0.46781847028001533
1994-01-27 06:00:00,0.7702732447722807
1994-01-28 06:00:00,0.6498306234115055
1994-01-29 06:00:00,0.6720969747844975
1994-01-30 06:00:00,1.2101929779461245
1994-01-31 06:00:00,1.522189253093141
1994-02-01 06:00:00,1.2209246332273587
1994-02-02 06:00:00,1.7728963770953987
1994-02-03 06:00:00,1.8189442616471265
1994-02-04 06:00:00,2.03182508492971
1994-02-05 06:00:00,2.492434181557148
1994-02-06 06:00:00,1.434471036096819
