variable,region,week,init_date,model,pcc,rmse,bias,fcst_mean,obs_mean
TP,All India,Week 3,2026-01-01,NCEP,0.8651676364540347,0.7642174813055904,0.2061550474664695,0.5135917406673027,0.3074366932008333
TP,northwest_india,Week 3,2026-01-01,NCEP,0.32959338264002336,0.9451929560403091,0.08782519732037353,0.6318190962490934,0.5439938989287199
TP,central_india,Week 3,2026-01-01,NCEP,0.9891639493694552,0.2958349475248314,0.2402894515400665,0.2648908516069552,0.0246014000668887
TP,south_peninsula,Week 3,2026-01-01,NCEP,0.9208434624683469,0.3886647333822539,0.2536710234718821,0.2827994092507575,0.02912838577887539
TP,east_northeast_india,Week 3,2026-01-01,NCEP,0.988736217097726,0.6477113901800171,0.4665204632136492,0.5790004573603811,0.11247999414673181
TP,All India,Week 3,2026-01-01,MME,0.8667695972742401,0.7290526161565285,0.07291886188018017,0.3803555550810134,0.3074366932008333
TP,northwest_india,Week 3,2026-01-01,MME,0.3540177586710057,0.9462462377307427,-0.08503989624147658,0.4589540026872431,0.5439938989287199
TP,central_india,Week 3,2026-01-01,MME,0.9951459838290683,0.24971141010770898,0.21994124126816303,0.24454264133505174,0.0246014000668887
TP,south_peninsula,Week 3,2026-01-01,MME,0.8760319937246471,0.4455439008968227,0.2768492702217214,0.3059776560005968,0.02912838577887539
TP,east_northeast_india,Week 3,2026-01-01,MME,0.9933596297083658,0.38404573955039845,0.25318342922684023,0.36566342337357205,0.11247999414673181
TP,All India,Week 4,2026-01-01,SPIRE,0.5819791275394617,2.152123872084063,-0.5160498798004401,0.7294335616771968,1.2454834414776366
TP,northwest_india,Week 4,2026-01-01,SPIRE,-0.11856947772369548,3.567153783017238,-1.9877520826109196,1.018964603874657,3.0067166864855763
TP,central_india,Week 4,2026-01-01,SPIRE,0.6903302176044191,1.127887894703117,0.07273771601267372,0.589537909727077,0.5168001937144033
TP,south_peninsula,Week 4,2026-01-01,SPIRE,0.5791937630669578,1.0132662677881061,0.15650759634534533,0.4113587563820531,0.2548511600367078
TP,east_northeast_india,Week 4,2026-01-01,SPIRE,0.9696355250849156,0.8067312146951412,0.5047478210497398,0.7141689746518854,0.20942115360214555
TP,All India,Week 4,2026-01-01,FuXi,0.31891443132499386,2.790922689401661,-1.218216206162679,0.027267235314957707,1.2454834414776366
TP,northwest_india,Week 4,2026-01-01,FuXi,-0.6330580284481908,4.696765906037786,-2.9674038853221916,0.0393128011633843,3.0067166864855763
TP,central_india,Week 4,2026-01-01,FuXi,0.6359643092920264,1.300842305196412,-0.4731704395576287,0.043629754156774676,0.5168001937144033
TP,south_peninsula,Week 4,2026-01-01,FuXi,0.5261345196682079,1.0871048677441797,-0.23163763325782874,0.02321352677887911,0.2548511600367078
TP,east_northeast_india,Week 4,2026-01-01,FuXi,0.9824056466126304,0.5161498892962476,-0.1836736756683598,0.025747477933785734,0.20942115360214555
TP,All India,Week 4,2026-01-01,ECMWF,0.6457090160457107,2.019898325861549,-0.45218137784143436,0.7933020636362025,1.2454834414776366
TP,northwest_india,Week 4,2026-01-01,ECMWF,0.2539310374250505,3.2821498765871007,-1.7867211230771343,1.219995563408442,3.0067166864855763
TP,central_india,Week 4,2026-01-01,ECMWF,0.675668023389401,1.1685338621133106,0.23510551102945124,0.7519057047438545,0.5168001937144033
TP,south_peninsula,Week 4,2026-01-01,ECMWF,0.5358571714708315,1.0437051788729073,0.03540020711923081,0.2902513671559387,0.2548511600367078
TP,east_northeast_india,Week 4,2026-01-01,ECMWF,0.9654338925605579,0.9329172761252732,0.7016072602766381,0.9110284138787837,0.20942115360214555
TP,All India,Week 4,2026-01-01,NCEP,0.4772457752692762,2.3896619899746465,-0.8289943524686698,0.41648908900896725,1.2454834414776366
TP,northwest_india,Week 4,2026-01-01,NCEP,-0.45743072903145077,4.002413150191437,-2.399438908275732,0.6072777782098446,3.0067166864855763
TP,central_india,Week 4,2026-01-01,NCEP,0.6289582244183441,1.2742517709147654,-0.39965617756268035,0.11714401615172292,0.5168001937144033
TP,south_peninsula,Week 4,2026-01-01,NCEP,0.5137071748969065,1.0693620338883156,-0.14977180982321606,0.1050793502134918,0.2548511600367078
TP,east_northeast_india,Week 4,2026-01-01,NCEP,0.980480008742966,0.5266991192594795,0.22842168924593914,0.4378428428480846,0.20942115360214555
TP,All India,Week 4,2026-01-01,MME,0.5164901847828807,2.3081231985761934,-0.7538604540683058,0.49162298740933114,1.2454834414776366
TP,northwest_india,Week 4,2026-01-01,MME,-0.31342745368247227,3.870534651797145,-2.2853289998214943,0.7213876866640819,3.0067166864855763
TP,central_india,Week 4,2026-01-01,MME,0.669924310410837,1.1613709163812636,-0.14124584751954597,0.37555434619485734,0.5168001937144033
TP,south_peninsula,Week 4,2026-01-01,MME,0.5425980610687686,1.0367735856909523,-0.04737540990411715,0.20747575013259065,0.2548511600367078
TP,east_northeast_india,Week 4,2026-01-01,MME,0.9826760379355379,0.5372760177659873,0.3127757737259893,0.5221969273281349,0.20942115360214555
TP,All India,Week 5,2026-01-01,SPIRE,0.761238136930035,1.0412345793871622,0.44775814471660375,0.8578599268934183,0.41010178217681464
TP,northwest_india,Week 5,2026-01-01,SPIRE,0.5229325801642614,1.0106311036921165,0.6987631974974613,1.1691000374248866,0.4703368399274253
TP,central_india,Week 5,2026-01-01,SPIRE,0.9486742428824989,0.6508141509571642,0.56349243442582,0.7271041468942087,0.16361171246838865
TP,south_peninsula,Week 5,2026-01-01,SPIRE,0.9745886479201109,0.49258093123711844,0.46530553602218894,0.5198417976739641,0.05453626165177521
TP,east_northeast_india,Week 5,2026-01-01,SPIRE,0.9556544674077936,0.8714444553920198,0.6027877951222503,0.9085055902725238,0.3057177951502732
TP,All India,Week 5,2026-01-01,FuXi,0.7623717126598798,1.0856257879338531,-0.3856253031213461,0.024476479055468618,0.41010178217681464
TP,northwest_india,Week 5,2026-01-01,FuXi,0.772800482224855,0.8206405186256799,-0.438810916888312,0.03152592303911324,0.4703368399274253
TP,central_india,Week 5,2026-01-01,FuXi,0.9437769725535302,0.41539745765433594,-0.14182954928804636,0.021782163180342325,0.16361171246838865
TP,south_peninsula,Week 5,2026-01-01,FuXi,0.9764225180741777,0.21100241849579018,-0.045443163067775266,0.009093098583999945,0.05453626165177521
TP,east_northeast_india,Week 5,2026-01-01,FuXi,0.975808925661147,0.7003365139181149,-0.2732298003116168,0.0324879948386564,0.3057177951502732
TP,All India,Week 5,2026-01-01,ECMWF,0.7323328459620889,1.0458024429143271,0.30800012290301826,0.7181019050798331,0.41010178217681464
TP,northwest_india,Week 5,2026-01-01,ECMWF,0.6128195313538672,0.8357584863935525,0.47707702131551927,0.9474138612429446,0.4703368399274253
TP,central_india,Week 5,2026-01-01,ECMWF,0.8846105957226734,0.5928188086545427,0.3406659244518101,0.5042776369201988,0.16361171246838865
TP,south_peninsula,Week 5,2026-01-01,ECMWF,0.9711083746162025,0.2882293640557073,0.22049062067218383,0.275026882323959,0.05453626165177521
TP,east_northeast_india,Week 5,2026-01-01,ECMWF,0.9444805113031569,0.9481943838950314,0.6140662681460568,0.9197840632963301,0.3057177951502732
TP,All India,Week 5,2026-01-01,NCEP,0.7947196273672243,0.9049450875674492,0.02447693340686181,0.4345787155836767,0.41010178217681464
TP,northwest_india,Week 5,2026-01-01,NCEP,0.6882980709081383,0.65779360364995,0.21075555144892988,0.6810923913763552,0.4703368399274253
TP,central_india,Week 5,2026-01-01,NCEP,0.9499164179911825,0.3436954872948433,-0.06119487792215121,0.10241683454623744,0.16361171246838865
TP,south_peninsula,Week 5,2026-01-01,NCEP,0.9969891393046193,0.07308899435616273,0.012987901000083069,0.06752416265185827,0.05453626165177521
TP,east_northeast_india,Week 5,2026-01-01,NCEP,0.9783644230607861,0.6028542270586692,0.057693020602661196,0.36341081575293444,0.3057177951502732
TP,All India,Week 5,2026-01-01,MME,0.7915722481177565,0.8977133802592328,0.09865247447628442,0.5087542566530993,0.41010178217681464
TP,northwest_india,Week 5,2026-01-01,MME,0.7816596357139061,0.5814011869910055,0.2369462133433996,0.7072830532708251,0.4703368399274253
TP,central_india,Week 5,2026-01-01,MME,0.94439634338372,0.38683109424512324,0.17528348291685808,0.33889519538524676,0.16361171246838865
TP,south_peninsula,Week 5,2026-01-01,MME,0.9931374494596223,0.18969778582534533,0.16333522365667016,0.21787148530844533,0.05453626165177521
TP,east_northeast_india,Week 5,2026-01-01,MME,0.9787622571425244,0.5290392157540454,0.2503293208898379,0.5560471160401111,0.3057177951502732
TP,All India,Week 6,2026-01-01,SPIRE,0.7997460109358288,0.9345342333736159,0.48640234450253456,0.8903306265161602,0.40392828201362563
TP,northwest_india,Week 6,2026-01-01,SPIRE,0.09885130278334647,1.0725131172748164,0.6880415504314603,1.1781689993532896,0.4901274489218292
TP,central_india,Week 6,2026-01-01,SPIRE,0.9581543575127534,0.6364439306717371,0.5684839856619144,0.6554453037148098,0.08696131805289542
TP,south_peninsula,Week 6,2026-01-01,SPIRE,0.9635734845926618,0.44478245506328745,0.3948334143184554,0.4544899055572567,0.05965649123880127
TP,east_northeast_india,Week 6,2026-01-01,SPIRE,0.8891899875327514,1.188347428390009,0.6623820900476269,1.0076114990995053,0.3452294090518783
TP,All India,Week 6,2026-01-01,FuXi,0.7931396507741713,0.9949633068299788,-0.377287794095953,0.026640487917672716,0.40392828201362563
TP,northwest_india,Week 6,2026-01-01,FuXi,0.5002186831445972,1.0638124476889161,-0.45433209991056933,0.035795349011260004,0.4901274489218292
TP,central_india,Week 6,2026-01-01,FuXi,0.9237001806336033,0.5014956110315162,-0.06349357056853211,0.023467747484363314,0.08696131805289542
TP,south_peninsula,Week 6,2026-01-01,FuXi,0.9408120466404503,0.2892940197576285,-0.05049905684872178,0.009157434390079489,0.05965649123880127
TP,east_northeast_india,Week 6,2026-01-01,FuXi,0.9532042114082403,0.851773770964758,-0.3103895232962454,0.03483988575563292,0.3452294090518783
TP,All India,Week 6,2026-01-01,ECMWF,0.8028328718389863,0.8737578025659052,0.32270490733591545,0.7266331893495414,0.40392828201362563
TP,northwest_india,Week 6,2026-01-01,ECMWF,0.10476057732599169,1.0205218636522375,0.4907545717929482,0.9808820207147774,0.4901274489218292
TP,central_india,Week 6,2026-01-01,ECMWF,0.8803003454370149,0.6176665279881555,0.39079290718983756,0.477754225242733,0.08696131805289542
TP,south_peninsula,Week 6,2026-01-01,ECMWF,0.9752402433583188,0.2514362650401132,0.1902286361591362,0.24988512739793747,0.05965649123880127
TP,east_northeast_india,Week 6,2026-01-01,ECMWF,0.9324602670149308,0.9463299166104487,0.484319382526285,0.8295487915781633,0.3452294090518783
TP,All India,Week 6,2026-01-01,NCEP,0.867029702190849,0.6962887854474666,0.1427424406488204,0.5466707226624461,0.40392828201362563
TP,northwest_india,Week 6,2026-01-01,NCEP,0.5564179759056173,0.7065718870892819,0.17733494950454523,0.6674623984263743,0.4901274489218292
TP,central_india,Week 6,2026-01-01,NCEP,0.9218358334732872,0.42544701417660286,0.050993603397747875,0.1379549214506433,0.08696131805289542
TP,south_peninsula,Week 6,2026-01-01,NCEP,0.9984517540834228,0.048989981045284535,0.01999024560991476,0.07964673684871604,0.05965649123880127
TP,east_northeast_india,Week 6,2026-01-01,NCEP,0.9467448172887089,0.8425694007806332,0.292231404491685,0.6374608135435634,0.3452294090518783
TP,All India,Week 6,2026-01-01,MME,0.8561064063110463,0.7069748125358275,0.14364047459782925,0.547568756611455,0.40392828201362563
TP,northwest_india,Week 6,2026-01-01,MME,0.4429833550390994,0.7349221703539308,0.22544974295459616,0.7155771918764253,0.4901274489218292
TP,central_india,Week 6,2026-01-01,MME,0.9321417900976559,0.4560817353698529,0.23669423142024196,0.3236555494731373,0.08696131805289542
TP,south_peninsula,Week 6,2026-01-01,MME,0.9852152201444777,0.1882678788959805,0.13863830980969613,0.1982948010484974,0.05965649123880127
TP,east_northeast_india,Week 6,2026-01-01,MME,0.9528540952140225,0.7279393478543136,0.28213583844233786,0.6273652474942163,0.3452294090518783
TP,All India,Week 1,2026-01-08,Persistence,0.9003867672364085,0.7076026552851719,0.06717033393992398,0.22914555809722806,0.16197522415730414
TP,northwest_india,Week 1,2026-01-08,Persistence,0.9669584941638683,0.36364947802144915,0.1738366707717661,0.18945014288977002,0.015613472118003947
TP,central_india,Week 1,2026-01-08,Persistence,0.9872222372528332,0.25667195599738457,0.06329503016008334,0.08216634049460675,0.018871310334523418
TP,south_peninsula,Week 1,2026-01-08,Persistence,0.293527180310135,1.6190425970509645,-0.7087631763526959,0.20199166627122642,0.9107548426239225
TP,east_northeast_india,Week 1,2026-01-08,Persistence,0.9916229274741374,0.4017923775628007,0.17828380460774068,0.22470610819009082,0.04642230358235009
TP,All India,Week 1,2026-01-08,SPIRE,0.9770929241802538,0.34969682056083534,0.04664188573293864,0.20861710989024274,0.16197522415730414
TP,northwest_india,Week 1,2026-01-08,SPIRE,0.9985437000944766,0.08952762635322352,0.06666037400878282,0.08227384612678676,0.015613472118003947
TP,central_india,Week 1,2026-01-08,SPIRE,0.9991634624743712,0.09408208898506791,0.07817624515480391,0.09704755548932732,0.018871310334523418
TP,south_peninsula,Week 1,2026-01-08,SPIRE,0.8199435602066771,0.9043465271500868,-0.2741059767870514,0.636648865836871,0.9107548426239225
TP,east_northeast_india,Week 1,2026-01-08,SPIRE,0.999452516382108,0.15610985921072393,0.12468184400975706,0.17110414759210718,0.04642230358235009
TP,All India,Week 1,2026-01-08,FuXi,0.908265817617357,0.6934475302895342,-0.1548864599606994,0.00708876419660475,0.16197522415730414
TP,northwest_india,Week 1,2026-01-08,FuXi,0.9989132133945534,0.054613664243511745,-0.01445893179191348,0.0011545403260904649,0.015613472118003947
TP,central_india,Week 1,2026-01-08,FuXi,0.9986613087724222,0.07457335788278188,-0.01690180088004801,0.0019695094544754017,0.018871310334523418
TP,south_peninsula,Week 1,2026-01-08,FuXi,0.1379041544363986,1.8351624733337253,-0.8729664615331235,0.037788381090798906,0.9107548426239225
TP,east_northeast_india,Week 1,2026-01-08,FuXi,0.9992514742192775,0.12398615182404364,-0.044128679016217885,0.002293624566132205,0.04642230358235009
TP,All India,Week 1,2026-01-08,ECMWF,0.9796456992618982,0.3672139992092746,0.07384379264253269,0.2358190167998368,0.16197522415730414
TP,northwest_india,Week 1,2026-01-08,ECMWF,0.9991948394142058,0.04513716305848525,-0.0007799717693159596,0.014833500348687988,0.015613472118003947
TP,central_india,Week 1,2026-01-08,ECMWF,0.9981223081711506,0.09437926200238406,0.02339002466525706,0.04226133499978048,0.018871310334523418
TP,south_peninsula,Week 1,2026-01-08,ECMWF,0.9301112572897857,0.8305509218301916,0.4275876391808319,1.3383424818047542,0.9107548426239225
TP,east_northeast_india,Week 1,2026-01-08,ECMWF,0.9990384065500503,0.11962240919374773,-0.000979663115001231,0.04544264046734887,0.04642230358235009
TP,All India,Week 1,2026-01-08,NCEP,0.9339917538340314,0.706981579928369,0.1700743066841523,0.33204953084145644,0.16197522415730414
TP,northwest_india,Week 1,2026-01-08,NCEP,0.9975115635047456,0.08172888888134641,0.003415195641040631,0.019028667759044573,0.015613472118003947
TP,central_india,Week 1,2026-01-08,NCEP,0.971663149044777,0.37000097155880124,0.16034731516674314,0.17921862550126655,0.018871310334523418
TP,south_peninsula,Week 1,2026-01-08,NCEP,0.8623296217737554,1.4157408895723798,0.8242628726114428,1.7350177152353652,0.9107548426239225
TP,east_northeast_india,Week 1,2026-01-08,NCEP,0.9984512575333598,0.1498382128309636,0.039480723436401056,0.08590302701875116,0.04642230358235009
TP,All India,Week 1,2026-01-08,MME,0.9856059649961532,0.274938166862474,0.033918381274731055,0.1958936054320352,0.16197522415730414
TP,northwest_india,Week 1,2026-01-08,MME,0.999102671523577,0.04994116662382021,0.013709166522148503,0.029322638640152453,0.015613472118003947
TP,central_india,Week 1,2026-01-08,MME,0.9973644221501641,0.11667915465481067,0.06125294602668902,0.08012425636121244,0.018871310334523418
TP,south_peninsula,Week 1,2026-01-08,MME,0.91294637303472,0.6212230648826886,0.026194518368024902,0.9369493609919473,0.9107548426239225
TP,east_northeast_india,Week 1,2026-01-08,MME,0.9994870140060335,0.08849843827687286,0.029763556328734744,0.07618585991108486,0.04642230358235009
TP,All India,Week 2,2026-01-08,Persistence,0.7883971095606179,0.9199595652586691,-0.07829113510360511,0.22914555809722806,0.3074366932008333
TP,northwest_india,Week 2,2026-01-08,Persistence,0.3789365855631208,1.0396837491139672,-0.3545437560389498,0.18945014288977002,0.5439938989287199
TP,central_india,Week 2,2026-01-08,Persistence,0.9919293972718186,0.1939688784808341,0.05756494042771805,0.08216634049460675,0.0246014000668887
TP,south_peninsula,Week 2,2026-01-08,Persistence,0.8364219736262654,0.43117145374935706,0.17286328049235106,0.20199166627122642,0.02912838577887539
TP,east_northeast_india,Week 2,2026-01-08,Persistence,0.9951740746185227,0.2645366346911286,0.11222611404335903,0.22470610819009082,0.11247999414673181
TP,All India,Week 2,2026-01-08,SPIRE,0.9161485847546894,0.5946258987441093,0.1551789934453166,0.46261568664615016,0.3074366932008333
TP,northwest_india,Week 2,2026-01-08,SPIRE,0.37150713368514765,0.831431159115447,0.16497276791528337,0.7089666668440031,0.5439938989287199
TP,central_india,Week 2,2026-01-08,SPIRE,0.9866665410527489,0.34131438863371377,0.2921329422627291,0.31673434232961784,0.0246014000668887
TP,south_peninsula,Week 2,2026-01-08,SPIRE,0.9863809614946037,0.19446376582944366,0.14694159487634403,0.1760699806552194,0.02912838577887539
TP,east_northeast_india,Week 2,2026-01-08,SPIRE,0.9903588056704993,0.4588203434939751,0.3036788069726677,0.41615880111939946,0.11247999414673181
TP,All India,Week 2,2026-01-08,FuXi,0.8527009699776611,0.8491577304618835,-0.289387859469296,0.018048833731537258,0.3074366932008333
TP,northwest_india,Week 2,2026-01-08,FuXi,0.36387593873842783,1.2047394834914267,-0.5045800142155745,0.03941388471314534,0.5439938989287199
TP,central_india,Week 2,2026-01-08,FuXi,0.9967325817314098,0.1323892679175645,-0.016490560286988074,0.008110839779900621,0.0246014000668887
TP,south_peninsula,Week 2,2026-01-08,FuXi,0.992798111933553,0.16038100361555407,-0.024079493928450255,0.005048891850425136,0.02912838577887539
TP,east_northeast_india,Week 2,2026-01-08,FuXi,0.9950628092147835,0.3177640417627243,-0.10818142060397294,0.004298573542758856,0.11247999414673181
TP,All India,Week 2,2026-01-08,ECMWF,0.9176522922794595,0.5759567872101865,0.05753580249904741,0.36497249569988066,0.3074366932008333
TP,northwest_india,Week 2,2026-01-08,ECMWF,0.4500414223545799,0.8012842442222176,0.13841487003019906,0.6824087689589188,0.5439938989287199
