variable,region,week,init_date,model,crps,crps_clim,crpss,rmse,spread,ssr
TP,All India,Week 3,2026-01-22,SPIRE,0.5715754822172329,0.8829648487914864,0.3526633783898102,1.6025291958046814,1.3273361082762563,0.828275772916423
TP,northwest_india,Week 3,2026-01-22,SPIRE,0.7569596021054912,0.8058307307961812,0.060646891242784995,1.7571348246314646,1.860706301404681,1.058943386313534
TP,central_india,Week 3,2026-01-22,SPIRE,0.4642926002577787,0.5517632915344438,0.1585293777580069,0.7091854783451095,1.5811072821623726,2.2294693425645153
TP,south_peninsula,Week 3,2026-01-22,SPIRE,0.3352882274926457,0.3890845026666776,0.13826373141393988,0.7342379578331404,1.0508218416052375,1.4311734096482691
TP,east_northeast_india,Week 3,2026-01-22,SPIRE,0.48695929891599926,1.7903621772598208,0.7280107315150621,1.2418474722077213,1.3291550943579031,1.070304626054413
TP,All India,Week 4,2026-01-22,SPIRE,0.5385796407047956,0.8987839040173109,0.40076848472975957,1.6475357132929151,1.3503715491739041,0.819631124399075
TP,northwest_india,Week 4,2026-01-22,SPIRE,0.6929386833706671,0.8828573730051713,0.21511820078937227,1.9177909786482343,1.8081068684617836,0.9428070569693877
TP,central_india,Week 4,2026-01-22,SPIRE,0.37975656103666705,0.5838343454337384,0.3495474118526878,0.7180112544383617,1.176580656984211,1.6386660372121167
TP,south_peninsula,Week 4,2026-01-22,SPIRE,0.2726386084636877,0.3817401047518151,0.2858004567245004,0.6422190283012683,0.8339445878579432,1.2985360929958858
TP,east_northeast_india,Week 4,2026-01-22,SPIRE,0.5104999975155737,1.8072345477041483,0.7175242150145391,1.2895961050862998,1.263439638705789,0.9797173190293091
TP,All India,Week 5,2026-01-22,SPIRE,0.6389072176352453,0.87341589229143,0.2684960014191463,1.5961627039603148,1.6932420366134138,1.0608204492012192
TP,northwest_india,Week 5,2026-01-22,SPIRE,0.7190719601237603,0.7741544426413176,0.07115180057563553,1.3946432349322069,2.3189521534048714,1.662756535378451
TP,central_india,Week 5,2026-01-22,SPIRE,0.4284795695927927,0.5790026082756594,0.2599695347334319,0.711729035766381,1.3708836102144188,1.926131352415977
TP,south_peninsula,Week 5,2026-01-22,SPIRE,0.5300708049534808,0.481911905503424,-0.0999329937693656,1.7507230485642251,0.9951274041067896,0.5684093808686059
TP,east_northeast_india,Week 5,2026-01-22,SPIRE,0.7810135687845199,1.7852165299574079,0.5625104542342807,1.8562972735438914,1.9633217369224287,1.0576548082593555
TP,All India,Week 6,2026-01-22,SPIRE,0.6492321454500152,0.8497231093458809,0.23594858335699986,1.5786097589362738,1.7696425387913,1.1210133022259734
TP,northwest_india,Week 6,2026-01-22,SPIRE,0.7600267482125881,0.8122784308085232,0.06432730528610131,1.7372032454714315,2.235862094792442,1.2870469247745893
TP,central_india,Week 6,2026-01-22,SPIRE,0.46160096805018686,0.5508577099290018,0.16203230030186744,0.8341978139867879,1.5192087719993594,1.8211612959506278
TP,south_peninsula,Week 6,2026-01-22,SPIRE,0.49875269909291836,0.39041713657683463,-0.2774866991391991,1.3081514081325358,1.4441676481609969,1.1039759153129165
TP,east_northeast_india,Week 6,2026-01-22,SPIRE,0.7788563185262666,1.716877706155186,0.5463530595487465,1.912655750464671,2.0732427223679597,1.0839602065684193
TP,All India,Week 1,2026-01-29,SPIRE,0.34706984957940357,0.8732996756433259,0.6025764588499009,1.429351846412932,0.47509585902908086,0.33238552160643325
TP,northwest_india,Week 1,2026-01-29,SPIRE,0.4002929186395014,0.7902241578585762,0.49344383532357095,1.08328683588887,0.6770817422796841,0.6250253578721999
TP,central_india,Week 1,2026-01-29,SPIRE,0.26188997303218514,0.6063133330645653,0.5680616625920432,0.6840892166715741,0.5995022056737793,0.8763509072554139
TP,south_peninsula,Week 1,2026-01-29,SPIRE,0.13410529993959194,0.3636314782184606,0.6312054704487798,0.3491273418398909,0.329370436979976,0.9434106055521271
TP,east_northeast_india,Week 1,2026-01-29,SPIRE,0.2959534528009161,1.7949992397831558,0.8351233547950312,0.8858110730153802,0.3640472676064261,0.41097619875892566
TP,All India,Week 2,2026-01-29,SPIRE,0.4183678298763081,0.8829648487914864,0.5261783858678769,1.334856114971634,0.9200182480334573,0.6892265298968255
TP,northwest_india,Week 2,2026-01-29,SPIRE,0.6231534489617836,0.8058307307961812,0.2266943600598451,1.5799713266165385,1.4883008344208801,0.9419796482054089
TP,central_india,Week 2,2026-01-29,SPIRE,0.23976119288409156,0.5517632915344438,0.5654636751616441,0.5436101531510495,0.7269325575752636,1.3372313842219121
TP,south_peninsula,Week 2,2026-01-29,SPIRE,0.18271883609391545,0.3890845026666776,0.5303877824955476,0.6400740720481619,0.4589731894180341,0.7170626173770385
TP,east_northeast_india,Week 2,2026-01-29,SPIRE,0.2808916133762334,1.7903621772598208,0.8431090552828017,0.940168425164704,0.5318485862729179,0.5656950095720835
TP,All India,Week 3,2026-01-29,SPIRE,0.44469177761508455,0.8987839040173109,0.5052294821620218,1.6080328718839925,0.9951394040427044,0.6188551375052339
TP,northwest_india,Week 3,2026-01-29,SPIRE,0.6015947231258895,0.8828573730051713,0.3185822064575252,1.8612264621206271,1.4693279857964296,0.7894407347520302
TP,central_india,Week 3,2026-01-29,SPIRE,0.24179935238728198,0.5838343454337384,0.5858425351669814,0.6346639792402594,0.6645790308745275,1.0471352599372012
TP,south_peninsula,Week 3,2026-01-29,SPIRE,0.16690904841362406,0.3817401047518151,0.5627678456206783,0.5663722044192337,0.48398314005639376,0.8545319425635958
TP,east_northeast_india,Week 3,2026-01-29,SPIRE,0.40522370817457365,1.8072345477041483,0.7757769135780651,1.199346864126234,0.9090795802214536,0.757978869510573
TP,All India,Week 4,2026-01-29,SPIRE,0.6299226383428194,0.87341589229143,0.2787827151963077,1.581510024870686,1.6674728643327708,1.0543549127797112
TP,northwest_india,Week 4,2026-01-29,SPIRE,0.7078591379689689,0.7741544426413176,0.08563576080007684,1.3907889808342144,2.252811416289332,1.6198082148580617
