season,variable,model,region,init_date,scale,lead,week,crps,crps_clim,crps_pers,crpss_clim,crpss_pers,spread,rmse,ssr
JFM2026,TP,ECMWF,east_northeast_india,2026-01-15,daily,8,Week 2,0.04630317166275754,1.7902281997745824,0.06194174426780734,0.9741356036796941,0.25247226712628357,0.054965819637513486,0.13591540828314894,0.40441198192190736
JFM2026,TP,ECMWF,east_northeast_india,2026-01-22,daily,8,Week 2,0.9420991572951394,1.6284753152371387,1.0558008429245611,0.4214839190497949,0.10769236110332026,0.4830344882722107,2.3776975710397603,0.20315219822552164
JFM2026,TP,ECMWF,east_northeast_india,2026-01-29,daily,8,Week 2,0.29433490784689764,1.7657326156054396,0.3109785116450473,0.8333072033412176,0.05352010886574299,0.2958247846469251,0.8380532096685336,0.3529904560164259
JFM2026,TP,ECMWF,east_northeast_india,2026-02-05,daily,8,Week 2,0.5062164332977149,1.93004542762471,0.5448120908294491,0.7377178660915193,0.07084214572583047,0.22032075397732304,1.5097197964911258,0.1459348645287623
JFM2026,TP,ECMWF,east_northeast_india,2026-02-12,daily,8,Week 2,0.10529396797355582,2.1053778208228113,0.3090441156026386,0.9499880891058283,0.6592914646886847,0.20143248045283832,0.3197256064199252,0.6300167281199193
JFM2026,TP,ECMWF,east_northeast_india,2026-02-19,daily,8,Week 2,0.49510599805997174,1.9152316928113866,0.26109069706966603,0.7414902855261334,-0.8962988862367016,0.5088209019645087,1.382344043618478,0.3680855748707819
JFM2026,TP,ECMWF,east_northeast_india,2026-02-26,daily,8,Week 2,0.3563226570311869,2.3091785559364415,0.5690129039938709,0.8456928953739191,0.3737880906914811,1.0760608592661751,0.9851923925901037,1.0922342350179697
JFM2026,TP,ECMWF,east_northeast_india,2026-03-05,daily,8,Week 2,2.9509757997497372,3.0911067074340504,4.794979066753391,0.04533357174221808,0.38456961778817544,3.7447598045129276,6.730953733914045,0.556349063230799
JFM2026,TP,ECMWF,east_northeast_india,2026-03-12,daily,8,Week 2,3.0424799379509735,1.7826378975106685,3.6111672692491497,-0.7067290795284831,0.15748019653944756,1.9742209451825627,6.1213652492060495,0.3225131755434169
JFM2026,TP,ECMWF,east_northeast_india,2026-03-19,daily,8,Week 2,1.8882573728090821,2.083859371714138,9.048761083675984,0.09386525864466466,0.7913242094306691,1.0663451085880564,4.944627869402194,0.21565730258220173
JFM2026,TP,ECMWF,east_northeast_india,2026-03-26,daily,8,Week 2,5.151104980744976,4.947653104996905,9.364440541348538,-0.04112088528247737,0.4499292341063671,2.050719404131457,13.6731504935326,0.149981484157689
