variable,region,week,init_date,model,crps,crps_clim,crpss,rmse,spread,ssr
TP,east_northeast_india,Week 2,2026-01-08,SPIRE,0.29823213438411206,2.2145537982401033,0.8653308243759461,0.5528063915919093,0.9085417615743232,1.6435080624846024
TP,All India,Week 3,2026-01-08,SPIRE,1.5847705147276003,1.7242570766322862,0.08089661558885552,5.6372792250275205,2.1928220894545243,0.3889858922934262
TP,northwest_india,Week 3,2026-01-08,SPIRE,3.6635149837650256,3.532990186595098,-0.03694456827680015,9.514120956753635,3.5061933432867733,0.36852520156346014
TP,central_india,Week 3,2026-01-08,SPIRE,0.5642744052729457,0.3597409040544433,-0.5685578117843064,1.734489305400788,1.6499717262358335,0.9512723549797703
TP,south_peninsula,Week 3,2026-01-08,SPIRE,0.5193822224138296,0.6550082018104746,0.2070599711908464,2.44418911698019,0.7846908401643423,0.3210434228321221
TP,east_northeast_india,Week 3,2026-01-08,SPIRE,0.7022760394841578,2.222447236114335,0.6840077784199738,1.1577460675419358,2.3170174018273366,2.0013174449788487
TP,All India,Week 4,2026-01-08,SPIRE,0.8806899880446981,0.7542081659831894,-0.1677014752241861,1.5800217635937572,2.909341071649436,1.841329745377775
TP,northwest_india,Week 4,2026-01-08,SPIRE,1.4305597878132943,0.8396894183256881,-0.7036772842341892,2.3649251158631492,4.6873108255689955,1.982012366534584
TP,central_india,Week 4,2026-01-08,SPIRE,0.6451291691090096,0.24887316408016846,-1.5922006154958392,0.9588548093613742,2.22290081539168,2.3182871835123797
TP,south_peninsula,Week 4,2026-01-08,SPIRE,0.2930090843555317,0.4136095384046845,0.29158044689761176,0.449070622554005,0.9371306101830316,2.0868223462342668
TP,east_northeast_india,Week 4,2026-01-08,SPIRE,0.9493031027913724,2.146115476192773,0.5576644810951906,1.4808803989780737,3.0488554840076096,2.0588127752326013
TP,All India,Week 5,2026-01-08,SPIRE,0.6788953026885809,0.7258627365452962,0.06470566884347062,1.3350183176281631,2.2120655957171502,1.656955239121496
TP,northwest_india,Week 5,2026-01-08,SPIRE,1.0645834778149985,0.7867677538242012,-0.3531102064623681,1.9351255752873813,3.331977128908402,1.7218402626990124
TP,central_india,Week 5,2026-01-08,SPIRE,0.4488458181297633,0.21624020419868387,-1.0756816235585815,0.6348048778942398,1.5931224107494937,2.509625345088971
TP,south_peninsula,Week 5,2026-01-08,SPIRE,0.27789240415968824,0.416995123554778,0.33358356378193166,0.3637524114452074,1.0265669435337983,2.822158455129394
TP,east_northeast_india,Week 5,2026-01-08,SPIRE,0.8612070745378434,2.1417595074259936,0.5978973962520853,1.6435214706244001,2.6556433279811302,1.615825150718724
TP,All India,Week 6,2026-01-08,SPIRE,0.6644992699147566,0.7450305606323538,0.10809125822871657,1.3656090934237444,2.1020877955943873,1.53930418720646
TP,northwest_india,Week 6,2026-01-08,SPIRE,0.9952164982909691,0.828173235250949,-0.20170087118234803,1.8773180617345364,3.042902801786734,1.6208776039661936
TP,central_india,Week 6,2026-01-08,SPIRE,0.3911909530076066,0.23030769806089962,-0.6985578697598074,0.5626876456735241,1.342338549092075,2.3855838304132777
TP,south_peninsula,Week 6,2026-01-08,SPIRE,0.2980160977870856,0.4167864180836203,0.28496686826466044,0.3914807684360995,1.101762618904564,2.8143467259092243
TP,east_northeast_india,Week 6,2026-01-08,SPIRE,1.0227718691568675,2.148124483869879,0.5238768158750613,1.9769805674859324,3.028170753828334,1.5317149817406495
TP,All India,Week 1,2026-01-15,SPIRE,0.19423941753753965,0.7423688529518869,0.738351876206573,0.8800361306980301,0.34863915244866744,0.39616458948353933
TP,northwest_india,Week 1,2026-01-15,SPIRE,0.45288935136340625,0.8107850069877364,0.44141868996073275,1.5011172746610792,0.8064453435957816,0.537230073365094
TP,central_india,Week 1,2026-01-15,SPIRE,0.04415150224124872,0.215967756589073,0.7955643798937226,0.08413170969887773,0.11210914163706551,1.3325432472289456
TP,south_peninsula,Week 1,2026-01-15,SPIRE,0.07535063784982517,0.4058960304215757,0.8143597566806363,0.2838957341312118,0.09835391889177306,0.34644380688832593
TP,east_northeast_india,Week 1,2026-01-15,SPIRE,0.12023285969639905,2.2145537982401033,0.945707862327866,0.4017640089980397,0.20069196895656358,0.4995269970973005
TP,All India,Week 2,2026-01-15,SPIRE,1.4086166080277922,1.7242570766322862,0.1830588216120207,5.375019053440286,2.1360658480926342,0.3974061909093035
TP,northwest_india,Week 2,2026-01-15,SPIRE,3.615645137732586,3.532990186595098,-0.02339518276928665,9.086197265135507,5.18787972285017,0.5709626999577144
TP,central_india,Week 2,2026-01-15,SPIRE,0.32302043662775887,0.3597409040544433,0.10207476273292282,1.6500883281911987,0.7248781271122856,0.4392965605101188
TP,south_peninsula,Week 2,2026-01-15,SPIRE,0.41092369951934643,0.6550082018104746,0.3726434289165642,2.335160110212126,0.41590864785668513,0.17810712252142058
TP,east_northeast_india,Week 2,2026-01-15,SPIRE,0.3104565945805395,2.222447236114335,0.8603086770584785,0.7978265147253386,0.8358425892277019,1.0476495501223733
TP,All India,Week 3,2026-01-15,SPIRE,0.7455462501637319,0.7542081659831894,0.011484781271448807,1.585963078238214,2.3868277333306187,1.5049705545365248
TP,northwest_india,Week 3,2026-01-15,SPIRE,1.3989022107228473,0.8396894183256881,-0.6659757526922399,2.4596928911466076,4.51594871999795,1.8359807178581553
TP,central_india,Week 3,2026-01-15,SPIRE,0.39559948001026096,0.24887316408016846,-0.589562625092146,0.6431258417248898,1.3148807513126655,2.0445154991534804
TP,south_peninsula,Week 3,2026-01-15,SPIRE,0.18344731943087567,0.4136095384046845,0.5564722222353904,0.32925598506261616,0.5354122461930538,1.6261276043053006
TP,east_northeast_india,Week 3,2026-01-15,SPIRE,0.8176875371263013,2.146115476192773,0.6189918267693191,1.610132261392065,2.490007580617994,1.5464615176800562
TP,All India,Week 4,2026-01-15,SPIRE,0.5718912479158094,0.7258627365452962,0.21212204577728522,1.2864296788766822,1.8298235161920877,1.4224046181753984
TP,northwest_india,Week 4,2026-01-15,SPIRE,0.9932392895195734,0.7867677538242012,-0.26243009413106577,1.8955334849608638,3.0830258153825176,1.6264686642801096
TP,central_india,Week 4,2026-01-15,SPIRE,0.2899250101155659,0.21624020419868387,-0.3407544225641759,0.39590448378705123,1.024445965533154,2.587608899332855
TP,south_peninsula,Week 4,2026-01-15,SPIRE,0.1296121270119654,0.416995123554778,0.6891759167180307,0.21417750086274764,0.42737494107255847,1.995424072794813
TP,east_northeast_india,Week 4,2026-01-15,SPIRE,0.8463190700321912,2.1417595074259936,0.6048486923495378,1.6874647704938082,2.6782801362519004,1.5871621044083468
TP,All India,Week 5,2026-01-15,SPIRE,0.5880904191459392,0.7450305606323538,0.21064926699545017,1.2478628230005662,1.8967106962864513,1.5199673083662264
TP,northwest_india,Week 5,2026-01-15,SPIRE,0.8950025207003337,0.828173235250949,-0.08069481432726389,1.6899048791453153,2.8004756973776646,1.6571794850335189
TP,central_india,Week 5,2026-01-15,SPIRE,0.3465168134405062,0.23030769806089962,-0.5045819847015176,0.4478431604744199,1.2431862062793184,2.7759410347192905
TP,south_peninsula,Week 5,2026-01-15,SPIRE,0.2507292922828899,0.4167864180836203,0.398422593913351,0.3763571763983508,0.9182394760666367,2.4398086011112405
TP,east_northeast_india,Week 5,2026-01-15,SPIRE,0.8895983963024622,2.148124483869879,0.5858720465306382,1.892700309729448,2.633780556628781,1.3915465343825442
TP,All India,Week 6,2026-01-15,SPIRE,0.7014551982601086,0.7477133217390258,0.06186612185981977,1.5550797473848414,2.101291754308373,1.351243727430757
TP,northwest_india,Week 6,2026-01-15,SPIRE,0.8739178038369398,0.7779097307760924,-0.12341801273659825,1.6231635851717796,2.8144283864227355,1.7339154304184838
TP,central_india,Week 6,2026-01-15,SPIRE,0.3940999399661527,0.24507384062571003,-0.6080865218415676,0.563449700812735,1.3585640755811315,2.4111541342936236
TP,south_peninsula,Week 6,2026-01-15,SPIRE,0.7181415240788315,0.5564085980974903,-0.2906729452678287,1.9518539214817399,1.6786726715649452,0.8600401152410982
TP,east_northeast_india,Week 6,2026-01-15,SPIRE,1.0063645024530545,2.0684294819842677,0.5134644370434918,2.2393697864726296,2.766861776823326,1.2355537676435218
TP,All India,Week 1,2026-01-22,SPIRE,0.7976163218214414,1.7242570766322862,0.5374145000586009,3.3712914863395125,1.1631001105579108,0.3450013489699118
TP,northwest_india,Week 1,2026-01-22,SPIRE,1.9049183337921765,3.532990186595098,0.46081980611782214,5.533250496947249,2.530450351442682,0.45731715071254364
TP,central_india,Week 1,2026-01-22,SPIRE,0.2451446528048045,0.3597409040544433,0.31855218563718235,1.3863176098569638,0.5648197676064812,0.4074245061813488
TP,south_peninsula,Week 1,2026-01-22,SPIRE,0.35688615567412424,0.6550082018104746,0.4551424628154678,1.9531888376763344,0.4921461285351329,0.2519705821791549
TP,east_northeast_india,Week 1,2026-01-22,SPIRE,0.1900492825358806,2.222447236114335,0.9144864816371715,0.5428897908589168,0.3787230281038866,0.6976057286041452
TP,All India,Week 2,2026-01-22,SPIRE,0.4818999788799624,0.7542081659831894,0.3610517618146507,1.1776613106763956,1.2729812328368602,1.0809400133096987
TP,northwest_india,Week 2,2026-01-22,SPIRE,0.8401686438885534,0.8396894183256881,-0.0005707176396492208,1.8035369319473866,2.0071031486621744,1.1128705562436059
TP,central_india,Week 2,2026-01-22,SPIRE,0.337341208926643,0.24887316408016846,-0.3554744247876267,0.6718056720993558,1.0682840309538155,1.5901682217351434
TP,south_peninsula,Week 2,2026-01-22,SPIRE,0.15147794743649085,0.4136095384046845,0.6337658265311049,0.308996146265896,0.3945466160283156,1.2768658146590672
TP,east_northeast_india,Week 2,2026-01-22,SPIRE,0.4409092798903663,2.146115476192773,0.7945547270026014,1.027878461127032,1.230448113906895,1.197075491355031
TP,All India,Week 3,2026-01-22,SPIRE,0.5266543399585503,0.7258627365452962,0.27444361937474204,1.0598537974489395,1.632236970667326,1.540058614307095
TP,northwest_india,Week 3,2026-01-22,SPIRE,0.7697666739866232,0.7867677538242012,0.021608765426571752,1.4913592970543366,2.205920443568202,1.479134134829369
TP,central_india,Week 3,2026-01-22,SPIRE,0.3904426758606165,0.21624020419868387,-0.8055970549393001,0.5666674232891212,1.350926241813905,2.3839843024197362
TP,south_peninsula,Week 3,2026-01-22,SPIRE,0.26462744090861434,0.416995123554778,0.36539439921327543,0.3621837158702314,0.9097132373533435,2.511745275923143
TP,east_northeast_india,Week 3,2026-01-22,SPIRE,0.6329952266895326,2.1417595074259936,0.7044508384369084,1.3366171779332583,1.9211816145704905,1.437346194772922
TP,All India,Week 4,2026-01-22,SPIRE,0.42751803107484765,0.7450305606323538,0.42617383277273024,0.9124637158692306,1.3180048122393446,1.4444462714704087
TP,northwest_india,Week 4,2026-01-22,SPIRE,0.5925936760739278,0.828173235250949,0.2844568613783287,1.1131031497697925,1.8427184795471112,1.6554786319023667
TP,central_india,Week 4,2026-01-22,SPIRE,0.3126537172814912,0.23030769806089962,-0.3575478367154583,0.4534855842695559,1.0638960999404674,2.346041719615233
TP,south_peninsula,Week 4,2026-01-22,SPIRE,0.197347442532428,0.4167864180836203,0.5265022227935605,0.30762034225448076,0.6682247353226758,2.1722384495947376
TP,east_northeast_india,Week 4,2026-01-22,SPIRE,0.6158774773754352,2.148124483869879,0.7132952573279541,1.515227008042426,1.5612231479675815,1.0303559398565496
TP,All India,Week 5,2026-01-22,SPIRE,0.6156344840369695,0.7477133217390258,0.17664368664031338,1.4600402610607959,1.7434731850063987,1.1941267864351042
TP,northwest_india,Week 5,2026-01-22,SPIRE,0.7766133246390279,0.7779097307760924,0.0016665251580940676,1.4597852585919724,2.555166757482101,1.7503716676428644
TP,central_india,Week 5,2026-01-22,SPIRE,0.35458598907461875,0.24507384062571003,-0.44685368364615297,0.5554604056042389,1.1388849116799311,2.050344003261643
TP,south_peninsula,Week 5,2026-01-22,SPIRE,0.5910597422237531,0.5564085980974903,-0.0622764354194818,1.9855588197609484,0.8792663656182574,0.4428306816537003
TP,east_northeast_india,Week 5,2026-01-22,SPIRE,0.8911527946719794,2.0684294819842677,0.5691645267901101,2.011550761034811,2.427622059688389,1.2068410634785753
TP,All India,Week 6,2026-01-22,SPIRE,0.6221160622594208,0.7129712397751086,0.12743175663627893,1.4299027617490425,1.8817226367444724,1.3159794407577536
TP,northwest_india,Week 6,2026-01-22,SPIRE,0.7491116923252871,0.7802553804285038,0.03991473674441459,1.4705886408136943,2.3451936965590154,1.5947312739076998
TP,central_india,Week 6,2026-01-22,SPIRE,0.36875593572342774,0.21617318536583968,-0.7058356941882749,0.5042145202514133,1.2972786553512938,2.572870481207959
TP,south_peninsula,Week 6,2026-01-22,SPIRE,0.5661935532000413,0.4582909203477867,-0.2354457137627115,1.634739695932746,1.474644721850762,0.90206699300182
TP,east_northeast_india,Week 6,2026-01-22,SPIRE,0.9932981690791678,2.0181986976347024,0.5078293479015233,2.2576587187227717,2.7115530050379784,1.201046456911782
TP,All India,Week 1,2026-01-29,SPIRE,0.3040058462755931,0.7542081659831894,0.5969205055221198,0.8847102027809864,0.5802130791126313,0.6558227510983791
TP,northwest_india,Week 1,2026-01-29,SPIRE,0.475931715608046,0.8396894183256881,0.4332050574639401,1.2462966615765299,0.8819862851581088,0.707685667746571
TP,central_india,Week 1,2026-01-29,SPIRE,0.21423660518410648,0.24887316408016846,0.13917353855357684,0.5747179612203432,0.4993073278160164,0.8687867119304892
TP,south_peninsula,Week 1,2026-01-29,SPIRE,0.11919925192881817,0.4136095384046845,0.7118072944144942,0.30608706392419477,0.28423216136220747,0.9285990649791072
TP,east_northeast_india,Week 1,2026-01-29,SPIRE,0.3636064869843711,2.146115476192773,0.8305745934839387,0.9954860122292546,0.4743004169131443,0.4764511114033772
TP,All India,Week 2,2026-01-29,SPIRE,0.30593180483133037,0.7258627365452962,0.5785266422582925,0.793237093254157,0.8298676216205584,1.0461785368812357
TP,northwest_india,Week 2,2026-01-29,SPIRE,0.5053372535235005,0.7867677538242012,0.35770467070207956,1.163809916763491,1.332861932352819,1.1452574111582199
TP,central_india,Week 2,2026-01-29,SPIRE,0.1996740272079558,0.21624020419868387,0.07661006912251567,0.32676070321778855,0.6449777150789833,1.9738533695378315
TP,south_peninsula,Week 2,2026-01-29,SPIRE,0.14585458669975057,0.416995123554778,0.6502247185617493,0.3633925664802753,0.3853158668660712,1.060329523518159
TP,east_northeast_india,Week 2,2026-01-29,SPIRE,0.3124191166977615,2.1417595074259936,0.8541296930796713,0.9261715983380451,0.7069625451064766,0.763317020706611
TP,All India,Week 3,2026-01-29,SPIRE,0.3185354845701524,0.7450305606323538,0.5724531295739177,0.8512134226582369,0.9229802918788196,1.0843112518085811
TP,northwest_india,Week 3,2026-01-29,SPIRE,0.5095314894802903,0.828173235250949,0.3847525278622479,1.0838405064576841,1.5178367036879497,1.4004244117510383
TP,central_india,Week 3,2026-01-29,SPIRE,0.16276257878785821,0.23030769806089962,0.2932820736855294,0.305339165590142,0.5238187107582577,1.715530694353772
TP,south_peninsula,Week 3,2026-01-29,SPIRE,0.1323291727182481,0.4167864180836203,0.6825012357007787,0.22409729825223007,0.45273882870223997,2.020277942809757
TP,east_northeast_india,Week 3,2026-01-29,SPIRE,0.4890549469576571,2.148124483869879,0.7723339822110229,1.4224034651826685,1.1210487647823977,0.7881369753541974
TP,All India,Week 4,2026-01-29,SPIRE,0.6149215318833029,0.7477133217390258,0.17759719667275264,1.4143919613288685,1.8065277026427518,1.27724686793713
TP,northwest_india,Week 4,2026-01-29,SPIRE,0.7478269554744769,0.7779097307760924,0.03867129322524743,1.3532130779855185,2.4762491621267726,1.8299033629006003
TP,central_india,Week 4,2026-01-29,SPIRE,0.3648452772184183,0.24507384062571003,-0.4887157123212904,0.542996972313892,1.2413158658271315,2.2860456487215184
TP,south_peninsula,Week 4,2026-01-29,SPIRE,0.6209220188847112,0.5564085980974903,-0.11594612485825984,1.940794871220512,1.209937639969864,0.6234237620429035
TP,east_northeast_india,Week 4,2026-01-29,SPIRE,0.8886348998892738,2.0684294819842677,0.5703818246504607,2.0174708118183178,2.3777596818970257,1.1785844275754278
TP,All India,Week 5,2026-01-29,SPIRE,0.6569190170784139,0.7129712397751086,0.07861778928751051,1.5757368988875406,1.9848958880842942,1.2596619965462617
TP,northwest_india,Week 5,2026-01-29,SPIRE,0.8705284495590156,0.7802553804285038,-0.11569682362322875,1.7826240550489738,2.766059009174833,1.551678269649986
TP,central_india,Week 5,2026-01-29,SPIRE,0.3587939148300559,0.21617318536583968,-0.6597521761214402,0.4772979728744593,1.2678466563512276,2.6563001068615506
TP,south_peninsula,Week 5,2026-01-29,SPIRE,0.5038113971510376,0.4582909203477867,-0.09932659536153698,1.6203608463266237,1.2077668510833761,0.7453690662924849
TP,east_northeast_india,Week 5,2026-01-29,SPIRE,1.0621569307655108,2.0181986976347024,0.47371042702071786,2.437470411062514,2.8843589170044828,1.1833410998196143
TP,All India,Week 6,2026-01-29,SPIRE,0.845053175985579,0.8718010264225065,0.030681141253858124,2.2459028621776547,2.0942350749299026,0.9324691241985893
TP,northwest_india,Week 6,2026-01-29,SPIRE,1.1443208611610383,1.120343680279341,-0.021401629967439106,2.681883668406641,2.574942532479508,0.960124617936665
TP,central_india,Week 6,2026-01-29,SPIRE,0.4033925765277336,0.2152450577462616,-0.8741084266997055,0.518364722035152,1.4403910556824173,2.7787212255249494
TP,south_peninsula,Week 6,2026-01-29,SPIRE,0.5973124035348286,0.5139010769305364,-0.16231008329948837,2.2371150322657583,1.3715670068500019,0.6130963258786357
TP,east_northeast_india,Week 6,2026-01-29,SPIRE,1.5089644326526996,2.274653900820744,0.33661800939992115,3.363503443452435,3.4377283282757136,1.0220677296964773
TP,All India,Week 1,2026-02-05,SPIRE,0.12519641101531112,0.7258627365452962,0.8275205425048039,0.47309100347583943,0.2408353809780663,0.5090677675301971
TP,northwest_india,Week 1,2026-02-05,SPIRE,0.1960774516079462,0.7867677538242012,0.7507810269868297,0.5770504593159337,0.473143039963652,0.819933564431334
TP,central_india,Week 1,2026-02-05,SPIRE,0.04698936447142905,0.21624020419868387,0.7826982977307277,0.08421036131856165,0.09678938132564507,1.1493761552631026
TP,south_peninsula,Week 1,2026-02-05,SPIRE,0.06680566703519648,0.416995123554778,0.839792689982331,0.2368133589483214,0.09824650626764728,0.41486893604294983
TP,east_northeast_india,Week 1,2026-02-05,SPIRE,0.2217594402175099,2.1417595074259936,0.896459224554103,0.8302678470058874,0.2400494607976009,0.28912291577141935
TP,All India,Week 2,2026-02-05,SPIRE,0.25836780859632114,0.7450305606323538,0.6532117979468812,0.7747582048273499,0.6485706603568363,0.8371265464705421
TP,northwest_india,Week 2,2026-02-05,SPIRE,0.3814994864340436,0.828173235250949,0.5393482061534584,0.931880925693514,0.9617742782851229,1.032078511070888
TP,central_india,Week 2,2026-02-05,SPIRE,0.12265489979810075,0.23030769806089962,0.46743030810169683,0.29679152681720117,0.3367388731398056,1.134597327460796
TP,south_peninsula,Week 2,2026-02-05,SPIRE,0.13763049969697314,0.4167864180836203,0.6697817065877608,0.29219416017411975,0.4590767376028568,1.5711359095243074
TP,east_northeast_india,Week 2,2026-02-05,SPIRE,0.44980230399853555,2.148124483869879,0.7906069655757519,1.3511680011577247,0.9128825658913795,0.6756247669491817
TP,All India,Week 3,2026-02-05,SPIRE,0.4196752366103692,0.7477133217390258,0.438721734107543,1.210441847921833,1.037907151202917,0.8574613914620226
TP,northwest_india,Week 3,2026-02-05,SPIRE,0.4596773014640639,0.7779097307760924,0.4090865774291569,0.88166793371803,1.5277309572804998,1.7327736428362495
TP,central_india,Week 3,2026-02-05,SPIRE,0.20908789158953023,0.24507384062571003,0.14683716933762625,0.4371974214495918,0.5424035415616668,1.2406375585730784
TP,south_peninsula,Week 3,2026-02-05,SPIRE,0.6057574653161945,0.5564085980974903,-0.08869177684787966,1.9808124231451936,1.0096964368362187,0.5097385421447389
TP,east_northeast_india,Week 3,2026-02-05,SPIRE,0.5819703307612295,2.0684294819842677,0.7186414447144029,1.6791520130199753,1.1354756392727674,0.6762196814037108
TP,All India,Week 4,2026-02-05,SPIRE,0.5839999411695559,0.7129712397751086,0.18089270844393934,1.3438462226961727,1.813646510260705,1.349593785084998
TP,northwest_india,Week 4,2026-02-05,SPIRE,0.612345368588759,0.7802553804285038,0.2151987875399608,1.156506297464737,2.001603050697855,1.7307325131611622
TP,central_india,Week 4,2026-02-05,SPIRE,0.35020684579131217,0.21617318536583968,-0.6200290762179466,0.4474035080725431,1.252947579697299,2.800486712978887
TP,south_peninsula,Week 4,2026-02-05,SPIRE,0.6595900286642353,0.4582909203477867,-0.4392387005260485,1.6084526654925835,1.9406264253325798,1.2065175848605214
TP,east_northeast_india,Week 4,2026-02-05,SPIRE,0.9622795705018751,2.0181986976347024,0.5231987952278179,2.350804646536022,2.5263960087172914,1.0746941531020062
TP,All India,Week 5,2026-02-05,SPIRE,0.8111345397569151,0.8718010264225065,0.06958753755377,2.184275061184433,1.9452878062566608,0.890587381060799
TP,northwest_india,Week 5,2026-02-05,SPIRE,1.110355903744271,1.120343680279341,0.008914922010877624,2.6338054154308828,2.555270960744582,0.9701821348584885
TP,central_india,Week 5,2026-02-05,SPIRE,0.3417578238329221,0.2152450577462616,-0.5877615375299263,0.4641346951054825,1.1725637115949734,2.5263435893937825
