variable,region,week,init_date,model,pcc,rmse,bias,fcst_mean,obs_mean
TP,east_northeast_india,Week 3,2026-01-01,SPIRE,0.988547349132877,0.5262399817725831,0.41040901209702274,0.5478015270410059,0.13739251494398322
TP,All India,Week 3,2026-01-01,FuXi,0.7774973715336688,0.8459456868167515,0.48372840443671133,0.6399175703499871,0.1561891659132758
TP,northwest_india,Week 3,2026-01-01,FuXi,0.6801905917735674,0.8395074282828073,0.13048419572942602,0.5164992283930019,0.3860150326635759
TP,central_india,Week 3,2026-01-01,FuXi,-0.6241383273757645,0.9010933125359848,0.7120379790361595,0.713983617023578,0.0019456379874184793
TP,south_peninsula,Week 3,2026-01-01,FuXi,-0.1664473229635732,0.6679637928443805,0.5648783160320549,0.616034339504631,0.051156023472576216
TP,east_northeast_india,Week 3,2026-01-01,FuXi,0.9399815668702373,0.9243713158352622,0.6325548156605969,0.7699473306045801,0.13739251494398322
TP,All India,Week 3,2026-01-01,ECMWF,0.8793730796570725,0.5542196414026399,0.26716305417707026,0.4233522200903461,0.1561891659132758
TP,northwest_india,Week 3,2026-01-01,ECMWF,0.7790943065966779,0.8263816550800688,0.3653461014139552,0.7513611340775311,0.3860150326635759
TP,central_india,Week 3,2026-01-01,ECMWF,0.7438803668860613,0.21807550212187968,0.17658875957463321,0.17853439756205167,0.0019456379874184793
TP,south_peninsula,Week 3,2026-01-01,ECMWF,-0.1883605687128931,0.43494263082870527,0.31155040105310755,0.3627064245256838,0.051156023472576216
TP,east_northeast_india,Week 3,2026-01-01,ECMWF,0.9755199348038027,0.4759508965885302,0.20445920619955224,0.34185172114353546,0.13739251494398322
TP,All India,Week 3,2026-01-01,NCEP,0.8874164033858749,0.5281468917400456,0.23735949749844046,0.3935486634117164,0.1561891659132758
TP,northwest_india,Week 3,2026-01-01,NCEP,0.7560982038550766,0.796940771847961,0.29171984337166074,0.6777348760352367,0.3860150326635759
TP,central_india,Week 3,2026-01-01,NCEP,0.7963060231247362,0.22465822653780285,0.1894369717095226,0.19138260969694107,0.0019456379874184793
TP,south_peninsula,Week 3,2026-01-01,NCEP,0.3775211785137002,0.3762608651652187,0.27274921886192227,0.32390524233449847,0.051156023472576216
TP,east_northeast_india,Week 3,2026-01-01,NCEP,0.9811904140098436,0.44048652218284845,0.18410089355877557,0.32149340850275876,0.13739251494398322
TP,All India,Week 3,2026-01-01,MME,0.8717555937928614,0.6038372793417363,0.33807483866598864,0.49426400457926445,0.1561891659132758
TP,northwest_india,Week 3,2026-01-01,MME,0.7331641136728223,0.8063166493590709,0.24642630985810396,0.6324413425216797,0.3860150326635759
TP,central_india,Week 3,2026-01-01,MME,0.13070214818232515,0.4229613986319704,0.36808307461729467,0.3700287126047132,0.0019456379874184793
TP,south_peninsula,Week 3,2026-01-01,MME,-0.26527223449955656,0.5196486567476122,0.42791183541458205,0.47906785888715825,0.051156023472576216
TP,east_northeast_india,Week 3,2026-01-01,MME,0.9776655435299124,0.5320693362800963,0.35788098187898687,0.49527349682297,0.13739251494398322
TP,All India,Week 4,2026-01-01,Persistence,-0.13049539480652106,3.303862814521943,-1.3268137398678672,0.19817605682521872,1.5249897966930865
TP,northwest_india,Week 4,2026-01-01,Persistence,-0.7075814166740104,5.659122795356692,-3.8038446576152203,0.39534529364979015,4.1991899512650095
TP,central_india,Week 4,2026-01-01,Persistence,0.18476345280336431,0.6801580999065352,-0.18896262602892464,0.00750825011195017,0.1964708761408748
TP,south_peninsula,Week 4,2026-01-01,Persistence,0.6588106779916238,1.2871016085699971,-0.287269552049965,0.11160878501111186,0.3988783370610769
TP,east_northeast_india,Week 4,2026-01-01,Persistence,0.9946601953944386,0.46511970483965,0.18957704149757465,0.31096214325556293,0.12138510175798825
TP,All India,Week 4,2026-01-01,SPIRE,0.1955115000248281,2.795390292520738,-0.7827652344080953,0.742224562284991,1.5249897966930865
TP,northwest_india,Week 4,2026-01-01,SPIRE,-0.5134973262641307,4.710935825538849,-3.0190916402042425,1.1800983110607688,4.1991899512650095
TP,central_india,Week 4,2026-01-01,SPIRE,0.337520736730076,0.6738280151689698,0.2676077317182668,0.46407860785914157,0.1964708761408748
TP,south_peninsula,Week 4,2026-01-01,SPIRE,0.4478305124848246,1.2954250539821055,-0.009024672776340122,0.38985366428473667,0.3988783370610769
TP,east_northeast_india,Week 4,2026-01-01,SPIRE,0.9913613073284893,0.9295382299963116,0.7385614549296643,0.8599465566876524,0.12138510175798825
TP,All India,Week 4,2026-01-01,FuXi,0.16076925738357997,2.806744916339994,-0.5118906175715894,1.0130991791214967,1.5249897966930865
TP,northwest_india,Week 4,2026-01-01,FuXi,-0.342228957559401,4.625372607308674,-2.7386411845124843,1.460548766752526,4.1991899512650095
TP,central_india,Week 4,2026-01-01,FuXi,0.0022577232664064196,1.0474999471406339,0.6839227831699958,0.8803936593108704,0.1964708761408748
TP,south_peninsula,Week 4,2026-01-01,FuXi,0.018265446326982453,1.4057427085225855,0.07877816672937932,0.4776565037904562,0.3988783370610769
TP,east_northeast_india,Week 4,2026-01-01,FuXi,0.9532281975336437,1.0932652733059351,0.8839809567486622,1.0053660585066504,0.12138510175798825
TP,All India,Week 4,2026-01-01,ECMWF,0.4411126160760961,2.5359024172746234,-0.6133762525733275,0.9116135441197589,1.5249897966930865
TP,northwest_india,Week 4,2026-01-01,ECMWF,0.07085007602428392,4.198704669865644,-2.5349218778279208,1.6642680734370907,4.1991899512650095
TP,central_india,Week 4,2026-01-01,ECMWF,0.3015748758979221,0.6699144398275882,0.2386740739632897,0.43514495010416454,0.1964708761408748
TP,south_peninsula,Week 4,2026-01-01,ECMWF,0.12645058619459754,1.348818302196293,-0.14441740304499368,0.2544609340160833,0.3988783370610769
TP,east_northeast_india,Week 4,2026-01-01,ECMWF,0.9712844394896916,1.1749685796379847,1.0528951974346121,1.1742802991926005,0.12138510175798825
TP,All India,Week 4,2026-01-01,NCEP,0.05084442178650861,3.1104894395551765,-1.234288503963326,0.29070129272976053,1.5249897966930865
TP,northwest_india,Week 4,2026-01-01,NCEP,-0.7267900226073813,5.2981632402190275,-3.6041232381786803,0.5950667130863304,4.1991899512650095
TP,central_india,Week 4,2026-01-01,NCEP,0.14857204279591,0.6688931708465888,-0.1378515536505371,0.058619322490337716,0.1964708761408748
TP,south_peninsula,Week 4,2026-01-01,NCEP,-0.08519820458149058,1.412789674873356,-0.29216455492867294,0.10671378213240396,0.3988783370610769
TP,east_northeast_india,Week 4,2026-01-01,NCEP,0.9926412170180634,0.3740431460514469,0.2638388875597834,0.3852239893177716,0.12138510175798825
TP,All India,Week 4,2026-01-01,MME,0.22391301254765764,2.7848065180079864,-0.7855801521290845,0.7394096445640018,1.5249897966930865
TP,northwest_india,Week 4,2026-01-01,MME,-0.49075016466257954,4.688402803429553,-2.974194485180832,1.224995466084179,4.1991899512650095
TP,central_india,Week 4,2026-01-01,MME,0.2182568139595263,0.6925490298180733,0.26308825880025377,0.4595591349411286,0.1964708761408748
TP,south_peninsula,Week 4,2026-01-01,MME,0.0939497226227121,1.3510894899507997,-0.09170711600515682,0.30717122105592004,0.3988783370610769
TP,east_northeast_india,Week 4,2026-01-01,MME,0.9847058550366589,0.8296678870493966,0.7348191241681805,0.8562042259261687,0.12138510175798825
TP,All India,Week 5,2026-01-01,Persistence,0.9078488462862514,0.4920493982536919,-0.10440230121020279,0.19817605682521872,0.3025783580354215
TP,northwest_india,Week 5,2026-01-01,Persistence,0.788854774161826,0.7973879173220844,-0.2746710368765056,0.39534529364979015,0.6700163305262958
TP,central_india,Week 5,2026-01-01,Persistence,0.7497617343401684,0.21453725389479217,-0.06608641927752429,0.00750825011195017,0.0735946693894745
TP,south_peninsula,Week 5,2026-01-01,Persistence,0.6914854115420456,0.16981713567453213,0.07268859771075677,0.11160878501111186,0.038920187300355104
TP,east_northeast_india,Week 5,2026-01-01,Persistence,0.99008312092953,0.30931146816781063,-0.04044195420187326,0.31096214325556293,0.3514040974574362
TP,All India,Week 5,2026-01-01,SPIRE,0.8557921932377279,0.7935699002301174,0.600481805839134,0.9030601638745557,0.3025783580354215
TP,northwest_india,Week 5,2026-01-01,SPIRE,0.5042061080987442,1.0327526170367671,0.6870971063012573,1.3571134368275533,0.6700163305262958
TP,central_india,Week 5,2026-01-01,SPIRE,0.48000355894546154,0.5778810866781064,0.5086757242548184,0.5822703936442929,0.0735946693894745
TP,south_peninsula,Week 5,2026-01-01,SPIRE,0.6021656566696933,0.47667674377310765,0.44340192611110274,0.4823221134114577,0.038920187300355104
TP,east_northeast_india,Week 5,2026-01-01,SPIRE,0.9795996982024001,0.9233334232357173,0.8165635293450417,1.167967626802478,0.3514040974574362
TP,All India,Week 5,2026-01-01,FuXi,0.8194656910981021,0.6797752301576566,0.35841581847065695,0.6609941765060784,0.3025783580354215
TP,northwest_india,Week 5,2026-01-01,FuXi,0.6156904521538029,0.7972541142343604,0.37019711998368277,1.0402134505099787,0.6700163305262958
TP,central_india,Week 5,2026-01-01,FuXi,-0.4411240380482,0.5079396825369382,0.31623875987898226,0.38983342926845665,0.0735946693894745
TP,south_peninsula,Week 5,2026-01-01,FuXi,0.8922524481169039,0.18210773235895666,0.1050485677440723,0.1439687550444274,0.038920187300355104
TP,east_northeast_india,Week 5,2026-01-01,FuXi,0.9377351187089449,1.040791166483857,0.7443545763716409,1.0957586738290768,0.3514040974574362
TP,All India,Week 5,2026-01-01,ECMWF,0.8249340916550374,0.6985891866549074,0.39376392544434674,0.6963422834797682,0.3025783580354215
TP,northwest_india,Week 5,2026-01-01,ECMWF,0.5869328672263711,0.8892437399492497,0.5198145101969807,1.1898308407232765,0.6700163305262958
TP,central_india,Week 5,2026-01-01,ECMWF,0.06284933627239853,0.3854605273442042,0.22153942214291358,0.29513409153238807,0.0735946693894745
TP,south_peninsula,Week 5,2026-01-01,ECMWF,0.8515619133390933,0.24177416978343236,0.2054719400559671,0.2443921273563222,0.038920187300355104
TP,east_northeast_india,Week 5,2026-01-01,ECMWF,0.952659488691458,1.0663384089481494,0.7463227104361144,1.0977268078935507,0.3514040974574362
TP,All India,Week 5,2026-01-01,NCEP,0.9387657752769384,0.4028867788044581,-0.02190714552675717,0.2806712125086643,0.3025783580354215
TP,northwest_india,Week 5,2026-01-01,NCEP,0.8191262628091363,0.5307940553865557,0.009135856049551472,0.6791521865758472,0.6700163305262958
TP,central_india,Week 5,2026-01-01,NCEP,0.797922513892977,0.1917609111643582,-0.03711343707497362,0.03648123231450087,0.0735946693894745
TP,south_peninsula,Week 5,2026-01-01,NCEP,0.9660648475383447,0.08953675165396877,0.005451258442479219,0.04437144574283432,0.038920187300355104
TP,east_northeast_india,Week 5,2026-01-01,NCEP,0.9893421607221111,0.6167507041137335,-0.08900514807162412,0.26239894938581204,0.3514040974574362
TP,All India,Week 5,2026-01-01,MME,0.8907269905375085,0.5599730108532897,0.3326886010568451,0.6352669590922668,0.3025783580354215
TP,northwest_india,Week 5,2026-01-01,MME,0.7227307045343013,0.7360821930614799,0.3965611481328681,1.066577478659164,0.6700163305262958
TP,central_india,Week 5,2026-01-01,MME,0.5194092474866587,0.3696976538231644,0.2523351173004351,0.3259297866899097,0.0735946693894745
TP,south_peninsula,Week 5,2026-01-01,MME,0.9095886857191282,0.2132042378442922,0.18984342308840538,0.22876361038876045,0.038920187300355104
TP,east_northeast_india,Week 5,2026-01-01,MME,0.9739089238516795,0.7435836609104329,0.5545589170202933,0.9059630144777294,0.3514040974574362
TP,All India,Week 6,2026-01-01,Persistence,0.9804170966292812,0.26560547986877403,0.07125568531385916,0.19817605682521872,0.12692037151135957
TP,northwest_india,Week 6,2026-01-01,Persistence,0.9687427050160438,0.3682094981311717,0.16530128626234258,0.39534529364979015,0.23004400738744754
TP,central_india,Week 6,2026-01-01,Persistence,0.9869476311946382,0.04328062848931077,0.007403385256324574,0.00750825011195017,0.00010486485562559517
TP,south_peninsula,Week 6,2026-01-01,Persistence,0.8134330127752969,0.19811134088421622,0.09232736610393806,0.11160878501111186,0.019281418907173806
TP,east_northeast_india,Week 6,2026-01-01,Persistence,0.9890476894433285,0.35268098517289675,-0.014461430793184769,0.31096214325556293,0.32542357404874767
TP,All India,Week 6,2026-01-01,SPIRE,0.8834818444731515,1.0313105558120108,0.7441575788665034,0.8710779503778632,0.12692037151135957
TP,northwest_india,Week 6,2026-01-01,SPIRE,0.7957131544260639,1.4130275460726904,1.0808083150427412,1.310852322430189,0.23004400738744754
TP,central_india,Week 6,2026-01-01,SPIRE,0.3104180763602512,0.5994794915977361,0.5419690866238923,0.5420739514795179,0.00010486485562559517
TP,south_peninsula,Week 6,2026-01-01,SPIRE,0.6629455529669308,0.4387333225983961,0.37627211065311694,0.3955535295602908,0.019281418907173806
TP,east_northeast_india,Week 6,2026-01-01,SPIRE,0.9616635206737957,1.3111007470526188,0.9286956635651036,1.2541192376138515,0.32542357404874767
TP,All India,Week 6,2026-01-01,FuXi,0.8634478054690213,0.8651527963300447,0.5666321598411888,0.6935525313525484,0.12692037151135957
TP,northwest_india,Week 6,2026-01-01,FuXi,0.8410310998702646,1.1277493279104125,0.8798956463609293,1.1099396537483768,0.23004400738744754
TP,central_india,Week 6,2026-01-01,FuXi,0.025509715782128524,0.559077643261424,0.4482321813051153,0.4483370461607409,0.00010486485562559517
TP,south_peninsula,Week 6,2026-01-01,FuXi,0.9314734434329313,0.16838657720038747,0.12522620440355964,0.14450762331073344,0.019281418907173806
TP,east_northeast_india,Week 6,2026-01-01,FuXi,0.9117703940820393,1.223826914152194,0.7022698948987679,1.0276934689475155,0.32542357404874767
TP,All India,Week 6,2026-01-01,ECMWF,0.8604844803877923,0.8537161836265075,0.5411815356326479,0.6681019071440073,0.12692037151135957
TP,northwest_india,Week 6,2026-01-01,ECMWF,0.8264424748334128,1.2612577335840511,0.9516829360731899,1.1817269434606374,0.23004400738744754
TP,central_india,Week 6,2026-01-01,ECMWF,0.2925950298437984,0.36767399493255165,0.28068072703849667,0.2807855918941223,0.00010486485562559517
TP,south_peninsula,Week 6,2026-01-01,ECMWF,0.9332482318460308,0.23368709161461046,0.20628300650603892,0.22556442541321275,0.019281418907173806
TP,east_northeast_india,Week 6,2026-01-01,ECMWF,0.9529245436708966,1.0206942279843159,0.6566238859844297,0.9820474600331773,0.32542357404874767
TP,All India,Week 6,2026-01-01,NCEP,0.9638548344366162,0.38375363327378137,0.1570450754313748,0.2839654469427344,0.12692037151135957
TP,northwest_india,Week 6,2026-01-01,NCEP,0.9525667656207464,0.5043298214848106,0.3207080528266663,0.5507520602141138,0.23004400738744754
TP,central_india,Week 6,2026-01-01,NCEP,0.9842159628940803,0.08746100655573115,0.0605828897215637,0.06068775457718929,0.00010486485562559517
TP,south_peninsula,Week 6,2026-01-01,NCEP,0.9867700492752468,0.05862494525446761,0.018580278869917352,0.03786169777709116,0.019281418907173806
TP,east_northeast_india,Week 6,2026-01-01,NCEP,0.9771408309051888,0.6414167603420659,0.19231979733272522,0.5177433713814729,0.32542357404874767
TP,All India,Week 6,2026-01-01,MME,0.9223347904550564,0.7242921452870674,0.5022540874429288,0.6291744589542885,0.12692037151135957
TP,northwest_india,Week 6,2026-01-01,MME,0.9350336512810866,1.024500033251047,0.8082737375758816,1.0383177449633294,0.23004400738744754
TP,central_india,Week 6,2026-01-01,MME,0.5389071132524581,0.3928245238020663,0.33286622117226705,0.3329710860278926,0.00010486485562559517
TP,south_peninsula,Week 6,2026-01-01,MME,0.9347485267457589,0.21159023134338317,0.18159040010815822,0.20087181901533202,0.019281418907173806
TP,east_northeast_india,Week 6,2026-01-01,MME,0.9603084562501131,0.9061955114814251,0.6199773104452566,0.9454008844940042,0.32542357404874767
TP,All India,Week 1,2026-01-08,Persistence,0.7451114579703562,0.9406479126021932,-0.11541644913237192,0.1649187849792382,0.2803352341116102
TP,northwest_india,Week 1,2026-01-08,Persistence,0.9760088101092294,0.387940015986752,0.21691639263535334,0.24429184993216374,0.027375457296810363
TP,central_india,Week 1,2026-01-08,Persistence,0.9834650009664814,0.03552720668333941,0.011909774613243074,0.019688794165620485,0.007779019552377408
TP,south_peninsula,Week 1,2026-01-08,Persistence,-0.04276062579905663,2.0976249281000667,-1.1504093446586512,0.2634829716855972,1.4138923163442483
TP,east_northeast_india,Week 1,2026-01-08,Persistence,0.9844468130440508,0.3652648607460401,0.15570626385048913,0.20077777449971596,0.045071510649226834
TP,All India,Week 1,2026-01-08,SPIRE,0.934424292181865,0.5109242028524956,-0.04271714300689604,0.23761809110471413,0.2803352341116102
TP,northwest_india,Week 1,2026-01-08,SPIRE,0.9976084679924023,0.09539938467232591,0.06672912412323714,0.09410458142004749,0.027375457296810363
TP,central_india,Week 1,2026-01-08,SPIRE,0.9921873939044362,0.07145196404490718,0.06763047742204746,0.07540949697442487,0.007779019552377408
TP,south_peninsula,Week 1,2026-01-08,SPIRE,0.8222287530998672,1.1665364933053293,-0.5824165937526521,0.8314757225915964,1.4138923163442483
TP,east_northeast_india,Week 1,2026-01-08,SPIRE,0.9988359307032675,0.1662386338901652,0.13767650018856967,0.1827480108377965,0.045071510649226834
TP,All India,Week 1,2026-01-08,FuXi,0.9087963816330742,0.5831309158838989,0.005537210043332029,0.2858724441549422,0.2803352341116102
TP,northwest_india,Week 1,2026-01-08,FuXi,0.9974421772533396,0.07316065495908144,0.006031304956367828,0.0334067622531782,0.027375457296810363
TP,central_india,Week 1,2026-01-08,FuXi,0.9805696112492657,0.04904013842544276,0.03310194023772718,0.040880959790104594,0.007779019552377408
TP,south_peninsula,Week 1,2026-01-08,FuXi,0.6880297456427837,1.344018541604379,-0.04221005290310015,1.3716822634411483,1.4138923163442483
TP,east_northeast_india,Week 1,2026-01-08,FuXi,0.9976791598566066,0.133737450077338,0.0008848669001722811,0.04595637754939912,0.045071510649226834
TP,All India,Week 1,2026-01-08,ECMWF,0.9710882394139477,0.4008316255601267,0.11493066252265463,0.39526589663426476,0.2803352341116102
